proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
P38117,63267,27362,48222,61570,55302,68771,51100,50459,45283,60940,46184,45262,61090,43772,42356,53906,66960,43712,55083,85141,62369,30869,74028,32019
P38159,12214,15513,10978,25816,14264,43535,41271,26488,17237,27973,30556,28424,60268,45054,46238,19188,43415,8245.5,15313,41022,25306,10648,14428,8830.4
P38405,3975.6,20193,0,16518,0,13035,2210,35125,34384,6389.2,21347,10778,15828,22518,19672,13098,23872,7573.8,15848,9104.1,32098,3488.5,0,2213.3
P38606,753020,246050,253110,403600,325110,588930,643210,399430,374370,439910,437700,623950,463930,331420,376710,381250,332210,536600,560690,671880,359610,378270,589590,300340
P38646,345800,206710,214780,339440,309520,422350,351910,289240,282630,341100,305880,323740,349720,272130,359800,270890,293740,253920,302820,445070,312370,204760,351250,151610
P38919,6472.7,13575,7221.5,8825.6,5023.6,22008,4166.1,3614.5,2556.2,16720,10303,18735,0,13349,13304,12432,7982.2,1939.5,1939.2,25706,16476,2225.9,8932.1,2230.2
P39019,1611.5,3974.3,3354.7,3885.1,2132,3847.6,3429,7997.9,0,8720.6,8735,3920.2,5282.6,5715.3,0,5187.5,4843.8,0,4813.3,12232,2469.2,2155.4,3426.2,1593.9
P39023,693.93,0,3679.6,1396.2,822.18,429,3025.9,0,0,1865.7,950.58,0,0,0,1120.3,529.01,664.24,1355.3,773.51,2735.8,0,1348.5,594.1,473.2
P39060,12160,4216.7,8303.6,19800,79250,23036,19128,6066.8,15373,19499,13212,47966,14050,5890.7,15058,23232,15928,12533,5563.9,21349,26214,16619,4413.5,5676.1
P39210,0,0,0,0,0,3299.4,6468.1,0,0,5958.8,0,5041.7,0,0,0,0,2863.1,0,0,0,0,0,0,0
P39656,11565,10181,18687,1962.4,43499,12600,9051.5,22724,32053,24327,8923.5,16441,10730,24137,14117,21576,17414,9852.3,4783.3,28802,22019,14389,11559,11087
P39687,2558.3,5313.7,1898.4,16592,6391,27449,13371,21283,23605,19442,34724,37886,30801,6871.5,29710,23684,25496,0,4869.6,25398,9465.2,1978.1,23001,7520.7
P40121,43260,52749,83949,62405,44864,43674,67879,90807,109370,93828,46467,68041,72582,92112,43294,64092,53573,47642,63874,52429,71115,50773,34705,37529
P40123,119630,12420,39152,38805,44728,58080,87944,26053,22808,50517,30820,38767,33054,21391,33673,45491,26064,96914,98058,36738,21968,70620,109310,43292
P40145,0,0,0,0,0,0,313.17,0,500.36,0,0,0,758.28,0,0,0,0,0,0,0,0,0,0,0
P40227,134080,76710,91938,124300,134080,163780,155030,120720,128270,147040,111330,138050,110400,107590,118830,110580,110330,112600,126630,164880,133200,99698,149460,96176
P40306,1827.3,2066.7,1574.5,2028.1,0,2020.7,0,2824.3,3296.9,3403.6,0,1860.1,0,1752.4,1371,1712.1,1167.7,719.29,0,3354.6,3182.1,0,888.8,0
P40424,0,0,0,0,0,0,0,0,0,1366.9,0,0,2038.3,0,0,0,0,0,0,0,0,0,0,0
P40429,0,0,373.92,2368.2,4772.5,0,0,0,0,1618.4,2631,2247.1,1637.8,2661.5,1116.4,1840.1,2574.4,0,2906,0,3145.9,2099.6,2465.9,1459.1
P40616,0,1558.1,4235.4,7307.6,5847.5,1893.1,1636.3,2828.2,1307.3,1099.5,1004.3,7094.2,2015.8,2339.6,2917.2,4807.4,3495.4,1617.1,3684.8,3087.4,5066.3,4321.2,0,1256.4
P40763,10657,6135.6,34377,13929,21612,12862,6464.9,26281,32029,27027,11976,16371,19934,22767,7848.2,18964,9087.3,8842.8,6419.5,8812.6,15427,12375,8320,12858
P40818,0,0,0,0,0,0,0,924.23,1070.8,1500.3,1344.1,612.51,848.89,899.57,556.55,781.89,469.22,0,0,3715.6,873.92,0,0,0
P40855,0,523.92,0,0,0,0,828.34,0,1556.6,0,346.31,0,0,0,1171.7,769.95,0,0,0,1192.6,689.74,0,477.35,0
P40925,831150,452820,431250,677920,450470,733810,764180,664870,486020,667380,657360,817420,686090,534230,604570,670380,567270,750070,801250,908740,643510,486390,763450,498270
P40926,1498300,582990,497900,864350,819920,1234400,1074000,788700,737820,790860,803280,926080,847930,710410,960320,795770,947740,1110400,1161900,1228800,954650,745550,1522700,559090
P40939,173120,117960,208140,208170,221760,196070,196760,235140,273700,280000,160150,156170,195310,264910,189910,227030,154130,120600,178000,269530,202700,124230,135190,117460
P41091,5924.2,9554.9,2222.2,12882,6982.3,9134.7,18019,12353,12080,9864.1,12903,9085.8,14089,7960.7,14576,8031.3,6630.2,9066.9,10834,10995,16648,7468.8,20570,2318.2
P41208,0,397.55,0,0,0,4029.1,1540.9,1340.1,0,2079.7,1144,1741.4,1251.3,0,1723.1,1165.2,1308.9,821.15,1169.4,0,0,3443.2,871.87,1827.6
P41217,37179,12155,7944.4,27199,9059,18171,16888,10614,6241.1,20966,13938,10715,13413,22152,16833,24452,14785,21215,26858,18482,11500,13534,27102,17730
P41219,2518.8,50283,4498.5,20849,17805,43975,14591,6577.1,21412,13450,72288,63059,119680,105160,156440,16827,46230,1962.7,17338,49407,1593,1541.8,869.69,9374.8
P41222,49140,15849,53640,36227,141920,28131,60343,20084,28839,67757,30158,57617,33802,44184,22525,54904,28842,46434,39141,51093,58994,31746,43966,25507
P41240,0,4660.9,5165.7,8911.4,3183.4,5439.6,5547.3,3940.6,10196,12876,6486.9,7005.9,6664.6,8431.5,18882,7485.6,10589,2076.9,2238,4643.4,12777,3020.9,3386,5743
P41250,53193,38383,35886,46888,53275,66207,69220,57212,51489,54081,44507,67947,75798,58849,72464,51201,53205,65298,58641,66283,68521,36042,64636,40840
P41252,5680.1,6975.9,5596.5,6993.7,5428.8,12050,10641,13665,16258,9596.4,14315,11107,10554,13795,7014.9,9705.2,11459,5974.6,4810.1,8746.5,10863,3320.2,12597,0
P41567,0,5868.2,4875,5495.5,5852.2,0,0,5367.8,3493,7500.2,0,3849.3,6061.4,9041.2,0,6857.9,505.7,1684.2,2184.3,4685.6,7131.6,2883.2,2209.8,4331.6
P41586,0,0,0,0,0,0,2674,3419,1586,2019.1,1803.7,0,4816.6,0,0,2636.7,0,0,0,0,0,2360.8,1933.2,0
P41594,0,1074,0,1598.6,0,4824.7,2073.3,1197.8,1068.1,7627.6,0,2705.1,1889.9,1444.2,0,1568.7,1734.2,1176.6,0,0,1494.4,0,753.34,0
P41732,2123.7,0,0,1306.6,806.79,1617.2,4516.7,1305.1,1085.2,1179.5,2312.8,1683.2,2241.5,0,0,2378.3,2261.8,2995.9,4196.8,3212.6,0,870.78,4774.4,862.7
P42025,75327,61301,71254,105220,43096,122070,80103,68816,91034,92909,104650,102090,88440,108740,90447,61553,74859,46276,66806,161520,113970,48187,49880,44917
P42126,23359,9249.9,7644.3,23889,37559,16778,16177,17598,19271,31791,17663,20865,17399,23824,24558,30002,15578,23034,20542,31594,24413,14880,18567,10264
P42167,2892.8,5026.1,5762.6,9348.4,8589.3,8236,4638.8,8519.2,5294.7,9430.6,4914.4,12307,5759.2,3858.6,12683,6518.1,9120.6,2878.2,5014.5,26759,12635,1601.1,0,3228.3
P42224,18835,39094,20553,27594,9660,43825,7016.2,45143,92622,83711,62988,46060,28516,31943,45299,20543,39335,5265.6,4822.9,37925,35980,16852,27866,28245
P42261,5656,640.94,0,2424.9,778.87,1593.9,2558.1,0,951.66,2605.3,3028.1,2188.3,1749.5,0,3610.7,692.8,5137.8,2150.7,2945,1785.9,1074.5,4136.1,7558.8,1016.6
P42262,17309,1677.2,2011.7,2914.8,1840.7,12593,21072,6798.1,4279.4,7627.8,4243.9,11784,4327.5,10076,5391.3,2165.7,5288.9,15946,8011.7,5581.8,4640.2,4952.2,27208,1053.1
P42263,6312.5,993.33,0,0,1461.7,0,1644.5,0,0,0,541.21,0,0,0,0,0,0,1584.4,1509.3,0,0,0,0,0
P42330,29874,35902,38028,29749,61972,34759,23015,55788,46140,24611,31247,27501,28042,28660,4568.5,22694,7539.2,30508,35779,20493,57144,34320,18768,25526
P42345,8402.4,0,0,1731.9,2045.1,0,4584.4,2934.8,16545,15577,0,3971.6,827.61,786.08,9054.4,9703,0,5555.1,9511.1,4620.1,5789.7,1635.8,9053.9,8216.8
P42356,4437.6,0,755.3,2330.1,7489.9,6917.2,19819,4533,4963.4,5565.5,3052.2,6756.8,6421.9,3445.3,6467.2,2707.8,2359.4,3275.9,2772.7,4325.1,4747.1,13313,18573,3160.8
P42566,1795.5,458.45,10605,6328.7,3247,3358.7,9877.8,10540,11904,6741.9,5097.1,2922.2,2669.6,7146.3,3570,5849.2,8374.8,1929.2,3158.2,2394.3,10662,1551.1,0,4501.3
P42574,0,3575.6,0,0,0,0,874.41,3316.4,1699.9,2051.5,0,915.59,0,2490.7,6394.4,959.19,4330.9,0,0,0,1988.3,0,1171.7,0
P42658,82582,20419,38779,27717,34732,64869,115210,20173,25186,27954,41402,66821,30339,28376,34700,37061,27470,62824,50964,44246,22414,50958,97394,43638
P42704,75712,47594,40479,84543,96979,102880,79554,87978,86815,105570,100710,110820,80148,85780,80276,70989,79683,44349,59307,126800,70387,52258,71693,12087
P42765,61037,70190,41022,85241,36999,137110,95857,149220,137330,147820,106740,135090,132970,112660,92878,87408,117560,73669,82823,143770,82721,41435,100220,48339
P42785,2173.1,950.31,5898.3,1324.5,2936.4,0,1767.7,7075.9,3604.9,2036.8,5535.7,0,2483.2,7691.7,0,3854.7,0,2526.2,3831.8,2641.5,7152,4870.6,0,0
P42858,5536.5,5678.2,2953.8,4407.7,3042,3619.9,6555,6038.1,1246.1,7667.7,5941.4,5075.7,8252.9,4128.2,6071.6,4736.4,10505,10318,6884.9,1890.8,9372.3,5607.3,8934.7,3896.3
P43003,184100,133820,168000,211280,103770,299460,249480,164760,241920,191770,207250,116400,308720,154830,126280,155290,169880,103640,180660,308690,236250,144650,199960,33164
P43004,206480,190340,27263,218470,132990,249740,261760,254090,295340,192940,237130,209830,285500,281600,137530,142820,246390,172790,189540,231810,203270,80942,163360,44846
P43007,14789,8663.6,6072.8,23260,5880.1,16588,19086,33098,26622,14606,17064,27630,25536,19556,8980,20935,27422,16237,16579,62534,33051,15984,29254,3600.2
P43034,76919,62515,52031,90460,33883,83431,90169,104800,98696,89454,71457,109710,96276,95702,102610,80017,99790,72894,61856,131500,91305,54690,68549,47638
P43121,5508.2,3924.7,2485.7,6580.6,5579.5,10970,8714.5,1339.7,2208.2,0,3843.8,14879,9750,1964.3,2873.7,5752.9,0,4762.3,2351.8,2187.8,3156.4,756.14,0,1631.2
P43155,38891,17317,15546,23652,32834,19316,34161,27867,26633,38575,34067,46651,29116,25321,17321,13515,28902,28943,28625,54465,31086,19162,22675,11599
P43243,26321,36812,34915,73882,37415,82254,28543,75794,58255,97468,89310,81681,80718,53160,81070,53145,57637,23525,32187,132320,48407,32200,32953,9606.8
P43304,151110,61779,46683,124390,72336,122990,99824,67347,88145,96997,111520,130300,96699,96330,101570,86168,106420,90145,119120,146650,90167,92673,132460,50209
P43307,0,0,1751.5,4120.9,6523.3,2973.6,0,5685,1657,0,4973.2,0,3251,2194.2,2855.6,0,2276.9,1695.4,0,7878,0,1178.6,0,0
P43487,15755,19640,16305,21037,11658,10374,18193,20849,11536,24176,24406,8008.3,20568,25000,22323,15992,23009,5673.7,16989,38662,12601,11994,18347,13033
P43490,84881,30607,103340,51376,85391,44444,92869,71575,42892,35849,47734,40680,65473,50717,23866,45276,23770,95119,52237,58828,38865,64931,49201,10916
P43686,18163,11903,21968,20185,24994,33874,16669,21295,29879,23271,13510,14663,15781,22739,20809,14647,8732.3,17658,16152,13231,24317,10938,17219,9404.5
P43897,7751.6,4214.7,1906.5,6774.1,6264.4,13199,1835.5,4138.8,3740.7,6571.1,3084,6552.8,0,6150.5,6762.4,5038.7,8676.3,0,2643.6,16042,0,4075,13788,2806.8
P45381,4614.5,2107.4,4614.1,2326.2,5330.1,5894.4,8676,10430,8429.6,6093.5,9376.3,6997.7,9618,7000.5,2669.9,11668,6192.6,6776.5,7993.2,14735,9268.3,8391.9,5584.7,8761.6
P45880,497160,330920,220670,424160,423270,570500,346700,395090,382410,390830,439710,429490,443910,362580,483640,316330,517440,368100,373500,662460,492670,273050,491120,196700
P45954,21287,20271,15628,26784,28588,25501,7897.2,18301,25259,27737,15171,22261,14574,18049,17260,15277,19844,19068,20607,31836,31574,16575,7872.7,7088.2
P45973,1633.4,0,0,1488,5828.4,3099.1,2337.3,2452.8,3873.2,2755.7,4721.7,3266.8,2997.7,0,0,2179.6,672.99,1907.9,0,3634.3,3060.3,1837.2,1885.1,0
P45974,182420,68524,146250,118950,132390,153600,160380,115320,136080,123200,138150,141080,133990,126650,129270,112680,110730,164650,165760,186890,101280,103670,135890,100030
P45984,0,0,0,0,0,2628.6,0,535.91,619.32,480.58,0,581.5,2477.4,590.96,0,0,1706.7,0,0,0,0,0,0,245.03
P45985,23190,5505.2,14611,10295,14146,10286,20998,10263,9005.3,7835.8,15637,16355,11455,12661,10826,8752,10537,20729,17446,15130,9966,15212,20667,8935.6
P46020,1138.6,0,1868.4,627.41,0,4378.9,0,4893.1,5529,3206.5,2105.5,0,2110.1,5356.1,4230.5,5051,1659.1,0,0,3929.4,6107.1,3615,1126.2,1040.7
P46060,841.23,1128,2125.7,0,3127.6,3361.8,4832.9,1910.9,0,3565,3177.7,946.89,3875.7,0,5809.2,4731.3,0,2457.9,2931.6,0,7502.3,0,4386.5,897.51
P46063,0,0,1380,0,2527,1502.9,1700.2,0,2806.7,4826.5,2458.2,4407.3,2645.3,2688.1,2122.7,2309.1,1727.4,0,506.97,0,1927,0,0,0
P46108,12916,12965,11778,16965,5781.1,13891,17503,14203,18890,19295,16549,16282,22445,16513,12539,15536,10330,11074,15769,17959,14142,12433,12511,10828
P46109,19042,8576.2,20777,20551,9404.7,22592,21616,14529,13399,37454,25387,18167,15598,12241,14094,6894.2,11637,14333,33513,31389,14853,18944,20495,19619
P46379,4592,3018.5,3012.1,6688.5,5473.8,3403.6,6481.4,3823.1,3909.3,4583.1,6384.7,5052.7,1915.9,4454.5,5972.7,3855.7,6598.7,3067.4,5637.3,11896,1728,2421.9,8772.1,0
P46439,24127,13125,6749.3,22978,17832,7534.3,12501,16393,40128,30035,12749,17538,4632.7,6107.6,17195,22286,19441,30472,14525,36038,33773,9170.4,6768.8,4727.6
P46459,829910,241890,394820,420050,331770,601950,791690,338630,327770,377330,469920,543130,375260,367490,503360,439500,428450,812600,687490,585480,371090,557360,994250,417750
P46777,0,820.25,1120.3,5256.4,3665.4,0,0,0,992.6,0,1134.2,1203.4,2216,1049.5,3862.3,3746,1196.9,0,1200.4,7844.3,1469.9,0,0,785.11
P46781,0,0,2319.9,0,5268.1,0,0,0,0,1502.6,0,0,0,0,0,0,2464.3,0,0,0,0,0,0,0
P46782,17472,10432,12310,7800.2,13876,7644.5,9280.3,13902,9577.5,16190,23538,19136,13043,13507,18223,15449,10284,12963,8855.5,22208,11699,9837.6,15099,7271.8
P46783,7134,4907.6,3877.8,8729.5,6891,6257.8,8040,7274.1,5709.3,11402,7100,10799,9184.2,8800.1,4086.3,5755.5,4384.9,3687.3,5103.3,9478.6,7178.2,3873.8,3349.8,3776
P46821,598620,431930,615650,733290,278580,815340,698860,692510,698300,607310,580920,629600,663170,693760,755920,558660,687160,580810,644400,1087900,597990,547760,782950,546870
P46926,37824,19974,37968,43844,17414,24753,39180,32293,27666,29617,14749,33264,28403,25899,25280,30977,23682,27230,38958,35833,27337,19905,26524,25839
P46939,3263.8,25567,19474,14513,7858.7,32143,25118,21597,38657,20048,16498,21733,16213,14794,6833.2,9910.7,6459.2,10501,12735,30323,19932,8166.3,5878.4,8866.8
P46940,4322.6,0,4284,8611.5,22014,14506,10085,12478,7803.3,15295,5795.3,11804,15886,23509,22524,7725.1,8545,767.56,4578.7,7775.8,69773,11255,9386.7,0
P46952,1235.2,1772.9,6382.1,1888.8,0,0,4993.4,1044.4,5855.7,6512.3,0,3790.3,1114,2729.3,2004.2,0,3667.4,1487.7,0,2637.3,2193.8,560.04,2495.8,4372.1
P46976,28274,16060,70854,16552,40893,3126,33121,9455.1,24694,12543,14562,13969,26522,24493,14886,23400,16998,15403,22018,29469,34707,32825,21927,14492
P47736,16583,3824,4328.3,12027,2433.6,13799,20396,1977.2,7557.6,4147.1,4985.1,13738,10832,7989,13150,7867.2,5777.2,18012,24094,11983,9088,14386,27794,7439.4
P47755,70929,70721,68454,59398,72891,119940,108700,109980,62087,122880,100280,99958,125850,105140,99453,109790,87767,92115,103600,113480,130980,81752,95611,34230
P47756,118320,79630,69577,128070,64831,138840,127660,116370,144100,141070,119620,133170,118250,107770,84495,96405,90581,83068,117660,161610,137330,97985,113830,77043
P47813,903.01,819.79,1186.4,1196.4,1005.8,0,1305.4,1044.5,1468.6,0,1101.2,1165.3,1363.5,0,610.43,1007.4,2519.8,0,996.25,1406.5,0,0,0,678.25
P47874,759.21,45119,410.14,54787,0,91223,0,164370,152520,33927,53868,10886,61383,131670,108480,864.51,102280,1488.3,0,201610,115960,0,0,0
P47897,7551.9,11140,4020.8,17499,10424,5733.2,3635.8,15220,14112,13061,12315,13633,7356.6,10432,9823.8,14251,10576,6248.2,10813,30841,23383,7627.7,7218.5,1995.3
P47900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P47985,96019,22707,47937,50244,61084,136800,60847,77942,82008,112500,72739,90732,85394,52539,66796,72799,69769,54282,102620,129250,101270,48523,94993,43700
P48047,163960,79188,68219,145490,115280,202610,168750,142610,116590,158650,151880,181920,142020,143150,164680,140020,130990,112690,174580,205410,140100,99957,210480,67729
P48059,0,0,0,0,0,0,0,0,1373.5,0,0,0,0,0,674.12,0,592.7,0,0,0,0,0,0,0
P48066,6130.6,11092,61.033,4986.4,7905.3,13059,0,35229,9926.8,7021.7,11265,7685.2,33984,11550,7254.2,4649.8,43532,1487.4,4905.3,21463,10789,3638.3,2451.6,810.38
P48067,6024.4,7216.6,6315.5,5891.2,0,7856.3,2281.6,8956,8911.2,3750.8,3771.5,1800.9,5271.2,0,855.55,5598.5,3506.9,899.9,1718.3,12070,1707,762.26,3248.4,2204.5
P48147,36293,16721,16512,35317,11361,32230,38043,47701,44664,33281,30600,48783,36425,44257,49604,24728,36869,27110,29589,50269,31048,17202,20808,13251
P48163,61107,11570,33859,36556,36819,33361,26431,47688,48334,27478,21105,154710,47308,30433,22290,19675,161730,67036,28246,39501,36769,27039,56882,32070
P48426,9873.1,787.81,13375,16708,0,12047,29513,10541,5901.5,16951,19132,19092,8388.2,14903,4670.7,24709,12543,16827,9907.6,6281,10177,14028,16470,15772
P48444,10250,13048,9487,16197,14089,17154,8126.2,16817,15460,20051,15016,14998,10261,7275.3,13059,12161,11485,4096.1,8382.2,10902,14999,3380.9,9020.8,6710
P48449,1509.1,1126.9,0,0,1749.2,0,1149.7,254.29,1978,1201.3,0,1196,0,1440.4,5347.2,73.976,216.21,0,2359.3,3975.6,4875.3,1229,1516,0
P48454,0,1387.7,0,0,0,1221.9,0,1236.3,0,1200.9,0,3824.2,1772.5,0,1576.6,1504.1,3101.7,0,0,0,1565.5,0,0,0
P48506,18104,10449,11415,19295,6923.1,14038,22540,22991,30659,25095,33057,17905,25925,22691,16987,19040,36612,17585,20194,18027,18581,13969,15994,17112
P48507,3322.9,712.64,6029.5,0,2802.7,9065.6,3705.6,4485.3,4941.1,1625.1,4121.6,1555.8,4035.7,4013.8,3828.2,2092.8,3535.7,1301.1,2343.1,2149.2,0,4073.6,0,4995.6
P48509,0,0,1047.6,2245.5,4434.3,1315.8,0,1086.9,1585.1,1550.5,0,1789.5,1870.3,0,0,0,1207.6,1565.6,0,0,801.75,1619.4,0,0
P48553,0,0,0,1693.1,0,4208.5,0,0,0,0,2359.9,3665.3,0,3010.9,2734,2607.4,2360,3244.8,0,0,0,0,2809.8,0
P48556,2695.3,7894,0,12577,12413,13775,7569,11976,6995.5,11518,10801,9957.5,5421.5,10518,11221,8082.6,12447,7226.8,10396,17380,12474,7459.4,11344,4352.1
P48637,19535,44457,22892,40819,15155,118010,141070,116180,37540,45113,47870,132710,44870,54994,48178,41978,69744,28874,67412,43024,65447,24622,55836,30058
P48643,156790,48112,82219,99525,144490,120090,119810,102920,117240,140180,116430,135880,89579,113230,98384,110160,69484,93707,118140,123320,99908,99287,93008,70830
P48668,1704.8,1342.7,0,1569.9,15710,2205.7,1556.3,0,2373.1,0,0,0,2847.2,0,0,0,0,3531.9,1860.2,0,0,0,1442.6,0
P48681,18344,19060,92850,36092,12430,9073.2,22398,38400,40370,55048,11124,4694.9,21893,33337,12387,36351,12079,10749,28956,17190,13983,50099,4613.3,13530
P48723,0,49914,1160.1,776.13,1298.1,24111,35197,33528,19874,17671,41298,44399,85861,29839,26926,23142,0,33541,29801,2716.4,44945,16849,31572,14906
P48735,371220,329250,132830,533450,338240,597580,383560,412980,482090,525870,476520,482260,519120,423230,403480,353160,473540,328540,284330,767180,493430,208520,395510,165260
P48739,18796,14616,3865.1,17277,2995.8,13460,2655.6,7153.3,9200.3,14375,17104,13178,4920.5,8343.4,12269,4964.6,7188.4,16191,18529,23783,8844.6,14172,16046,4083.8
P49006,0,1549.2,1823.8,1643.8,0,286,6209.7,569.12,248.3,5285.4,4122.3,4247.2,2274.9,2036.2,2445.7,4550.1,2497.4,868.7,4947,3334.5,2477.9,2250.1,5121,1100
P49023,0,0,0,0,0,0,999.76,0,0,846.12,0,384.03,0,0,0,0,0,0,0,825.38,0,0,0,0
P49069,0,0,0,1309.6,1018.1,0,0,0,1198.5,1389.8,1410.9,1167.7,1603.9,1282,1057.8,1508.4,627.6,0,0,2626.2,0,1233.9,1193.2,754.06
P49189,290330,230810,349240,398740,186560,316430,414710,424500,567780,224440,293570,257150,232650,357290,214600,326460,271000,248740,322720,523310,393710,226590,219470,240850
P49257,0,0,0,2024.2,3706.3,651.65,2224.1,1900.6,2376.6,0,2467.3,2887.7,4620.2,2548.7,0,5258,4293.1,0,0,0,0,0,2483.1,0
P49327,221390,80914,95950,138520,80382,138740,188360,160940,121820,144190,116610,137080,161060,155930,127210,106830,97824,151080,205590,205510,142420,108020,158020,100500
