proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48
B7ZAP0,-0.458544229,-0.031683815,-0.445681431,0.005845383,-0.392426009,-0.432993833,-0.807177909,-0.332885815,-0.09933676,-0.577578337,-0.50924612,-0.502018682,-0.323100861,-0.284970876,-0.326697477,-0.060554325,-0.192859623,-0.002443046,-1.03148039,-1.191273869,-1.298715395,-1.695559225,-0.914340992,-0.767076908,-0.146192861,-0.17139677,-0.060702926,-0.247891801,-0.541106163,-0.123319311,-0.107583411,-0.083675042,-0.536058799,-0.691388447,-0.147723356,-0.429977744,-0.460466187,-0.432490644,-0.362254117,-0.722506006,-0.451091427,-0.40710397,-0.972044878,-0.528004585,-0.905065905,-0.676979162,-0.239579727,-1.050631708
C4AMC7,-0.29837636,-0.31618895,-0.29937235,-0.36089595,-0.36832845,-0.33972017,-0.15526163,-0.36564604,-0.06548835,-0.13857339,0.04028462,-0.57530753,-0.1910528,-0.21251427,-0.27558443,-0.51116626,-0.57667276,-0.42546719,-0.50305248,-0.19453187,-0.36454077,-0.51756546,-0.45354934,-0.41782952,-0.35612291,-0.81317293,-0.35163313,-1.17783202,-0.65068596,-0.76868894,-1.01457618,-0.42004052,-0.33980194,-0.50257026,-0.54463855,-0.25148288,-0.41064623,-0.51570142,-0.66858399,-0.4313573,-0.47874983,-0.51934635,-0.4561528,-0.25387906,-0.25158334,-0.23438897,-0.48062739,-0.55177068
C9J069,-0.843987195,-0.826536986,-0.7958106,-1.230911156,-1.624039955,0.218525229,-1.189891775,-1.168460981,-0.967353619,-1.026279643,-1.092616386,-1.756287535,-1.870300732,-1.529891678,-1.79919613,-1.062739085,-1.293163486,-1.50246246,-1.426110813,-1.309240752,-1.52318828,-0.886664502,-0.54251134,-0.581771096,-0.419491045,-0.347715058,-0.435033749,-1.773403586,-1.974986011,-0.664129636,-0.486993822,-0.666146867,-0.620499927,-2.359226765,-0.535010601,-0.425580297,-0.275778693,-0.270348663,-0.123827013,-0.005432208,-0.084029107,0.074905943,-0.363155258,-0.388486281,-0.270650501,-0.029642326,-0.028726362,-0.327922165
C9J798,-1.38023531,-1.33593967,-0.74383433,-1.27507003,-0.77116861,-1.60007393,-0.3220555,-0.30116798,-1.00014021,0.43960798,0.29100137,0.24459693,-0.48875172,-0.25213325,-0.2234815,-1.71893624,-2.33670017,-0.62979286,-0.15625368,-0.20244124,0.01032829,-0.12358399,-0.27328898,-0.23050369,-1.21909312,-1.23525877,-1.32190614,-0.92171161,-1.15727664,-0.83140888,-1.05902758,-0.81184872,-1.19328993,-0.86083267,-1.12658927,-1.12200726,-0.71730231,-0.96160934,-0.4291977,-0.87678332,-2.04631852,-0.42176991,-1.24303805,-0.72857839,-0.81508854,-1.22091435,-1.15550072,-1.74998844
C9JLW8,-0.5784982,-0.4755334,-0.4504209,-0.5850825,-0.5150785,-0.4438124,-0.5164837,-0.6470976,-0.5040978,-0.5503963,-0.5361338,-0.4959969,-0.2751415,-0.2251287,-0.566492,-0.2719124,-0.1877093,-0.1870845,-0.1389425,-0.2564449,-0.4671893,-0.5042808,-0.43072,-0.5139485,-0.5389386,-0.5814484,-0.5459088,-0.6061096,-0.597035,-0.5213679,-0.7282294,-0.6121882,-0.7304799,-0.6719395,-0.3032551,-0.6482507,-0.1818838,-0.1574733,-0.3035586,-0.4003248,-0.4014613,-0.0129779,-0.5340107,-0.4144714,-0.1732143,-0.3090491,-0.264753,-0.2317319
E9PAV3,1.0407124,0.9597511,0.9571114,1.0489642,1.1942108,1.1444563,0.8882493,0.5595575,0.7027255,0.7205679,0.7152819,0.7826751,0.7748947,0.7349241,0.7050128,0.7056622,0.6979074,0.7198536,0.8857724,0.9536454,0.9574264,0.612861,0.5788913,0.6986475,0.6532972,0.6641393,0.5710949,0.8640338,0.8470115,0.7938423,0.669201,0.8234322,0.7684379,0.6030588,0.6653505,0.6096196,0.4652163,0.2378058,0.2992732,0.4644466,0.2167556,0.3715698,0.5608727,0.5594689,0.1265555,0.4267556,0.339056,0.3983951
G9CGD6,-1.36624141,-1.58935854,-1.3723423,-1.44449387,-1.42131073,-2.58471662,-0.97839029,-1.3723635,-0.95144768,-1.64171182,-1.89751739,-1.47557411,-0.96950171,-1.45478443,-1.70678488,-1.20682105,-1.0175996,-1.03612768,-1.76308323,-1.50184488,-1.85023046,-0.76950278,-0.76662468,-0.89029011,-0.1934389,-0.5241078,-0.34801424,-0.35952716,-0.23358307,-0.42619008,-0.16929905,-0.12704094,-0.44106473,-0.06967397,-0.69210222,-0.30531651,-0.23825136,-0.3591382,-0.64739098,-0.29032472,-0.20797001,-0.26309476,-0.31821939,-0.37465304,-0.3242641,-1.05169582,-0.82047016,-0.63364962
O00116,0.34580326,0.33312921,0.28828219,0.32123763,0.21216709,0.01039563,0.4849834,0.28581646,0.29420064,0.44134872,0.35031995,0.59280814,0.20902147,0.17543168,0.1468532,0.29859315,0.33284825,0.3566654,0.49700407,0.49943103,0.53020695,0.23216891,0.14329137,0.25898938,0.09050299,0.12118182,-0.02843303,-0.03211293,-0.32748254,-0.06754343,0.19849854,0.38156849,0.2829916,0.33962117,0.27491398,0.17095761,0.02460516,0.06075821,0.09618809,-0.01178174,0.09505601,0.07566148,-0.02077735,-0.18170544,0.08586485,-0.24312676,-0.21773622,-0.22175432
O00139,0.4028425,0.4197974,0.2894865,0.3908156,0.3560384,0.5370187,0.3028847,0.4386058,0.4690922,0.2328957,0.2964254,0.3676694,0.6625796,0.6848178,0.5981122,0.5265801,0.602219,0.6036759,0.5580767,0.4888258,0.4818799,0.510528,0.5805958,0.6108388,0.6266494,0.4780277,0.5419999,0.5889588,0.3680608,0.5449639,0.5829471,0.7930505,0.6637541,0.7380327,0.5750581,0.5511745,0.8438761,0.8905368,0.9363661,0.9408911,0.9168092,0.8793085,0.9183832,0.9829106,0.8938345,0.8916734,0.717368,0.7726455
O00142,-1.0871427,-0.9664067,-0.8824736,-0.8871486,-2.1045532,-0.8803151,-1.1272056,-0.9891092,-0.6411158,-0.8898433,-1.0181523,-1.4552071,-0.7102304,-0.7796402,-0.467826,-1.3715264,-1.6596438,-0.7602979,-0.9930765,-1.0179274,-1.1127622,-0.1967853,-0.3783617,-0.3559483,-1.2208649,-0.7432503,-1.2581789,-1.8582573,-1.6155128,-1.9389381,-0.9676937,-1.2815564,-1.0619902,-0.7410437,-1.310143,-0.8470718,-0.2346123,-0.5387889,-0.5615638,-0.7371059,-0.8014318,-0.5212604,-0.5623947,-0.4125663,-0.4006396,-0.5083204,-0.3675227,-0.5254057
O00148,0.186370455,-0.313162895,0.299244866,0.775665527,0.810449781,0.858163639,-0.028476227,-0.095359058,-0.270641954,0.051490829,0.045725962,0.091969104,0.240847476,0.218655855,0.230637982,0.292311232,0.206765258,0.212745188,0.084736438,0.009581356,-0.075248629,-0.32800363,-0.878842198,-0.820709836,-0.408857186,-0.252932553,-1.218909177,-0.267184566,-0.169015383,-0.236263126,-0.381971244,-0.676016125,-0.383460822,-0.299781843,-0.369417552,-0.583121696,-1.130564993,-0.925877403,-0.949631097,-1.03748598,-0.643865991,-0.505180236,-0.859377405,-0.784319027,-0.524014684,-0.711956811,-0.555938528,-0.732522896
O00151,0.25866113,0.40509841,0.30924868,-0.20723306,-0.0976494,-0.10271764,-0.02862589,0.0929108,-0.22697475,-0.18024786,-0.26946881,-0.22841662,0.0890641,0.22540431,0.21022292,0.80212948,0.77839631,0.7476419,0.20542104,0.25817737,-0.11562444,-0.56817901,-0.52575014,-0.51943441,-0.37582569,-0.73797988,-0.54664585,-0.46192089,-0.71281685,-0.69290684,-1.31166943,-0.95556596,-0.33722935,-1.79177461,-1.0450183,-0.41452937,-1.07382748,-0.92217975,-0.89786526,-0.58229469,-0.40612636,-0.88331082,-1.14355976,-0.64863772,-0.80647352,-0.72510411,-0.79328741,-0.93340173
O00154,1.007558,0.972713,0.9365124,0.512504,0.6239922,0.6166507,1.2982412,1.2418377,1.2639055,0.7979944,0.587015,0.6361802,0.2234702,0.2633513,0.3056268,1.1052766,1.1072211,1.0397433,0.8458534,0.8174367,0.7737511,1.1900842,1.1174672,1.2718742,1.5553748,1.5163513,1.5002918,1.5247881,1.4940573,1.4743318,1.5973886,1.6028964,1.5391067,1.5320419,1.6137654,1.6388383,1.440813,1.4557173,1.3350208,1.3991713,1.3760406,1.448772,1.6047258,1.5572169,1.4777846,1.4738873,1.5027194,1.4843232
O00159,-0.32672072,-0.30184687,-0.22919731,-0.29428477,-0.16299859,-0.36170511,0.05597147,-0.045692,-0.26823348,0.28538767,0.08081295,-0.20894964,0.27306211,0.32560861,0.31150363,-0.28069649,-0.12297817,-0.07330318,-0.23527209,-0.34667429,-0.34948335,-0.74276362,-0.23066543,-0.7951883,-0.53992225,-0.33705062,-0.43969289,-0.20309252,-0.44322898,-0.51916249,-0.52063785,-0.52537404,-1.12082578,-0.32657842,-0.59978381,-0.25711162,-0.41355612,-0.28071658,-0.32924354,-0.37623315,-0.30255942,-0.45400489,-0.6560812,-0.85966519,-0.74442788,-0.58470339,-0.85274495,-0.65945706
O00160,-0.4746804,-0.3603895,-0.3291013,-0.6471116,-1.2066708,-0.9358932,-1.5238723,0.3250665,-0.4770632,-0.1935904,-0.1470293,-0.4722864,-0.6265766,-0.6814274,-0.4860579,-0.8001003,-0.8496872,-0.8559814,-0.6110021,-0.6170745,-0.756395,-1.6268085,-1.6635741,-1.0012454,-1.5083371,-0.9447194,-1.3689652,-1.9357967,-1.7256944,-1.0616663,-0.6990142,-1.132992,-1.6679095,-1.3526047,-1.0157581,-1.2116945,-1.7931078,-1.8296368,-1.142533,-1.5313579,-2.218461,-2.1090926,-1.6197703,-1.272775,-1.6274163,-1.6226933,-1.5915723,-1.8064257
O00161,-0.08145839,0.06839282,0.14257494,0.21081783,0.20227764,0.16235575,-0.16781147,0.04213659,-0.25650795,0.1513955,-0.14279889,-0.10704067,0.26942128,0.24133929,0.27430053,-0.15934951,-0.07050976,-0.26027446,0.01576382,0.03127712,0.1168442,0.12856177,0.16884004,0.27772895,-0.06640696,-0.09068764,-0.18206171,-0.16305807,-0.53079454,-0.19580352,-0.01635662,-0.37051578,-0.38627267,-0.54267658,-0.24151434,-0.43818322,0.115848,0.01402504,0.09212167,0.10443904,0.16986808,0.1646599,-0.06131649,-0.15335766,0.01503911,-0.20684007,-0.37387651,-0.2476335
O00170,0.195573,0.2709872,0.130247,0.3886364,0.3200195,0.4359898,0.1921463,0.6126746,0.5126658,0.4267149,0.3964908,0.5008489,0.3681384,0.4248142,0.3766254,0.1783464,0.2159714,0.2062518,0.3861315,0.2778064,0.4050569,0.2639524,0.2571692,0.3965555,0.3912233,0.3059569,0.1341816,0.39436,0.2919176,0.3238126,0.1179663,0.5226581,0.2464287,0.4589557,0.3420648,0.2333647,0.334618,0.2907937,0.3603245,0.4681709,0.4369273,0.4326538,0.325173,0.5423241,0.4162011,0.3106634,0.343337,0.3991223
O00178,0.008542731,0.006207648,0.048502617,-0.35976113,-0.540904621,-0.390745406,-0.060167201,0.167345575,-0.113451624,-0.214859623,-0.204088456,-0.112682091,-0.041431017,0.007587626,0.007027672,0.285977492,0.345374045,0.174389506,0.311599641,0.252006032,0.267881552,-0.03506066,0.005895271,0.016368334,-0.159611883,-0.268859302,-0.276050487,-0.226699618,-0.17272916,-0.164157174,-0.01405868,-0.163078808,-0.10310101,-0.178103643,-0.204385738,-0.22655298,-0.134107597,-0.108318829,-0.119078768,-0.14053311,-0.096420834,-0.034741477,-0.258699408,-0.365574068,-0.138189267,-0.07952759,-0.103342044,0.012644922
O00182,-0.59697502,-0.66675977,-1.76838778,-1.0591721,-2.7483477,-1.01192163,-0.58487611,-0.77173297,-0.63397119,-1.06721259,-1.191032,-0.92090388,-0.3084301,-0.17465585,-0.07492164,-0.40390172,-0.34355546,-0.39038471,-0.1813438,-0.19108614,-0.22889078,-0.45184077,-0.61183726,-0.51643615,-1.52434283,-1.66655384,-0.84553718,-1.0170079,-1.0352855,-1.21335572,-0.71616553,-1.17246074,-0.87466772,-1.00380159,-1.00081429,-1.1274319,-1.25030468,-0.98436306,-1.31200397,-1.05806254,-1.14671218,-1.10803319,-0.98876365,-1.1058826,-1.25854548,-1.0581133,-1.10969911,-0.98574618
O00186,0.5302395,0.6149119,0.5711401,0.4342411,0.4462491,0.4420674,0.8544039,0.5360226,0.6646216,0.6284931,0.6180935,0.8315899,0.517114,0.3772033,0.4814181,0.2989852,0.341118,0.1647034,0.2688999,0.1860778,0.2510749,0.3671199,0.2604751,0.2984742,0.6991606,0.6615427,0.5908246,0.6532857,0.5963548,0.6029019,0.7078474,0.5593846,0.3752645,0.6570771,0.6203017,0.6135547,0.4822881,0.6244123,0.5226032,0.6611819,0.5790494,0.5273983,0.4940259,0.4444456,0.5041925,0.5846975,0.5536669,0.5754154
O00192,-0.91588452,-0.43895593,-0.6308527,-0.3669733,-0.50993931,-0.2055585,-0.77169566,-0.66031899,-0.52133493,-0.05242142,-0.10961764,-0.1137018,0.15539449,0.08307348,0.14063441,-0.23883035,-0.09115468,-0.13108091,-0.17375348,-0.24485074,-0.27282725,0.04815478,-0.03182986,-0.10164805,-0.94405278,-0.77855489,-0.7429231,-0.70023844,-0.65782146,-0.74211537,-1.01050866,-0.56978793,-0.75886099,-0.82853729,-0.54831477,-1.00766797,-0.47709205,-0.49400678,-0.42928743,-0.36947713,-0.33084057,-0.38964404,-0.57064069,-0.5854829,-0.42841764,-0.38530941,-0.33846326,-0.60599378
O00193,0.558088191,0.538501556,0.5252005,1.043386069,1.033330382,1.040944178,0.670772594,0.699684315,0.768543868,0.749177041,0.726998728,0.683849287,-0.083480791,-0.429363812,-0.003853672,-0.190284505,-0.121135413,-0.190442377,-0.310872174,-0.19240198,-0.044321559,-0.629740613,-0.384969392,-0.615483578,0.431575543,0.579489724,0.687301259,0.448745697,0.528826164,0.653061518,0.464222172,0.472215971,0.557374057,0.419287011,0.422716102,0.511462222,-0.974315846,-0.841299608,-0.859320669,-0.958311447,-0.663610049,-0.856961684,-0.398480054,-0.293721344,-0.224596924,-0.590988276,-0.654255403,-0.664517024
O00194,-1.64959411,-1.4346447,-1.49485888,-1.09573737,-1.83840623,-0.95623711,-1.25002041,-0.94270234,-1.20283346,-1.08709517,-1.87399844,-0.98038364,-2.11232266,-1.81718042,-1.69039176,-0.60327475,-0.58448119,-0.45085972,-1.51781765,-1.11844266,-1.20606001,-1.01647744,-0.71021401,-0.56090304,-0.47403991,-0.19397306,-0.10393352,0.18694028,0.15335482,0.20216348,0.34317667,0.32064258,0.33255939,0.29352044,0.25317451,0.29116444,-0.13081305,-0.15090281,-0.17263619,-0.17568046,0.07785755,-0.1876968,0.18249579,0.16222668,-0.14261289,0.12313408,0.02281926,0.16088936
O00203,0.360489113,0.435935545,0.346583741,0.460315185,0.322559941,0.286161362,0.172721593,0.149467482,-0.200634549,0.485314243,0.548194525,0.53312299,0.54257139,0.570337405,0.629926035,0.343140844,0.330848768,0.326060348,0.421106951,0.382080883,0.351710466,-0.06753244,-0.036977033,-0.174306295,-0.240149835,-0.00090184,-0.221611495,-0.001174036,0.040069592,0.04576265,-0.093038167,-0.604699843,0.170736542,-0.117830852,0.11886517,-0.170049585,-0.118876643,-0.030280261,0.005475418,-0.430311226,-0.376843949,-0.35310726,-0.14434575,-0.612548195,-0.271290359,-0.168143638,-0.121210722,-0.162547953
O00213,-1.66399495,-0.68714668,-0.6684885,-0.88281621,-0.98469139,-0.88091495,-0.16781147,-0.46103056,-0.43390264,-1.00024341,-1.03941097,-1.0431169,-0.6330753,-0.67656282,-0.67581786,-0.27181033,-0.39877557,-0.33573215,-0.67295038,-0.3563731,-1.05349896,0.01166922,-0.09554865,-0.27521288,-0.27887945,-0.16179712,-0.12983467,-0.34995885,-0.36888972,-0.23658921,-0.12648455,-0.16023478,0.03768146,-0.1765055,-0.38307376,-0.34484117,0.10368914,0.11346758,0.13208653,-0.0484571,0.12447823,0.22446952,-0.15459016,0.09323493,-0.06556663,0.09724319,0.16453421,0.11680844
O00217,0.07721728,-0.14162825,-0.14473066,-0.08390152,-0.11908521,-0.15303614,0.27616868,0.27699216,0.31128875,-0.39883878,0.04588358,-0.30080415,-0.13406891,-0.10682877,-0.27126582,0.15596705,0.11259126,0.16092428,-0.22000581,-0.03896286,-0.09879219,0.27215138,0.19854516,0.34060939,0.42867226,0.47702985,0.38979249,0.34130325,0.52053026,0.42353038,0.44384376,0.49884503,0.40009163,0.33670936,0.26522085,0.31456838,0.37665974,0.37298329,0.37221384,0.42087073,0.4231147,0.53524842,0.78408818,0.56838083,0.61754938,0.5484221,0.71522664,0.556307
O00231,1.0318913,0.947016,0.8376635,1.0820009,1.0566152,1.0721292,0.8227327,0.7302381,0.8870855,0.9620108,1.0623814,0.8101081,0.9078222,0.8904028,0.8962542,0.9859317,0.9335114,0.9735215,1.0574055,1.0127623,0.8497368,0.6449407,0.7483098,0.8234713,0.6625588,0.5576821,0.7048294,0.7862034,0.8264836,0.7914859,0.6123971,0.7678297,0.7161049,0.8090648,0.7970912,1.2475552,0.8861635,0.7940016,0.8256459,0.7659834,0.8376106,0.7792212,0.735223,0.8071955,0.8248657,0.8282628,0.7648025,0.8237468
O00232,0.6866106,0.6609613,0.7064987,0.8459865,0.8775636,0.842774,0.617967,0.4888309,0.8499772,0.8674344,0.7707615,0.8650362,0.5926688,0.6374105,0.5529376,0.6688557,0.5332675,0.6309125,0.7511788,0.5859868,0.7873141,0.5828795,0.4774691,0.5275831,0.4689875,0.4920592,0.4263169,0.4443874,0.4750452,0.4376078,0.3718147,0.4945481,0.5595193,0.3782381,0.4967242,0.4062451,0.4345684,0.368293,0.4694285,0.4849394,0.5830788,0.4310596,0.4782564,0.508314,0.441917,0.5200526,0.5272146,0.4729968
O00233,0.33633194,0.35145494,0.36189753,0.29590699,0.42899777,0.08182616,0.68600433,0.78717699,0.62486596,0.67327832,0.56558787,0.58616058,0.30234672,0.3797603,0.13858789,0.51290858,0.49273093,0.41019662,0.09203835,0.18649392,0.28094938,0.16093344,0.27789721,0.38122436,0.45666057,0.57060611,0.55148999,0.31238232,0.22781635,0.19843301,0.40702898,0.09914508,0.19639268,0.40398499,0.29716803,0.44769641,0.31615642,0.20071013,0.20101471,0.23409937,0.31648607,0.31355114,0.37507832,0.24729815,0.32351747,0.39451827,0.42687065,0.4058116
O00244,0.7043272,0.7864131,0.8681119,0.4776489,0.4323866,0.357273,1.1925688,1.1628002,1.0757912,0.9440805,0.9130463,0.9908786,0.3471934,0.1762656,0.3748733,0.4030623,0.3691875,0.3137805,0.2861267,0.3503115,0.3581109,0.5644159,0.4925045,0.5093549,0.7089586,0.7309952,0.7950411,0.6718594,0.7750577,0.7789074,0.8908289,0.6589907,0.7312065,0.7130511,0.7675697,0.5899512,0.5186564,0.5319209,0.6951294,0.4409021,0.3857543,0.4782521,0.615918,0.2947651,0.7605821,0.5664427,0.5654068,0.6140951
O00264,0.9031201,0.8468551,0.9030545,0.7064078,0.9540551,0.763018,0.7221107,1.1037712,1.2244246,0.5463599,0.4961687,0.245859,0.4215786,0.3878542,0.4144424,0.8451978,0.666241,0.8546963,0.7004591,0.7080781,0.6895335,0.6055141,0.4947742,0.5143559,0.9005086,0.6334388,0.946995,0.8023646,0.8412518,0.5598965,0.9756644,1.0067746,0.9144935,0.8812048,0.6832689,0.8436891,0.7743473,0.7312478,0.7371327,0.8176528,0.6396494,0.8555859,0.9642473,0.9891769,1.017758,0.7896315,0.9212185,0.8514793
O00267,0.068086047,-0.167510616,-0.1837094,0.70441365,0.70283826,0.693941804,-0.353883348,-0.542115874,0.003258887,-0.277393031,-0.125832942,0.060445387,0.175195976,0.153622045,0.201768359,0.020430266,0.165456028,0.140920105,0.218286089,0.185143008,0.280327786,-0.445459748,-0.283464367,-0.308805792,-1.651630146,-1.240046988,-1.823868011,-0.940845717,-0.836010987,-1.00861565,-1.013617769,-0.682076209,-0.837608597,-0.765027117,-1.236052517,-0.964602122,-0.311319704,-0.486968138,-0.239628539,-0.650702999,-0.645093875,-0.846289785,-1.064406964,-1.37959179,-0.782463347,-0.972292602,-0.679586131,-1.294452157
O00273,0.11840939,0.01474124,0.1156706,0.40237442,0.47138208,0.50452178,0.59674761,0.61400362,0.21345681,0.78057508,0.67359898,0.71287859,0.3572112,0.46046468,0.45574295,0.43248033,0.41597665,0.27032484,0.11581349,0.11510148,-0.04655473,0.19361662,0.16295413,0.10413052,0.08868823,-0.05748024,0.26367764,0.0143848,0.23296097,0.171521,0.43818918,0.1261752,0.33678029,0.38252658,0.12828797,0.56692586,0.35428738,0.2925723,0.36326416,0.35687507,0.0706592,0.32790306,0.15716285,0.1714768,0.16460454,0.14498839,0.16723672,0.30902579
O00291,0.7991607,0.6672267,0.924688,0.8111617,0.7575706,0.8019635,0.5004075,0.6594208,0.539442,0.2191739,0.2117484,0.1672974,0.6406285,0.6302228,0.6578461,0.5469997,0.5890065,0.6612756,0.9912283,0.9999655,1.0135062,0.3188461,0.3529181,0.3365996,0.4373245,0.3462515,0.5340737,0.4103465,0.7357317,0.6575498,0.5353819,0.5056422,0.4750197,0.5692342,0.6102981,0.3898863,0.3621879,0.340701,0.3561163,0.3826901,0.3386194,0.4211607,0.4788351,0.4568238,0.4792505,0.3579771,0.3443152,0.3744578
O00299,1.093243,1.113921,1.1097796,0.6208742,0.5641889,0.6005918,0.5512158,0.8065565,0.8580773,0.8329435,0.8171836,0.8701521,1.1228415,1.1634577,1.1277449,1.0518631,1.0935685,1.0842829,1.1524944,1.1833239,1.1352335,0.1273842,0.117155,0.1238509,0.5820005,0.487908,0.4350323,0.4825501,0.499353,0.5016195,0.6854738,0.6541712,0.5024276,0.5873858,0.6254529,0.5669349,0.3525862,0.3161902,0.3264839,0.287851,0.2912897,0.2940331,0.4485192,0.3605858,0.4926147,0.304409,0.2320839,0.3753967
O00303,0.089068381,0.028260354,-0.026031834,-0.300260691,-0.257245123,-0.08461883,0.155381355,-0.00543716,0.023691087,0.000595355,-0.063706878,-0.192974939,0.253756954,0.171237664,0.139872431,0.281227063,0.167104063,0.143979263,0.427656915,0.388890753,0.508171494,0.49880471,0.272010757,0.449323594,-0.349123893,-0.278049117,-0.141285342,-0.702122214,-0.938090236,-0.739435788,-0.196083981,0.130168307,-0.351289622,-0.179353345,-0.445026985,-0.77597956,0.12274045,0.020413845,0.04005485,-0.276979322,-0.041143988,-0.411787894,-0.084527707,0.062132347,0.08569932,-0.316583411,-0.098509736,-0.025999566
O00305,-1.7654967,-1.8614245,-1.3311656,0.8542794,-2.185918,-1.2711674,-0.1750168,-0.5272317,0.4884436,-2.1535361,-1.7317479,-1.1251712,-0.7513643,-0.6554793,-0.6372354,-1.038199,-1.1842689,-1.3077648,-1.7592307,-0.6136771,-0.6089065,-0.1840561,-0.9415822,-0.6157752,1.2175648,-0.3816795,0.6212785,-0.4130745,-0.4970717,-0.2740732,-0.2929807,-0.2125071,-0.6339223,-0.5727305,-0.4192634,-0.410523,-0.2911008,-0.186846,-0.1503815,-0.2285422,-0.2297606,-0.2476607,-0.3955425,-0.3689667,-0.3316293,-0.4056197,-0.4812296,-0.3391765
O00330,0.21449986,0.25955016,0.01599751,-0.1407474,0.01305984,-0.10253056,0.62210185,0.42283605,0.47067602,-0.04604941,0.09913576,0.12433427,-0.14915291,-0.10473156,-0.12509185,0.04725582,0.07680963,0.21031369,0.06272526,0.04834012,0.0063484,0.43629017,0.46438798,0.39449485,0.87918502,0.85166503,0.85253142,0.79531996,0.89701764,0.88068322,0.99982324,0.91464412,0.97132034,0.79763888,0.67983358,0.75072454,0.55977553,0.54089128,0.59403424,0.51580682,0.49208593,0.51790379,0.82570813,0.7888402,0.71795564,0.6197522,0.71854888,0.70186447
O00339,-0.04091143,-0.12863847,-0.21819712,0.29615735,0.30405343,0.36210706,0.30151113,0.13708743,0.27424519,0.52975336,0.29658468,0.53047303,0.41925619,0.35822128,0.50378924,0.68100844,0.74880656,0.59668524,0.37364759,0.43348011,0.43087259,-0.90651013,-0.75148603,-0.61030364,-1.38896804,-1.54953217,-1.41821362,-1.81783803,-1.06146987,-1.448804,-1.17208442,-1.3302605,-1.05602089,-1.83579865,0.12263895,-1.22825055,-0.52952634,-1.01067589,-0.71930858,-1.19914002,-0.79965032,-0.86620121,-0.33337058,-0.57780522,-0.36866261,-1.32155964,-0.83375948,-1.08901606
O00399,-0.09464541,-0.18127462,-0.19147092,-0.34021076,-0.25971986,-1.19099516,0.02241027,-0.08877322,0.00871731,0.08578487,-0.16335353,-0.11349767,-0.62367021,-0.43098469,-0.97478007,-0.11465617,0.11723473,0.02426925,-0.44989122,-1.7501063,-0.36839638,-0.74518099,0.30802518,-0.58160254,0.04472486,0.05318675,0.10096747,-0.03172608,0.07051544,0.12017869,0.07970129,-0.01628303,-0.06535718,0.12780802,0.2702539,0.04714802,0.11413172,-0.14233522,0.07798994,0.018351,0.02838332,-0.151231,-0.22967929,-0.05387714,0.2830932,0.16517113,0.16268439,-0.07939785
