proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58
,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Control,Control,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Disease,Disease,Disease,Disease,Disease,Disease,Disease,Control,Control,Control,Control,Control,Control,Control
Q96HC4,-0.28167969,-0.54147123,-0.5432573,-1.13453878,-0.5908532,-0.32055685,-0.82238952,-0.78238643,-0.30087328,-0.09760921,-0.45525928,-0.62378694,-0.61315433,-0.64892015,-0.49066615,-0.62814074,-0.49557343,-0.49338203,-0.54801145,-0.59107209,0.09427573,-0.62745695,-0.98865893,-0.31162944,-0.15389809,-1.16467165,-0.3060949,-0.47195466,-0.13811691,-0.46372944,-0.28742168,-0.0910629,-0.7983979,-0.22087604,-0.23810554,0.5705529,-0.46978596,0.04738654,-0.11332565,-0.28750173,-0.1464257,-0.4407698,-0.9078783,-1.01034038,-1.03188118,-1.22024684,-0.21162683,-0.05577703,-1.29463132,-0.27417348,-0.44986013,-0.28051941,-0.23003391,-0.30246754,-0.16828761,-0.91857496,-0.18468092,-0.88525021
Q96HD1,-0.45318293,-0.51981917,-0.833997,0.09125575,-0.32134689,-0.38474488,-0.14976759,-0.2899855,-0.37217231,-0.49457973,-0.35442621,-0.68681018,-0.9809332,-0.30139428,-0.09050081,-0.33349156,-0.4413729,-0.73652557,-0.32815544,-0.8054598,-0.81369455,-0.23602084,-0.48265114,-0.08739279,-0.8414961,-0.52217786,-0.40322534,-0.31621287,-0.95292298,-0.49701837,-0.94480022,-0.37449757,-0.31509875,-0.40758755,-0.8505638,-0.98662783,-0.41405431,-1.05761562,-0.26207367,-0.3604882,-0.38184118,-0.40676131,-0.56752182,-0.34871763,-0.34837176,-0.33290761,-0.25215872,-0.40174748,-1.05127912,-0.45453603,-0.62522624,-0.26174072,-0.38144143,-0.36536495,-0.49351604,-0.44759622,-0.43891215,-0.71471492
Q96HD9,-0.20496581,-0.37375601,-0.12215273,-0.08799887,-0.87555251,-0.84630058,0.19399238,-0.61171541,-0.87315844,-0.35442464,-0.3614777,-0.4185789,-0.34045606,-0.53976109,-0.51675836,-0.92330258,-0.37588857,-0.33747769,-0.78762678,-0.51725967,-0.74238238,-0.58419982,-0.4543552,-0.39121996,-0.88063906,-1.15331509,-0.46010064,-0.61592755,-0.45517828,-0.5870432,-0.47327434,-0.40204217,-0.39511783,-0.4993573,-0.44908953,-0.43748663,-0.40039114,-0.4518008,-0.63427994,-0.47277167,-1.05807744,-0.51563965,-0.44678668,-0.70695706,-0.51292324,-0.118754,-0.75594929,-0.61521251,-0.12470092,-0.41452018,-0.35654535,-0.46136412,-0.46465705,-0.52967327,-0.38277418,-0.2924228,-0.47638813,-0.3809378
Q96HE7,-0.17317062,-0.17356199,-0.19088687,-0.49960119,-0.01552811,0.18131462,0.37487336,0.23455828,-0.11692374,0.16517334,0.13896481,0.02091427,-0.17388789,0.17618707,0.35141919,-0.49716897,-0.51301059,-0.54497584,-0.24943471,-1.12253427,-0.22331292,0.02306572,-0.38456661,0.20353046,-0.10285633,0.2395591,-0.05510402,0.01851671,-0.08009346,-0.12956784,-0.22390687,-0.33727222,-0.19165728,-1.04231106,-0.19844649,-0.09006091,-0.32347567,-0.16131712,-0.1333047,-0.13555651,-0.21898533,-0.35909462,-0.31710801,-0.29658882,-0.24254966,-0.37766375,-0.1480411,-0.15334256,-0.3202096,-0.38966276,0.03050922,0.15064131,-0.27213235,0.25149487,0.17763828,-0.08105129,-0.41115135,-0.28856192
Q96HN2,1.1144989,1.0373833,1.3098572,0.9201728,0.9854785,1.0800326,1.0461461,1.2290455,1.163968,1.1124433,1.2145708,1.2614142,0.969344,1.1380953,1.3263407,1.1658688,1.0684333,1.3118062,1.2716366,1.2119746,1.3659874,1.0770128,1.0661785,1.0063176,1.1516435,1.2703408,1.3263757,1.212659,1.2369416,1.1136266,1.1475152,1.0161401,1.2636631,1.2575525,1.215247,1.5113399,1.1720784,1.2598084,1.2961465,1.1082087,1.3062411,1.2193766,1.1767629,1.1909466,1.1770489,1.0833731,1.1068925,1.2293861,1.257842,1.2204425,1.2508153,1.2602863,1.2843562,1.2260033,1.2944211,1.1707722,1.1267493,1.4217495
Q96HS1,0.5809791,0.8019458,0.7247332,-0.297358,0.6042093,0.6396256,0.9061771,0.7654593,0.7660549,0.3410124,0.6875221,0.6577829,0.5706563,0.6072702,0.3730679,0.7528206,0.8048354,0.617894,0.5112247,0.7689268,0.6261415,0.4742977,0.7301055,0.5278765,0.6909949,0.6620301,0.7883451,0.9119438,0.6545512,0.8318808,0.3071656,0.6415751,0.4473537,0.6253546,0.4502453,0.4456591,0.8149706,0.6010014,0.7040939,0.5488402,0.7185078,0.4966281,0.4089155,0.8152437,0.5315467,0.5695773,0.5852942,0.6708916,0.6363526,0.7485597,0.7203673,0.7268043,0.7717376,0.6906606,0.3536502,0.6173745,0.5015847,0.8028856
Q96HU8,0.59074313,0.63033056,0.71502762,0.49269863,0.46710437,0.37249349,0.16200653,0.58959007,0.44014175,-0.06163255,0.643601,0.59913831,0.45899613,0.53329914,0.25376454,0.48843095,0.49487615,0.41031686,0.61897666,0.38506062,0.48578856,0.50759613,0.51080242,0.72301244,0.48095523,0.27704535,0.40600095,0.4734198,0.37659237,0.41503073,0.46000353,0.38131157,0.47422721,0.7804244,0.49647416,-0.06669288,0.65841577,0.27443267,0.4978296,0.66679465,0.58560202,0.42594917,0.5868367,0.62818168,0.68186323,0.4865884,0.31897212,0.7206909,0.56844742,0.33884331,0.6496645,0.48124863,0.43289305,0.51169132,0.66606541,0.67715648,0.71267516,0.53127106
Q96HY6,0.170997173,0.058339675,0.17367156,-0.622760017,0.059094064,0.210653029,-0.054036356,-0.253316964,0.094620843,0.241958762,-0.170739398,-0.004118448,0.159525406,0.080772205,-0.213621514,0.020575959,-0.018165807,0.060141588,0.065774088,-0.256601344,0.192315995,0.165155458,0.027885747,0.059594367,0.162408988,0.100015188,-0.039839973,-0.15108533,0.04749255,0.012422016,0.250039542,0.077543581,0.082027387,0.23587379,0.132646376,0.366347865,0.152530578,-0.228850569,0.130660413,0.059763658,0.055253143,0.128378229,0.034051676,0.089956428,-0.077017957,0.038866203,0.076821948,0.098872844,0.086731407,0.028543379,-0.230535879,0.11875206,0.076156894,-0.005020801,-0.029065868,0.133780077,0.082181094,-0.105553971
Q96HY7,-0.8188456,-1.141428,-0.7975122,-0.9318816,-0.7885281,-0.8146323,-0.7212586,-0.8852351,-1.0287102,-0.7319026,-0.7651681,-0.5126627,-1.2479522,-0.7587963,-0.7995852,-0.7197573,-0.8679679,-0.6979128,-0.6607119,-0.1511366,-0.3915173,-0.6322631,-0.9255908,-0.7924538,-0.7384527,-0.6761469,-0.6794036,-1.2127463,-1.278221,-0.9695743,-1.1061499,-1.2596686,-0.5811827,-0.8848677,-0.4687432,-0.4755596,-0.6305856,-0.7725264,-1.080456,-1.117465,-0.9072794,-0.7545445,-0.6959657,-1.0187609,-0.9868457,-1.2321931,-1.2226144,-0.8606841,-0.3414109,-0.9509126,-0.4982585,-0.5752525,-0.7852023,-0.9315582,-1.0233568,-0.8946754,-0.9624304,-0.4826029
Q96I15,-0.5959113,-0.64912099,-0.79625593,-0.55225805,-0.77737019,-0.5500656,-0.85115463,-0.68890746,-0.57060475,-0.64932997,-0.88685234,-0.65591144,-0.79442715,-0.61130703,-0.63901313,-0.29382418,-0.35483919,-0.66681622,-0.89875109,-0.47938486,0.07998286,-0.92531685,-0.8496177,-1.69048517,-0.89506088,-0.87100273,-0.27505619,-0.77911529,-0.72541264,-0.65825963,-0.83726134,-0.80946207,-1.03390595,-0.65886758,-1.0723644,-0.54720742,-0.42769779,-0.92241019,-0.71322314,-0.88014594,-0.50541064,-0.55674723,-0.6855654,-0.76626276,-1.06408739,-0.95160478,-0.57767323,-0.69569613,-0.91319316,-0.57752,-0.93637932,-0.64650441,-0.62587561,-0.53073887,-0.37161004,-0.71773797,-0.42663258,-0.69437793
Q96I24,-0.447067,-0.5359993,-0.6221016,1.3896058,-0.9956931,-0.7631901,-0.6616444,-0.9889452,-0.521948,-0.4811405,-0.9843106,-0.7904244,-0.3026995,-0.7063351,-0.6306932,-0.6662737,-0.6965848,-0.8531675,-0.4509217,-0.979692,-0.8261734,-0.8920902,-0.9350084,-0.4635915,-0.5502363,-0.6462151,-0.5568738,-0.6538391,-0.5681467,-0.9902529,-0.37622,-0.9858543,-0.3720215,-0.5288662,-0.9923747,-0.6091049,-0.718706,-0.6544943,-0.9314629,-0.6457527,-0.700889,-0.6576805,-0.8749917,-0.6453725,-0.8153549,-0.6734576,-0.7737227,-0.6878035,-0.385935,-0.8372981,-0.432906,-0.6474938,-0.6293439,-0.6705612,-0.4593387,-0.4355271,-0.6457209,-0.7668519
Q96I59,-0.8107798,-0.8712952,-0.4276641,-0.2922805,-0.6139476,-0.8157227,-0.3356919,-0.4174511,-0.3032036,-1.0535636,-0.4223524,-0.7711461,-0.3425499,-0.6567957,-0.4224518,-0.920787,-0.5078663,-0.7453403,-0.3652852,-0.3702511,-0.3826499,-0.7446256,-1.0005552,-1.0189282,-0.3339544,-1.0925628,-0.2890376,-1.0028832,-0.3403464,-0.8609338,-0.3693362,-1.0350135,-0.7263285,-0.3212209,-0.374046,0.1284019,-0.6211544,-0.9056648,-0.5235886,-0.5293997,-0.7206343,-0.4302461,-0.5062898,-0.4669515,-0.4861174,-0.671335,-0.9026735,-0.7273676,-0.8799461,-0.7260128,-0.4574157,-0.4571028,-0.4018664,-0.8072395,-1.1872224,-0.3630238,-0.7153369,-0.3870457
Q96I99,-0.90619942,-0.84999765,-0.76116136,1.38960585,-0.37618541,-0.54391184,-0.52619944,-0.62264129,-0.89707649,-0.50599657,-0.50319912,-0.54935945,-0.82423042,-0.48944103,-0.41444343,-0.54676914,-0.43186864,-0.65438094,-0.72499667,-0.96218021,-0.73072774,-0.51451656,-0.57704456,-0.23655578,-0.94279023,-0.48040969,-0.92799963,-0.62684775,-0.85087604,-0.59039722,-0.78569892,-0.70768411,-0.85960544,-0.68005688,-0.70561071,-0.37703004,-0.63615255,-0.69015049,-0.61163498,-0.62472792,-0.49628957,-0.59674241,-0.9660769,-0.76199468,-0.22598077,-0.58026443,-0.53564342,-0.41153233,-0.8568999,-0.69338632,-0.79743703,-0.02882656,-0.39381473,-0.31868077,-0.42827231,-0.74378326,-0.62686541,-0.81580673
Q96ID5,0.7370406,0.2406123,0.8256765,-0.4871615,0.707747,0.7674044,0.6120912,0.7581013,0.7373242,0.4490562,0.8495927,0.8367414,0.6944741,0.774926,0.6558867,0.6057808,0.3934236,0.721389,0.5277728,0.6134337,0.4882501,0.9222782,0.5706481,0.8938133,0.750093,0.6910462,0.7646611,0.6779139,0.7221817,0.6928934,0.787495,0.5027618,0.8521069,0.8383236,0.8196946,-0.2359777,0.8375361,0.5697887,0.3515033,0.8048688,0.7038896,0.5173262,0.5523231,0.7528843,0.9276162,0.6991083,0.4034101,0.7230936,0.6184099,0.3485015,0.9469085,0.5614871,0.5472654,0.6059889,0.4709543,0.8127714,1.4512378,0.681857
Q96IG2,0.6960439,0.6186427,0.6154105,0.2727139,-0.7207178,-0.4256059,-0.1139651,-0.2166731,0.5655638,-0.7867187,-0.3185192,-1.074052,0.601226,-0.2308401,-0.2540251,0.3896333,0.4540331,0.4370867,0.5110296,0.629548,0.700692,-0.4995538,0.431688,0.329872,-0.4571264,0.3297693,0.6108749,0.4422434,0.5278696,0.3997558,0.5873882,0.5569357,0.6191883,0.6618353,0.6206769,1.0372272,0.5679175,0.5918518,0.664214,0.4469165,0.5982623,0.5775861,0.5912126,0.5195336,0.3577986,0.6137765,0.5374927,0.84573,0.5652331,0.5563425,0.5938032,-0.5118343,0.5760549,0.2446396,0.37292,0.5074515,0.6572258,0.6750146
Q96IJ6,-0.357073342,0.000509253,-0.072806052,-0.512324555,-0.138803501,-0.25045472,-0.394932292,-0.293158447,-0.322009054,-0.114524936,-0.139578937,-0.428429784,-0.167070198,-0.181743175,-0.363728715,-0.214569213,-0.20512428,-0.088515978,-0.138906425,-0.459332569,-0.461368949,-0.177069359,-0.280530191,-0.657830256,-0.414090298,-0.48316724,-0.462469754,-0.557474884,-0.558505126,-0.205056103,-0.220359997,-0.223869667,-0.215217537,-0.388106968,-0.475423105,0.18600796,-0.087435469,-0.23899261,-0.096030466,-0.354618334,-0.387798852,-0.099257574,-0.294258867,-0.238062145,-0.17902942,-0.30404835,-0.260424847,-0.472800882,-0.057567906,-0.313142073,-0.31987969,-0.344700791,-0.074184637,-0.478255267,-0.237853891,-0.721838439,-0.32537671,-0.311590729
Q96IU4,-0.24654097,0.54507478,0.44254517,0.0841325,0.51812607,0.41950412,0.31732046,0.26352942,0.22447659,0.55455706,0.45111953,0.16747373,0.41631377,0.4746612,0.15365657,0.07231107,0.30844958,0.53801085,0.34536794,0.32760308,0.5417433,0.49449961,0.35197043,0.41116563,0.39314423,0.17459446,0.42104154,0.02388157,0.39540349,0.28006476,0.51710878,0.36222347,0.41708533,0.36098943,0.29648905,0.65550837,0.10085758,0.61442592,0.31592701,0.07108023,0.27435373,0.56940249,0.33478768,0.36435217,0.34589844,0.24016639,0.32853599,0.32677298,0.38351275,0.19968261,0.27301721,-0.43707746,0.0607856,0.1839853,0.32957513,0.19075405,0.284548,0.12781446
Q96J02,0.188040846,0.006651365,0.082290543,0.338597481,-0.145548778,-0.095920915,-0.128160644,-0.004512604,-0.088646112,0.057709101,-0.028965303,-0.429918078,0.067691608,-0.149939349,0.070455236,-0.137102022,-0.019372779,0.034764571,0.029296213,-0.133046128,-0.693722986,-0.128758953,-0.097844868,-0.120022591,-0.032984801,-0.242794746,-0.130860058,0.071662608,-0.049138488,0.061213566,0.093132949,-0.039343571,0.08278545,0.031071527,-0.07531864,-0.070306562,-0.081775973,-0.099689545,-0.118017925,-0.06268575,0.153882198,-0.014684129,-0.04546952,-0.109151942,0.092453235,0.089647983,-0.042698835,0.009606894,0.102077332,-0.049617198,-0.029662107,-0.050475743,-0.154168293,0.086860777,-0.238588544,0.158407467,-0.317904422,0.325080327
Q96JA1,-0.858477959,-0.789146623,-0.848848314,-0.087998865,-0.823292658,-0.451007167,-0.507375289,0.25553943,-0.838113437,-0.657401729,-0.688510916,-0.467862609,-0.940964108,-0.439641835,-0.003462599,-0.851771403,-0.993237981,-0.513678733,-0.811411112,-0.876982766,-0.701839321,-0.192274355,-0.866973283,-0.859645424,-0.849062352,-0.794297345,-0.901571985,-0.661252017,-0.881883816,-0.923341436,-0.877453916,-1.040641536,-1.073338001,-1.283881809,-0.875295961,-0.614444159,-1.041092812,-0.977644424,-0.857175079,-0.674589156,-1.052061296,-0.484460948,-0.579011467,-0.480029051,-0.183508293,-0.560342119,-0.603638038,-0.728147579,-0.708465694,-0.973937823,-0.746164842,-0.409721019,-0.784302467,-1.021718417,-0.817311342,-0.945373838,-0.83500657,-0.54353024
Q96JB5,-0.4321533,-0.353361,0.2137323,-0.3687545,-0.6505186,-0.6525148,-0.5195796,-0.524645,-1.2904494,-0.6929848,-0.5819185,-0.5570239,-0.9332192,-0.494157,-0.6498355,-0.7272664,-0.7011011,-0.789797,-0.9433027,-0.7864324,-0.6167528,-0.7237148,-0.5742326,-0.4708861,-0.8899722,-1.0004491,-1.0907871,-0.6252996,-0.581299,-0.6008409,-0.3029014,-0.7609451,-0.8012209,-0.7097457,-0.6989075,-0.4111748,-0.5233397,0.2036602,-1.2574367,-0.710988,-0.6110258,-0.6604587,-0.7278943,-0.6667343,-0.5981756,-0.5002236,-0.7345929,-0.571449,-0.7729498,-0.8299542,-0.9298571,-0.9403711,-0.6753962,-0.9698995,-0.7293355,-0.5627875,-0.6106845,0.2894789
Q96JC1,-0.9229912,-0.07634644,-0.79960314,-0.98414317,-0.65135077,-0.78872561,-0.72797603,-1.01809089,-0.84998032,-0.69356335,-0.6148951,-0.68650199,-0.92881685,-0.82803594,-0.9132166,-0.85558802,-0.9385341,-1.18374469,-0.78455058,-0.759636,-0.63730165,-0.67140967,-0.79810528,-0.69646335,-0.74536356,-0.66142229,-0.90336425,-0.74627237,-0.93563791,-0.69188161,-1.00853842,-0.64701599,-0.89563077,-0.86109196,-1.04739143,-0.67234387,-0.95146539,-0.51863509,-0.62459035,-0.73607838,-0.94793676,-0.78483877,-0.72447308,-0.86204617,-0.95724126,-0.63878279,-0.84467733,-0.57875468,-0.67435205,-0.88304466,-0.65299519,-1.06208491,-0.70474146,-1.14512701,-0.62139125,-0.74805373,-0.71314723,-0.84842863
Q96JE9,1.6218353,1.478517,1.62153,1.0323578,1.7500865,1.7514793,1.6756821,1.3936088,1.687482,1.6088912,1.7110317,1.7694827,1.7760707,1.7204138,1.3547574,1.5721033,1.4610779,1.5968862,1.5997937,1.738014,1.5482862,1.7915403,1.4272222,1.6329055,1.7448645,1.7336052,1.6635176,1.6569183,1.6993367,1.689258,1.758567,1.5088819,1.6638315,1.7885106,1.7265342,0.9667575,1.7088218,1.3360863,1.4072851,1.7139862,1.7768994,1.559554,1.4096897,1.7237762,1.7417489,1.3263297,1.4987988,1.6981643,1.4394269,1.5373425,1.7139888,1.8186799,1.6953036,1.7329077,1.6838168,1.7825134,1.4340071,1.6234467
Q96JG8,-0.3619071,-0.5148272,-0.2197957,-0.7907103,-0.9243624,-0.7008792,-0.7617881,-0.7391942,-0.5166111,-0.8691185,-0.6249544,-0.6401699,-0.4339344,-0.8000959,-0.7829112,-0.6874839,-0.7209037,-0.863429,-0.5476084,-0.384746,-0.8718617,-0.8840036,-0.8009446,-0.6800257,-0.6316358,-0.66439,-0.4382929,-0.6644461,-0.476475,-0.6304175,-0.619033,-0.9853277,-0.2787025,-0.257501,-0.5569092,-0.9233466,-0.610323,-0.6209598,-1.0223082,-1.2364193,-0.6052763,-1.2090441,-1.0910738,-1.1250201,-1.2163835,-1.073838,-0.8923599,-0.8203488,-0.5302638,-0.7476968,-0.4414921,-0.6038537,-0.6913909,-0.6153256,-1.3544342,-0.8480825,-1.4966751,-0.4447724
Q96JH7,-0.11627692,-0.43725634,-0.50219508,0.53065672,-0.02643382,-0.0784465,-0.2780776,0.09946925,-0.4382532,-0.12923633,-0.50046638,-0.37040539,-0.39478331,-0.51440798,-0.22002519,-0.37157851,-0.58009932,-0.41980677,-0.3435117,-0.29696168,-0.92098956,-0.54565101,-0.69254843,-0.65989985,-0.37022041,-0.17566011,-0.31730905,-0.26752871,-0.19055329,-0.48152602,-0.15944588,-0.35037385,-0.37059253,-0.27102451,-0.17712295,-0.26996017,-0.329531,-0.47987138,-0.69077085,-0.32714299,-0.40865287,-0.26913981,-0.69999434,-0.34096388,-0.47579294,0.03717156,-0.80089054,-0.18434434,-0.15750787,-0.09658572,-0.91366474,-0.04546657,-0.18808893,-0.57197697,-0.5375797,-0.42991954,-0.38063836,-0.33490485
Q96JJ3,0.391707346,0.414520848,0.287630726,0.017517304,0.436475363,0.139707755,0.521739049,0.376349662,0.26510877,0.311672103,0.13844537,0.155695533,0.245692268,-0.045223333,0.605873983,0.627484328,0.457692418,0.05062169,0.428171766,-0.01137197,0.441690007,-0.216605533,0.426563823,0.132413954,0.348363,-0.205253495,0.182690775,0.437209848,0.232030288,0.003740283,0.406766424,0.351971243,0.2872999,0.450646999,0.249448899,0.188114546,0.337064763,0.173241319,0.248539855,0.506585676,0.132063631,0.250246598,0.506305671,0.127611487,-0.098343053,0.436569043,0.290512507,0.117196289,0.442221639,0.187478892,0.337236082,0.222637065,0.17115236,-0.167780235,0.017908412,0.212753203,0.181259873,0.411552747
Q96JN2,-0.004741589,-0.410183422,-0.266726887,0.096484681,0.212567496,-0.036681037,0.076437318,-0.945032269,0.049940468,-0.838396905,0.144727085,-0.484254784,-0.638633598,0.081868768,0.03467309,-0.426421067,0.014218715,-0.408661869,-0.211078378,-0.229709106,-0.073296605,-0.245087338,-0.206021614,-0.739162575,-0.131993636,0.202971566,-0.189711354,-0.592609836,-0.321021063,0.24177837,-0.804879934,-0.702266036,-0.646245733,-0.25387249,-0.249724393,0.340930031,-0.034813782,-0.713545984,-0.783930716,0.088486118,-0.283652101,-0.422655423,-0.070602694,-0.019161717,1.075311756,-0.575425079,-0.476156886,0.188214285,-0.345829327,0.202261372,-0.039501295,-0.174233158,0.258952392,0.352695271,0.260944064,-0.091099492,-0.413910667,-0.179925217
Q96JQ2,-0.082365206,0.206587225,0.056309093,-0.448646143,-0.722063035,-0.386086421,-0.789834812,-0.66306373,-0.939955703,0.220366819,-0.611419473,-0.917924868,-0.224149671,-0.607145329,-0.509664706,-0.226527511,-0.276877027,-0.202284531,-0.369709814,-0.403409946,-0.238217625,-0.378815291,-0.352541317,-0.440820937,-0.467877356,-0.727879825,-0.358307713,-0.235752828,-0.616167876,-0.223442258,0.001023257,-0.918563549,-0.24904114,-0.481506777,-0.665308882,-0.256655867,-0.349734383,-0.303887065,0.068685837,-0.323009721,-0.120001728,0.251395961,-0.985349897,-0.187808881,0.382237945,-0.405336531,-0.171353522,-0.529491569,-0.337938365,-0.702691265,-0.077493349,0.224973958,-0.441550407,-0.941123651,-0.346579732,-0.115508264,-0.951148614,-0.309265675
Q96JY6,0.2379213,0.3232633,0.3123017,-0.113287,0.6949281,0.4428188,0.5209266,0.4159139,0.548431,0.6440032,0.4320597,0.6136921,0.5305933,0.6481384,0.5317296,0.4400662,0.3887213,0.4665576,0.5326878,0.4604188,0.4547842,0.7490195,0.5978235,0.5071349,0.5712202,-0.5299288,0.4901428,-1.116794,0.3911885,-0.8740899,0.5567202,0.4155831,0.3702681,0.4997477,0.4870129,0.7111059,0.4736659,0.3554898,0.4517481,0.401651,0.4743068,0.5156186,0.5210372,-0.9250709,0.5004752,0.5582534,0.4196927,-1.0627326,0.4885941,0.3485709,0.6421584,-0.4941651,-0.6979618,-0.5296389,0.3785421,0.5398365,0.4979012,0.6373641
Q96K19,0.229533332,0.338467281,0.23086884,-0.111623903,0.295097889,0.186347489,0.240316489,-0.088825866,0.088122761,0.353093348,0.294350639,0.107193283,0.169671111,0.235473623,-0.041968246,-0.1057399,0.102028107,-0.037302344,0.185920967,0.03053067,-0.010248672,0.416595863,0.195496633,-0.007921243,0.208004786,-0.188379513,0.212039405,0.147322645,0.171926946,0.196842869,0.291750294,-0.103340898,0.197048205,0.247748809,0.176095253,0.118001933,-0.039084381,0.215568384,-0.256690856,0.078582109,0.221378388,0.251637161,0.176974426,0.200403046,0.172501627,0.182724545,0.09287032,0.142637951,0.184233023,-0.047327246,0.171699885,0.039431311,0.204881724,-0.04575749,0.12619103,0.184837223,0.074697563,0.197371075
Q96K76,0.234991511,-0.11132589,0.302480197,-0.183749837,-0.304725651,-0.285971269,-0.182844824,0.001765695,0.177056735,-0.163744678,-0.595051877,-0.322630655,0.138924132,-0.152845248,0.06063092,-0.204978901,-0.214559282,-0.065243781,0.282425248,0.278420081,0.441793427,-0.450061563,-0.862193408,-0.320778084,0.131576786,-0.321945406,0.160379398,-0.271991408,0.186776667,-0.39931421,-0.096747944,-0.337028074,0.102715143,0.014486994,-0.087252702,0.176990526,0.132582303,-0.178456598,0.270092219,-0.317527693,-0.091123021,-0.066859844,0.154264767,-0.324900699,-0.316485545,-0.014429482,0.260344722,-0.263504074,0.080923519,0.07470767,0.219136145,-0.423064613,-0.18696441,-0.462941203,-0.023555144,-0.048534265,0.145423774,0.215014315
Q96KG7,-0.89998,-0.9650329,-1.3128506,1.3896058,-0.9404568,-1.4986397,-0.9035224,-1.7631081,-0.9597487,-0.6225023,-1.0720966,-0.7387383,-0.644425,-1.0571467,-1.2372158,-1.0086754,-1.0167114,-0.8053719,-1.1377462,-1.4399883,-1.4168389,-0.8696492,-0.9265954,-1.0891955,-0.9237213,-1.0861183,-0.8206706,-1.1729434,-0.9217206,-0.9225271,-0.7879771,-0.8036833,-0.7560217,-0.9877068,-0.8040442,-0.9043031,-1.2947877,-1.2863413,-0.8527048,-0.9198901,-0.8374884,-0.7829435,-0.8093707,-0.7658761,-0.7262289,-0.9275491,-0.7828411,-1.1460675,-0.7287996,-0.9971172,-0.8289887,-0.8426185,-0.8323955,-1.0389814,-0.8189902,-0.8588508,-0.8643594,-1.3420186
Q96KN2,0.009574232,-0.049119572,-1.022068995,-0.452313078,-0.822988121,-0.527745252,-0.586975278,-0.563763002,-0.781421053,-0.785812252,-0.78359348,-0.611690898,0.098616821,-0.714122361,-1.139642956,-1.019585942,-0.970010618,-0.768365707,-0.510636243,-1.201278723,-1.166288462,0.075008005,-0.100702527,-0.721682328,-0.755567532,-0.670039774,-0.870152905,-1.2240428,-0.731632401,-0.949266518,0.161685376,-0.920120817,-1.139286535,-0.644255078,-0.657495624,-0.586542068,-1.293439451,0.500441257,-0.616551178,-0.732463698,-1.126384863,-0.441742547,-0.453677277,-0.609135651,-0.788652385,-0.585184251,-0.686015588,-0.564676134,-0.185222393,-1.047414391,-0.437697307,-1.184425186,-0.665634278,-0.617041521,-0.402632088,-0.656142506,-0.724940591,-0.637916954
Q96KP1,-0.019612408,-0.000863175,0.010886222,0.270280893,-0.21673715,0.144870542,0.462432835,0.364385676,-0.090058088,-0.075337979,0.193132568,0.211589534,-0.281774412,0.187857344,0.331235805,0.234573091,0.209574947,0.295060994,-0.152326207,-0.40460351,0.12461092,0.085317318,0.131733539,0.510088565,-0.171804645,-0.134925442,-0.099464079,0.365123612,-0.25262981,0.187316365,-0.102555154,0.116362716,-0.251926372,-0.004121894,-0.008420715,-0.117025225,0.304412755,0.05907972,-0.201665373,0.080109917,0.047786354,0.091911961,0.312441139,0.111214572,0.058889374,0.171992309,0.013022511,0.221863525,0.058072514,0.192576244,-0.088439433,0.256824872,0.190394968,0.184046574,0.151515392,0.140640684,0.192619091,0.018261934
