proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22
Q9UHD2,0.10706587,-0.28149132,0.39847111,0.55590019,0.14944519,0.10923212,0.31540688,0.2863347,0.02782116,-0.89365075,-0.25908727,0.25499984,0.29963243,0.23326542,0.10109965,-0.45654362,-0.03855353,-0.49533443,-0.11062035,0.31998817,0.3374725,-0.24170038
Q9UHD8,0.69366567,0.55144904,1.02399357,1.21336021,1.2573844,1.09271253,1.55204587,1.41118764,1.1426295,0.93708278,1.00786213,0.66077847,1.02395451,0.56494657,0.99655301,-0.01347385,1.10554272,0.83083005,1.13825378,0.59020128,1.18372756,1.21271338
Q9UHG2,0.031597229,1.074172553,0.690536708,0.531457874,-0.135544942,0.271712132,-0.441464085,1.240916007,0.876655092,1.055341222,0.776473317,1.257431252,1.085271947,1.090635959,1.081191327,-0.004673001,0.358762966,0.575369317,0.431034341,0.763588772,1.129602503,0.622207552
Q9UHG3,1.4101433,1.6130347,1.0538885,1.2671068,0.8838167,1.2872457,1.2810721,1.2142483,1.4925675,1.4782337,1.4564377,1.5322042,1.2456118,1.4356515,1.4006875,1.7088407,1.1567554,1.389004,1.1417813,1.4899607,1.2881697,1.4039105
Q9UHJ6,-1.6687509,-1.3423607,-1.4548495,-1.0026888,-1.4623941,-1.6535126,-0.4725927,-0.7453067,-1.669722,-1.0659357,-1.4127364,-1.0995569,-1.4281638,-1.1691389,-1.6891229,-1.327798,-1.6230386,-1.4564212,-1.0108304,-0.974172,-1.4144859,-1.6431015
Q9UHK6,-1.880022,-0.6385198,-1.666124,-0.3400514,-1.6736686,-0.9279462,-1.0223256,-0.7922978,-1.880993,-0.3266045,-1.6240113,-0.6118637,-1.6394386,-0.3200315,-1.9003934,0.1005755,-1.8343107,-0.6929004,-1.2221068,-1.1574463,-1.6257608,-1.8543732
Q9UHL4,-0.4085783,-0.22216763,-0.53080169,-0.96064386,-1.42034939,-0.52283721,-0.1230127,-0.55308249,-0.42111369,-1.02389077,-0.56483563,-1.05751199,-0.5892329,-1.12709401,-0.56194984,-0.10188523,-0.29119379,-0.496871,-0.09120268,-1.63109434,-0.67347192,-0.28978906
Q9UHQ4,1.05678,1.0288965,0.7423591,1.2575435,0.4279389,0.7539306,0.7087082,0.5871359,0.4482653,1.3055606,1.0110451,1.1707507,1.139778,1.0371711,0.3822927,0.6828586,0.5714887,0.8018284,0.9172973,1.0479547,0.4474382,1.111133
Q9UHQ9,1.4752932,1.0198149,0.76051,1.014775,1.4841143,1.1983884,1.1904131,1.3023672,1.4375535,1.345444,1.7757955,1.0369365,1.0400587,1.1436004,1.4129877,1.4712188,0.9747721,1.2369771,0.986713,1.1280383,1.258933,1.7704815
Q9UHV9,-0.63123924,-0.62897371,-0.103779116,-0.485768988,0.022000663,-0.194453718,0.041976373,-0.369282793,-0.487298119,-0.079390136,-0.487820618,-0.389856871,-0.655331559,-0.34608679,-1.871168126,-0.466233444,-0.121371515,-0.672439196,-1.192880263,-0.697771036,-0.009719747,-0.188089729
Q9UHX1,-0.52362775,-1.38804325,-0.07657133,-0.34940163,0.24759662,0.02935933,0.11979409,-0.05916958,-0.81680994,-1.11161833,-0.45961619,-1.14523953,-0.64117865,-1.21482152,-0.28839086,-1.37348051,0.15426454,0.13504273,0.23477494,-0.01705953,0.02818844,-0.05570586
Q9UHY1,-1.0244286,-1.397005,-0.3676139,-1.0573332,-1.5170382,-0.2506671,-0.2964483,-1.6349474,-0.39793,-1.1205801,-0.7592839,-1.1542013,-0.343844,-1.2237833,-1.7437663,-1.3824422,-0.2731377,-1.5110653,0.1730929,-1.7277822,-1.46913,-0.2754002
Q9UHY7,-0.04625893,0.37013904,-0.30979789,-0.08041413,-0.2882344,0.13897787,0.02727525,0.48804906,0.84069122,-0.02082117,0.08579923,-0.1187191,-0.05722519,0.08725582,0.60719389,-0.89182077,0.58556527,0.5308844,-0.02233159,0.35066951,0.05484867,0.34943651
Q9UI09,-0.165673076,1.202048347,-0.57168798,-1.184482799,-0.94521952,0.139911583,0.009179954,0.657302496,0.720860206,1.369459095,1.035369188,0.665702038,0.568569255,1.104158623,0.792163027,1.074605974,0.237016753,0.886915431,-1.19262442,0.138290071,0.197536478,0.375955077
Q9UI10,0.17962497,-1.19563779,0.72246042,0.18244493,0.3284518,-0.01443841,-0.08867406,0.28421973,-0.2986663,-0.91921247,-0.48720979,-0.9528337,0.12845637,-1.02241575,-0.6171524,-0.48210535,-0.13379955,-0.27432091,0.55465288,-0.25768432,0.25754251,-0.11479054
Q9UI12,0.59811311,0.65372225,0.89597086,0.80833896,0.29185849,0.57015231,0.03460922,1.13849255,1.00218462,0.63834927,0.94715896,0.60574275,0.72506496,0.70493612,0.74733055,0.4487415,0.7405135,1.02858607,0.65133907,0.6658914,0.8144227,0.58546832
Q9UI14,0.20373142,0.284062956,-0.048613533,0.356144811,0.045473694,-0.003899905,0.099334202,-0.394184193,0.028083725,0.489021347,-0.474523009,0.440480069,-0.009343816,0.712712369,-0.538056989,0.8572375,-0.201165787,0.035839397,-0.062284712,0.239522743,-0.109964995,-0.206578837
Q9UI15,-1.4053079,0.32954855,-0.19800523,0.12367091,-0.38292132,-1.39006943,-1.32025003,0.63102765,0.04346331,0.06599333,0.30771917,-0.13714176,-1.16471923,0.07910313,-0.33390896,-0.24289303,-0.47106148,0.23022006,-0.74738515,-0.01697698,-1.15104123,-0.4176414
Q9UI26,-1.07153113,-1.44410735,-0.09540363,-1.10443576,0.14027652,-1.75525777,-1.6854395,-1.68204934,-0.32380828,-1.16768262,-0.41318642,-1.20130382,-1.52991022,-1.27088576,-0.61633726,-0.3837918,-0.42083162,-0.70116544,-0.33163854,-0.1432246,-0.32121966,-0.54523068
Q9UI40,-1.42481319,0.93834223,0.3433194,0.69652408,-0.5138706,0.24628253,-0.64078606,0.51951139,0.47249309,0.97554008,0.61330764,0.54867386,0.31708954,0.7272781,0.45794997,-0.11211352,0.50939819,0.55315694,0.06891594,0.5013318,0.58551309,-0.04221005
Q9UIA9,0.775705458,0.212856185,0.558244533,0.544275729,0.445441359,0.595707371,0.406077856,0.395124564,0.601419483,-0.002545675,0.266963115,0.566623656,0.543299938,0.626987537,0.46407696,0.17566398,0.410571449,0.539038121,0.326572376,0.677596113,0.513618927,0.536358105
Q9UID3,-0.10510544,-0.07283205,0.11175004,0.03215084,0.1527009,-0.2636534,0.06717488,0.07285679,-0.39675156,-0.04457388,-0.53064043,0.23283001,-0.18061465,0.24213187,-0.33951551,0.06316714,0.02289286,-0.02174858,-0.28615903,0.17132236,0.04726325,0.04465241
Q9UIJ7,0.3849132,0.5190237,-0.1720116,0.7480606,-0.2190583,0.1458135,0.2711303,0.7451593,0.7658411,0.582211,0.8541906,0.6522699,0.7192381,0.8205581,0.8715243,0.9982803,0.1288684,0.5333897,0.3573545,0.911516,0.3704946,0.796286
Q9UIQ6,0.68190058,0.95712782,0.33384219,0.57530081,0.18652855,0.32501018,0.12060755,0.48247796,0.59000865,0.93494206,0.50429522,0.68901414,0.24400373,0.72407393,0.41998873,0.42949037,0.36056286,0.67606525,0.02900223,0.47477993,0.1861262,0.3921665
Q9UIW2,-1.9372168,-0.7599473,-1.7233206,-1.2711626,-1.7308651,-1.921979,-1.1108841,-0.2348527,-1.9381879,-0.63544,-1.681208,-1.3680305,-1.6966353,-1.4376122,-1.957588,-1.5962704,-1.8915061,-1.7248923,-1.2793042,-0.9797234,-1.6829575,-1.9115683
Q9UJ14,0.29412979,0.61574068,0.02538818,0.08528914,0.13193442,0.1771143,-0.4109397,0.32878909,0.02520566,0.45904138,0.31650982,0.0136189,-0.00802707,0.38341468,-0.02791461,0.69883593,0.01327993,-0.22053242,-0.62182247,0.43957256,0.30838323,0.37786572
Q9UJ68,-1.0714508,-0.7450582,-0.8575474,-0.4053856,-0.8650921,-1.0562123,-0.9863926,-0.9830024,-0.3390639,-0.4686326,-0.8154341,-0.5022538,-0.8308616,-0.5718359,-0.1047849,-0.7304954,-0.1162187,-0.8591192,-0.4135273,-1.0758386,-0.8171836,-0.3468312
Q9UJ70,0.247020325,-0.004142472,0.814809331,0.178427996,0.871511226,0.728387543,0.741198658,0.329514633,0.346830487,0.165000026,0.267549129,0.216572888,0.802699558,0.449008429,0.155364594,0.066460847,0.66382504,0.269445811,0.913352094,0.009577673,0.719905521,0.891888715
Q9UJ83,-0.64757029,-0.02886258,-1.71164764,-1.25948942,-1.02022624,-1.91030645,-1.1230448,-0.90629135,-1.92651532,-0.3448391,-1.66953503,-0.10599962,-1.68496229,0.07316628,-1.94591552,1.34299548,-1.87983338,-0.03614254,-1.26763104,-1.06758537,-1.67128449,-1.89989568
Q9UJC5,-1.1211,-1.493676,-1.6061642,-1.1540046,-1.6137088,-1.8048254,-1.7350075,-0.3709365,-0.139339,-1.2172514,-0.3749052,-1.2508726,-1.5794787,-1.3204545,-0.5527012,-1.4791132,-0.2893081,-0.5468322,-1.1621462,-1.8244512,-1.5658008,-1.7944144
Q9UJJ9,-1.7741272,-1.4477386,-1.5602271,-1.1080671,-1.5677717,-1.758889,-1.6890707,-1.6856806,-1.7750983,-1.1713139,-1.5181141,-1.2049351,-1.5335415,-1.2745171,-1.794499,-0.3888735,-1.7284153,-1.5617988,-1.1162087,-1.0795503,-1.5198636,-1.748478
Q9UJQ1,-0.43838454,-1.14706721,-0.1077969,-0.10842496,-1.26710092,0.57478634,-1.38840118,0.45768055,-0.02178874,-0.87064184,0.0973327,-0.15692446,0.11693832,-0.01387093,-0.30718456,-1.13250443,-0.61192813,-0.12839315,-0.81553654,0.22669146,0.25692532,-0.03069294
Q9UJS0,1.282415,1.8261979,0.6527421,1.2598533,0.6494024,1.1414133,0.9261718,1.1879447,1.5417977,1.8359534,1.3711997,1.3332226,1.0729449,1.3719482,1.5003138,2.0519261,0.8713822,1.4085881,0.2841174,0.771116,0.9088608,1.1630422
Q9UJU6,-1.56390466,-0.08475068,-0.1458447,-0.03317537,-1.35754708,-0.4331223,-0.49371464,-0.28520624,-0.45864484,0.03707913,0.03679949,0.03419676,0.08527195,-0.06792747,-0.30908996,-0.52398113,0.10620592,-0.2022765,-0.90598294,-0.55525121,-1.30963874,0.12544881
Q9UJX3,-0.4924013,-0.6552959,-0.2784853,-0.472937,-0.2750999,-0.2123951,-0.4062854,-0.8657078,-0.8672907,-1.2377286,-0.8855605,-1.2713498,-0.7274035,-1.3409317,-0.7202253,-0.6472584,-0.6849778,-1.6282129,-1.1826234,-0.4524167,-0.3350595,-0.4920877
Q9UJZ1,0.93206985,1.19894106,-0.27757687,0.76297134,0.32775511,0.74375059,0.76222105,0.69637711,0.9358775,1.57624256,1.1824956,0.88582018,1.19104003,1.10495018,1.05435935,1.73426445,0.37004148,0.93907984,0.1003235,-0.02398742,0.59423204,0.94974767
Q9UK22,-1.4492667,0.738209,0.3168928,0.332343,-1.2429086,0.2297694,-0.6652397,0.2972538,0.7616023,0.5910333,0.8167403,0.3496476,0.1347939,0.7532921,0.8521759,-0.24509,0.4308905,0.5088481,-0.7913442,0.1425556,0.6118926,0.2850234
Q9UK55,-1.61169332,-1.28530255,0.07379544,-0.94563047,-0.35543064,-1.59645497,-1.52663597,-1.52324578,-1.61266445,-1.00887738,-1.35567828,-0.34352877,-0.04397822,-1.11208062,-0.69363763,-1.27073979,-0.74927839,-1.39936319,-0.07983283,-0.67759644,-0.26844436,-0.59279628
Q9UKA9,-1.420833,-1.094441,-1.2069301,-0.7547687,-1.2144748,-1.4055945,-1.3357751,-0.6334156,-1.4218041,-0.8180156,-1.1648169,-0.8516368,-1.1802443,-0.9212189,-1.4412052,-1.0798782,-1.3751202,-1.2085019,-0.7629103,-0.3935764,-1.1665663,-1.3951833
Q9UKF6,-1.55437476,-0.27686759,-0.22956574,-0.88831132,-0.64904786,-1.53913636,-1.46931721,-1.46592701,-1.55534589,-0.95155824,-1.2983593,-0.02604096,-1.31378676,-1.05476151,-1.57474694,-0.2276992,-0.30478098,-0.10924253,-0.89645296,-1.55876258,-1.30010877,-1.52872519
Q9UKF7,-1.7306,-1.4042107,-1.5166994,-0.2401187,-1.5242439,-1.7153618,-1.6455433,-1.6421531,-0.758423,-1.1277859,-1.4745863,-1.1614071,-1.4900137,-0.5320195,-1.750972,-1.389648,-1.684888,-0.341112,-1.0726806,-0.1611984,-1.4763358,-0.4698083
Q9UKG1,0.3999919,-1.0621477,0.2765363,0.6886794,0.212529,0.5646205,0.5039918,0.2534749,0.3473432,-0.2776233,0.3596066,0.1461918,0.5486681,-0.6301277,0.2607119,-0.1528308,0.4298322,0.4299706,0.7372553,0.6477788,0.4279531,0.2519102
Q9UKG9,-0.7921996,-1.4480724,-0.5762265,-1.1084009,-1.5681055,-1.7592228,-1.6894045,-1.6860144,-1.0764674,-1.1716477,-1.5184479,-1.2052689,-1.5338753,-1.2748509,-0.8195726,-1.4335097,-1.728749,-1.5621326,-1.1165425,-1.7788487,-1.5201974,-1.7488118
Q9UKK3,0.054257422,-1.866273962,-0.233597035,0.02663682,0.129787748,-0.180200703,0.010205274,-0.597401259,-0.029983223,-1.58985442,-0.084233887,-1.623475273,-1.253115316,-1.693056333,0.002127474,-0.537466283,0.396116651,-0.533187139,1.170206258,-0.831307141,0.114491303,-2.166991802
Q9UKM9,-0.12035909,-0.338433875,-0.104947136,0.156834953,-0.008135529,-0.004927623,0.253512025,-0.242086848,-0.585589333,-0.336618877,-0.69544217,0.026341184,-1.409838689,0.109039252,-0.51121918,0.157454663,-0.223943546,-1.43809613,-0.132490752,0.32072841,-0.353860611,-0.525969653
Q9UKR5,0.614158,1.15230151,0.66613632,0.81844826,0.2047321,0.55778903,0.81244514,0.30759057,-0.17584131,1.10041083,0.57857488,1.08329992,0.51506482,0.96203032,0.47170973,1.55465385,0.13865585,0.69895693,0.65379473,0.85974569,0.08217683,0.79194729
Q9UKU0,1.1432981,1.6288038,0.7299839,1.1666941,0.4363654,0.8222134,0.2817863,0.8730004,1.2255035,1.6592641,1.337464,1.3105155,0.7547842,1.3217662,1.180806,1.4899806,0.6714892,1.5016796,0.1556819,1.3017042,1.1537593,1.2771979
Q9UKU7,-0.10416169,0.24706318,-1.58345513,-1.1312953,-1.5909997,-0.402558,-1.71229859,-0.1598128,-1.79832592,0.21810564,-0.12081978,0.45605088,0.11335262,0.33211806,-0.21556018,0.38374015,-0.56856487,-0.44408989,-0.4404672,-0.08705096,-0.34982199,-0.31910889
Q9UKU9,-0.9098659,-0.5834732,-0.6959624,-0.2438006,-0.7035071,-0.8946273,-0.8248077,-0.8214175,-0.910837,-0.3070476,-0.6538491,-0.3406688,-0.6692766,-0.4102509,-0.9302382,0.1300596,-0.8641529,-0.6975342,-0.2519423,0.2797499,-0.6555986,-0.8842161
Q9UKV5,-0.11132923,-0.31230228,-0.53208423,-0.36753565,-0.65264061,-0.34797945,0.03577843,-0.79886672,-0.99686104,-0.13632122,-0.66433439,-0.28207664,-1.58766196,-0.44473213,-0.4145451,0.56804864,-0.81470869,-0.27430247,-1.17032959,0.15016316,-0.87501618,-0.73773687
Q9UKV8,-0.43235937,-0.408545403,-0.294531144,-1.0699192,0.006495741,0.428117441,0.079591497,-0.325826687,-0.839896939,-1.133166079,-0.768178641,0.038966492,0.032938999,0.293449579,-0.728806142,-1.395028198,-0.991301654,-1.523651261,0.083717001,-0.22700571,0.182050061,-0.376252261
Q9UKY4,-0.20269905,-1.50805849,-1.62054668,-1.16838722,-1.62809123,-1.8192076,-1.74938979,-1.74599965,-1.83541675,-1.23163406,-1.57843382,0.04938791,-1.59386116,-0.04844944,-0.55182802,0.26771918,-1.78873407,-1.62211841,-1.17652884,-0.31525058,-0.88121544,-0.2727621
Q9UL25,-0.55904296,-0.16380279,-0.57252078,0.38990793,-0.26912772,-0.17395804,-0.17296931,-0.04232257,-0.31736425,0.21308433,-0.36333779,-0.21199971,0.24717436,-0.12317423,-0.50276751,-0.37119204,-0.43573362,-1.27306201,0.32372566,0.11983365,-0.48439973,-0.3091545
Q9UL42,-0.9794076,-1.3519841,-0.0398242,-1.0123122,-0.1087486,-1.6631359,-1.5933171,-1.5899269,-1.6793453,-1.0755591,-1.4223598,-1.1091803,-1.4377872,-1.1787623,-1.6987462,-1.3374214,-0.4756716,-1.4660446,-1.0204538,-1.682762,-0.6893926,-0.1723119
Q9UL46,-1.55819935,-1.23180814,-0.34690049,-0.19316604,-0.04693761,-0.24021843,-0.09143416,-0.37911858,-1.55917048,-0.95538287,-1.30218391,-0.9890041,-1.31761137,-1.05858614,-1.57857153,-1.21724537,-0.41578431,-1.34586886,0.33643347,-1.56258717,-1.30393339,-0.30488547
Q9UL63,-1.6129248,-1.286534,-0.1534329,-0.9468619,-0.5962381,-1.5976864,-1.5278674,-1.5244773,-1.6138959,-1.0101089,-1.3569098,-1.0437301,-1.3723372,-1.1133121,-1.6332969,-1.2719713,-0.8682444,-1.4005947,-0.9550036,-1.6173126,-0.5312997,-1.5872753
Q9ULA0,1.1722725,0.2666131,1.512118,0.4056711,1.3411576,1.2175758,1.1726437,-0.4982158,0.5816413,0.8337682,0.7370759,0.9435812,0.9486643,1.5266403,1.1964155,0.5920654,1.0719275,1.6116447,1.7142461,1.1168265,1.5026476,1.3819092
Q9ULB1,-0.27430621,0.7328406,-1.09417108,0.193058,-1.10171572,-0.46028399,-0.23513118,0.16030154,-0.36368514,0.81939933,0.03822509,0.70289226,-0.01943995,0.50540957,-0.08183464,-0.26814922,-0.26819516,0.3006703,-0.65015109,0.57918786,-0.02856664,-1.28242447
Q9ULC3,0.077993575,0.223223665,-0.462547598,0.356676458,0.171130434,-0.530685694,-1.421987967,-0.209724431,-0.228537023,0.311717028,-0.029555496,0.171196991,0.002851036,-0.170740912,0.040364684,0.329376433,0.027683388,-1.294714889,-0.150153539,-0.315948312,-0.106381336,-0.08596447
Q9ULD0,-1.5238604,0.5394042,-0.2048331,-0.8577967,-1.3175026,-0.8096535,-1.4388027,0.2162244,0.122934,0.8481784,0.377125,-0.2505553,-0.3608897,0.3823919,0.4975611,-0.1239663,-1.4781478,0.2870635,-0.8659383,-0.5065341,-0.2399754,-0.2519487
Q9ULE4,-2.4799402,-2.15365772,-2.26612557,-1.81401014,-0.05141454,-2.46471128,-2.39492797,-2.39153924,-2.48091071,-1.87725485,-2.22402158,-1.91087462,-0.20980813,-1.98045282,-1.80147822,-2.13909696,-2.43425418,-2.26769694,-1.82215152,-2.48432517,-0.7542141,0.82797264
Q9ULH0,-0.10495226,-1.62529659,-0.36618609,-0.38364127,-0.65605884,-0.59540926,-0.39019478,-1.86323545,-1.02197789,-1.34887299,-0.6380781,-0.30289248,-1.01213264,-1.45207586,-0.76195954,0.23452031,-0.90299413,-0.99145544,-0.05495811,-0.2530398,0.06809724,-0.56017942
Q9ULK0,-1.882737236,-0.172560903,-1.668839405,-1.216680541,-1.67638394,-1.867499315,-0.942691189,-0.775344118,-1.883708335,-1.279927349,-1.626726668,-0.614579131,-1.642153966,-1.38313035,-1.903108721,-0.003585883,-1.83702601,-0.200685907,-1.224822159,-0.352493682,-1.628476126,-1.857088457
Q9ULL1,0.11062312,0.43701591,0.32452663,0.77668846,0.31698198,0.12586165,0.19568132,0.19907154,0.10965198,0.71344151,0.36663996,0.67982026,0.35121246,1.32076878,0.09025074,0.45157872,0.15633607,1.02192488,2.28869157,0.10623526,0.36489048,0.13627291
Q9ULL4,-2.02483562,-0.46263819,-0.16668235,-1.35878691,-0.26288211,-0.37436276,-0.24586343,-0.49826225,-2.02580668,-0.21567841,-0.67953204,-1.45565465,-1.78425796,-0.72256789,-2.04520628,0.79741344,-1.28016955,-0.08675812,-1.36692852,0.19117906,-0.40559388,-1.99918777
Q9ULP0,-0.1595516,0.4894683,0.2093088,0.4714427,-1.1101337,0.4409867,-0.5324646,0.3930519,0.7934752,0.3669819,0.4760778,0.3074133,-1.0759033,0.5651707,0.4463279,-0.248831,0.5324885,0.2599395,0.2311323,0.1921108,0.6167484,0.2735885
Q9ULP9,0.276017704,0.464762915,0.221533716,-0.785033847,-0.110616145,0.069000308,-0.08915282,0.354575962,-0.027973389,0.614721404,0.177528635,0.310333642,0.124624676,0.360667893,0.125841562,0.272439052,0.250308759,0.489092027,-0.094205533,0.008002485,0.15660498,0.035970105
Q9ULS5,-1.7660518,-0.1730924,-1.5521516,-1.0999916,-1.5596962,-0.9400555,-1.6809954,-0.9786386,-1.767023,-1.1632384,-1.5100387,-1.1968596,-1.525466,-1.2664416,-0.573336,0.3230932,-0.3222919,-0.1469211,-1.1081332,-1.7704396,-1.5117881,-0.8496019
Q9ULU8,-0.10592332,-1.76647643,-1.87896211,0.49569937,-1.88650645,0.08520176,-1.30884569,0.7025528,0.38810289,-0.28312262,-0.18670173,0.18456703,-0.40618921,0.25713792,-0.36836204,-1.75191398,0.11743014,0.04157985,-0.65371888,0.42063769,0.22241717,-0.7312978
Q9ULV4,-0.195439238,-0.411254155,0.098331387,0.284230557,0.496591313,0.313049284,0.348833255,0.428202276,0.81945574,-0.858690401,0.300740744,-0.892311635,0.036192639,-0.262923817,0.324711882,0.009905101,0.467691813,0.438199103,0.302295697,0.425119555,0.183562461,0.020528048
Q9ULX7,-0.519723,-0.2826794,-1.4288486,-0.9766878,-1.4363932,-1.6275119,-1.557693,-0.633775,-1.6437214,-0.3409648,-0.442112,-1.0735559,-1.4021629,-1.1431379,-0.4533126,-1.301797,-0.3887673,-1.4304203,-0.9848294,-1.647138,-1.3884849,-0.4521495
Q9UM00,0.840737718,0.43819522,0.591467323,0.677617142,0.637941586,0.440941578,0.162465104,-0.006237195,0.763330391,0.690895153,0.628381489,0.533468415,0.56157071,0.418839229,0.300388759,0.804496089,0.364246335,0.154960791,-0.084604318,0.448191544,0.401782079,0.443558401
Q9UM07,-1.76663708,-1.44024842,0.08106885,-1.10057681,-1.56028148,-1.75139891,-1.6815806,-1.67819044,-1.7676082,-1.16382367,-1.51062391,-1.19744487,-1.5260513,-1.26702682,-1.78700894,-1.42568569,-0.93923572,-1.55430864,0.80866633,-1.77102483,-0.81340496,-1.74098788
Q9UM22,-1.8395414,0.8781726,0.5279566,0.9204683,0.1447118,0.3691704,0.1142255,0.3601555,0.3864959,0.7707959,0.2869612,0.4266744,0.3655181,0.7919386,0.6697071,0.3252185,0.2726039,0.7025117,0.3757812,0.3379437,0.3873727,-1.1149288
Q9UM54,0.23111464,0.16344129,0.07368472,0.26929144,-0.71992317,0.09826158,0.21219142,-0.09951033,-0.39816507,-0.40707586,0.03918391,0.08023312,-0.05730479,-0.13092159,-0.02842484,-0.19714092,-0.08982472,0.33823663,-0.09512408,0.05297219,-0.04041461,0.15460414
Q9UMF0,-2.0696232,0.72520993,-0.9256236,-0.38856904,-1.16431545,-0.46864444,-1.98457195,0.96231196,0.5464431,0.95564857,0.17896725,0.64871236,0.35716919,0.64717257,-0.48092505,-0.73273184,0.17805039,0.56395932,-1.4117199,0.15925182,0.03885224,-0.28377996
Q9UMS0,-1.6574557,-1.3310654,-1.4435542,-0.9913934,-1.4510988,-1.6422174,-1.5723985,-1.5690083,-0.7379612,-1.0546403,-0.702472,-1.0882615,-1.4168685,-1.1578435,-0.4469817,-1.3165026,-1.6117433,-1.4451259,-0.999535,-1.6618435,-1.4031905,-1.6318062
Q9UMS4,0.49346786,-0.01562995,0.80608463,0.72025199,0.72775167,0.5251421,0.50900511,0.25017226,-0.33365723,-0.43817435,-0.04833338,0.66191341,0.33810432,0.45426941,-0.10291425,0.29736433,0.25286678,0.11722214,0.83408846,0.64390345,0.48609961,0.25314667
Q9UMX0,-1.51950243,-1.19311096,-0.60663059,-0.13966023,-0.372855,-1.50426401,-0.62394961,-0.09775248,-0.50957387,-0.91668564,-1.26348676,-0.95030687,-0.19386363,-1.01988892,-0.47356099,-1.17854818,-0.25238025,-0.50332211,-0.86158035,-0.6298091,-0.53691482,-1.49385283
Q9UMX5,0.336126586,0.459365332,-0.019902003,0.331000962,0.021602073,0.003103153,0.236664164,0.263301749,0.42849899,0.599498155,0.142219805,0.734579903,0.320388231,0.655680112,0.669461499,1.549351798,-0.060824801,0.146692664,-0.616118669,0.699743247,0.340852243,0.068924528
Q9UN36,0.5274749,1.2957059,0.9072038,1.2514519,0.3221563,0.6561507,0.9172958,1.1629438,1.1550519,1.1315767,1.02228,1.2053263,0.9156816,0.8561303,0.9509583,0.5224456,0.5262022,1.441251,1.090359,1.3365928,0.511429,0.6260528
Q9UN37,0.3382109,0.300392,0.6547225,0.6892689,0.5308583,0.5733192,0.6156932,0.573364,0.2401871,0.3577057,0.1110659,0.7542232,0.4238575,0.1249831,0.1005841,0.2180235,0.4681998,0.3123378,0.9418634,0.338563,0.534322,0.3026432
Q9UN70,-0.8531565,-0.5787749,-0.2620566,-0.5760265,-0.3913807,-0.5722235,0.1705414,-1.8527807,-0.2517248,-0.6392735,-0.7217308,0.0384701,-1.0016775,-0.2875331,-0.682502,0.6964287,-1.0408961,0.0315749,-1.2833127,0.3991567,-0.9857641,-0.5896601
Q9UNA1,-1.8834417,-0.8145741,-0.3104209,-1.217385,-1.6770884,-0.9136904,-1.7983865,-0.4868124,-1.8844128,-0.4316064,-1.6274312,-1.314253,-0.9019333,-1.3838348,-1.9038132,-1.5424933,-1.8377305,-0.5442609,-0.5265571,-1.8878294,-0.5410742,-1.8577929
Q9UNE7,-0.25093227,-1.67781361,-0.30206784,-0.63917456,-0.47132162,-0.54615648,0.10981719,-0.25806519,-0.2071366,-0.12715058,-0.11176353,-0.0365064,-0.07294724,-1.5045933,-0.08289823,-0.53221044,-0.04934677,-0.40639752,-0.16026963,-0.3088593,-0.25639641,0.1612855
Q9UNF0,0.124658,-1.41353808,-0.37262918,-1.07386636,-0.03861291,-0.39213454,0.53482153,0.3275656,0.12383728,-1.13711324,-0.70285475,-1.17073443,-0.25224823,-1.2403164,0.09619215,-0.70000628,0.52891874,-0.37949405,-1.08200798,-0.59706813,-0.13583075,0.15023257
Q9UNF1,-0.286618224,-1.287126385,-0.191446169,-0.248484415,-0.008595657,-0.237017534,-0.316429344,-0.622234564,-0.492712654,-1.010701212,-0.612622295,-1.044322432,-0.21075352,-1.113904457,-0.195002741,-1.272563621,0.089640406,-0.581872629,0.387221615,-0.371000983,-0.120070232,0.074477458
Q9UNH7,-0.60440363,-1.33292765,0.18194544,0.13182698,0.11791044,-0.0569551,-0.16160824,0.01338109,-0.20389402,-1.05650257,-0.09579999,-1.09012379,-0.21933862,-0.42565322,-0.29611352,-1.31836489,0.2336227,-0.32740796,-0.30242745,-0.15724708,0.07520923,0.1862256
Q9UNK0,-0.24914974,0.80116904,-0.16964412,0.351992,-0.27996199,-0.24632562,-0.63322832,-0.43758225,-0.23518896,-0.11231503,-0.20714276,-0.4774187,0.06071301,-0.42683621,-0.123389,0.72789662,-0.40574894,-0.04139595,0.29556999,0.25870959,0.02822218,-0.2340513
Q9UNL2,0.215337382,-0.000170043,-1.206613282,-0.754451806,-0.107218994,0.127598463,-0.04875743,-1.332068062,-0.451617486,-0.118728801,-0.252708761,0.223328566,-0.321741304,-0.159395182,-0.250654944,0.165635421,-0.134709707,-0.11824642,-0.762593439,-0.069933694,-1.166249497,-1.394866449
Q9UNM6,0.64899358,-0.33663092,0.72892579,0.59841638,0.61382762,0.62709979,0.54950778,0.4899778,0.38628229,-0.25073868,0.08689545,0.10679393,0.20381465,0.14529892,0.18507362,-0.53991251,0.52013971,-0.48409983,0.3743971,0.3211549,0.44166962,0.57092749
