proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43
P20591,0,22113000,0,30163000,0,1601200,8282600,0,0,0,0,0,21671000,0,7564300,2061000,609460,5010100,3447900,0,12056000,0,8024100,2972600,74405000,992290,0,2077600,2815500,0,0,63141000,4995200,0,1604100,80284000,7441700,8968300,3348000,0,5485800,11805000,4428300
P20618,80359000,158210000,93989000,32253000,20530000,52145000,120780000,82317000,8916600,31078000,49711000,42219000,57436000,126450000,98968000,107490000,81354000,45626000,59016000,31698000,82553000,100460000,134590000,65665000,77653000,9792600,6398600,26781000,42957000,84978000,57503000,46752000,62888000,65170000,40846000,65919000,96125000,84825000,98196000,119300000,57926000,125370000,84014000
P20645,0,0,0,6168100,0,16697000,0,0,0,0,0,18163000,0,11932000,0,17756000,9152400,0,9137600,8632300,0,13515000,17859000,0,0,1496300,458220,2172400,4837200,17674000,0,0,0,0,0,12536000,0,0,0,14038000,0,0,0
P20674,25419000,8901800,44673000,28238000,148840000,4917000,35617000,101480000,65391000,207870000,225450000,1587600,16063000,116580000,48523000,0,19887000,62899000,4566300,73021000,54785000,0,4269000,112260000,16969000,1657800,9814400,48112000,9484900,0,91806000,29862000,47791000,45219000,26191000,10645000,65949000,21683000,2590500,19680000,0,5695700,10876000
P20700,194860000,883710000,332400000,45155000,13014000,48657000,176960000,132390000,21410000,29512000,15271000,423990000,429450000,411820000,570680000,466170000,182290000,170220000,78491000,102360000,304860000,561850000,117130000,211150000,341990000,38408000,12471000,268540000,353100000,734790000,79762000,215950000,85729000,114950000,297010000,515110000,544920000,519240000,332520000,193560000,98233000,461200000,344230000
P20774,0,27850000,96513000,0,0,0,0,0,0,0,0,0,0,111310000,0,31426000,2645500,3313400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9139600,0,0,9547100,0
P20810,1417100,74498000,10983000,6041800,8733800,27503000,14583000,0,2689600,8344200,0,4632300,17630000,15216000,48620000,32800000,27230000,14372000,24683000,3998700,17339000,43707000,37725000,34766000,9849200,5757900,1878500,4191400,27440000,13087000,0,54822000,661880,13735000,28187000,1451600,7381400,16964000,29420000,20604000,30451000,50028000,42579000
P20908,4319600,24197000,63416000,2959700,0,68292000,0,0,0,5836800,0,8447600,0,72012000,0,14237000,0,7224000,24905000,3981300,0,0,27868000,21730000,0,512170,0,0,0,0,0,0,0,0,0,0,9350300,8171600,0,10577000,0,21849000,0
P20916,31870000,0,0,136130000,155370000,0,0,0,510300000,200390000,152960000,0,2615400,0,8043200,0,3451400,0,0,229970000,0,0,0,0,4324900,350530,35162000,2377900,18541000,0,0,1737200,0,39066000,0,7828800,7347300,0,0,0,568690,0,2671800
P21266,78866000,115410000,67812000,66391000,24758000,138900000,135270000,43244000,63054000,12840000,62706000,23758000,40909000,71240000,47386000,115460000,36326000,135230000,108430000,23549000,163660000,23516000,155130000,166950000,27497000,6894500,5937200,21613000,19122000,38542000,78116000,20056000,99698000,56486000,28617000,15001000,83379000,66493000,173190000,53577000,101210000,173390000,65339000
P21281,199320000,65107000,178250000,90437000,584710000,211210000,492750000,205740000,320320000,823450000,1598700000,15383000,84181000,230140000,152040000,73889000,155630000,148970000,143290000,193190000,471870000,206050000,220270000,213680000,129960000,24425000,30498000,276710000,48056000,34092000,202860000,333070000,250170000,184610000,60768000,149320000,565070000,314900000,95198000,233180000,167180000,49256000,267880000
P21283,32692000,20650000,18331000,24632000,123050000,29439000,89439000,13473000,48580000,156340000,248780000,6767300,8145900,20473000,16098000,3551000,20730000,22629000,13045000,27321000,85642000,17311000,38175000,25035000,31461000,2308400,4061300,30623000,13743000,15969000,3991500,51192000,44536000,25334000,2205400,29923000,75055000,39584000,14760000,34489000,27105000,19840000,44208000
P21291,132910000,486210000,255460000,293480000,165410000,420920000,405460000,59642000,196890000,265460000,307390000,126000000,225190000,269460000,477280000,327980000,123440000,148010000,244240000,180240000,529750000,79611000,296020000,111510000,79260000,23819000,19998000,70571000,211370000,190710000,49970000,286510000,435890000,105620000,396090000,122200000,205200000,144540000,565990000,280440000,291660000,513780000,250000000
P21333,773870000,3863100000,2017400000,847840000,306700000,2381300000,1041600000,625270000,56820000,350450000,79447000,1663100000,2836500000,2379500000,4530500000,3201900000,1753000000,759710000,1979700000,587260000,1008000000,2989600000,2120000000,1920300000,894650000,314550000,82347000,528940000,2126600000,2569600000,525010000,1018900000,587230000,622090000,2571700000,1228600000,1078200000,1170600000,2793400000,2809600000,1736800000,2990600000,2195100000
P21397,7231100,68585000,44495000,15279000,5853800,16286000,23545000,27150000,0,14549000,15135000,1113600,7641400,80548000,26847000,47226000,36066000,162330000,23000000,18159000,11719000,0,32044000,182110000,7920200,5136700,2006300,19456000,9768300,8378300,59198000,79527000,12782000,0,8216900,0,27736000,13955000,66621000,55769000,31112000,50314000,41077000
P21399,31428000,54005000,51390000,14994000,13884000,94428000,50411000,19460000,12689000,18979000,10011000,18743000,29554000,75527000,82391000,27793000,38724000,40820000,96489000,24455000,62012000,29382000,86108000,45228000,12406000,4966100,4896000,29277000,33017000,24938000,14129000,0,19449000,54042000,32191000,17761000,48431000,52368000,53613000,48528000,68073000,32959000,38695000
P21579,12106000,29856000,13169000,8385000,291710000,0,98476000,38066000,65747000,380560000,608430000,9752300,0,0,27924000,0,7101400,0,0,17425000,87189000,0,0,0,28914000,1913200,2567200,125380000,5986300,14459000,22103000,142940000,56882000,29847000,0,24369000,197750000,78011000,12689000,12919000,0,9072000,5036300
P21589,5890900,0,0,2611400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14705000,0,0,0,0,5402000,0,4500600,0,0,0,15525000,0,0,5196800,0,0,0,0
P21695,32188000,5740700,0,44539000,0,5666600,0,2933500,19288000,0,0,0,1415000,970630,17446000,0,0,142600000,36579000,38686000,0,21756000,102810000,108150000,4045300,6807600,3906200,5716800,9766800,12384000,0,2168900,6504700,27855000,6081300,3239100,10892000,5230700,0,17976000,81529000,0,99328000
P21796,56454000,176600000,96271000,97481000,237980000,99154000,106550000,141530000,49049000,291870000,404960000,46875000,45748000,99518000,77346000,83124000,133610000,101800000,64589000,152260000,106240000,122990000,252260000,286240000,49261000,7479500,42530000,129550000,11894000,59484000,254450000,211670000,92868000,67351000,27444000,54926000,140050000,89506000,125430000,73055000,174150000,123920000,101410000
P21810,0,14487000,174210000,0,1566500,113470000,0,6723200,0,0,3719000,19716000,40298000,299450000,0,0,40635000,7576900,68747000,0,0,0,44529000,19749000,579180,4655100,0,432500,1196600,28950000,10728000,0,0,0,0,0,0,1295600,5440800,74548000,21024000,1698000,32923000
P21912,8341200,10287000,33337000,9268200,36647000,8519000,20680000,7266900,13372000,47728000,50176000,10864000,6640600,18453000,23235000,3876700,19647000,33033000,19774000,17518000,9298100,9084000,31136000,46505000,9630000,1280600,1831600,3960000,5229600,24491000,0,32802000,2608300,11056000,8382400,12614000,20350000,29335000,0,18665000,11133000,66072000,32709000
P21926,66754000,27245000,39938000,92745000,59796000,38846000,26759000,87363000,126150000,96562000,116990000,34698000,53102000,40647000,97045000,30396000,17366000,79370000,16384000,74993000,40558000,38636000,27365000,136670000,10798000,5055600,12107000,22961000,33582000,55964000,72812000,62082000,21158000,49576000,51383000,16381000,68352000,33819000,7984300,38441000,23089000,6756600,56236000
P21953,0,1015100,0,0,0,0,0,7381800,0,0,0,0,0,0,0,938460,0,1503800,0,642630,0,0,1499600,0,0,0,0,0,0,0,2595500,0,0,0,0,0,0,0,528020,0,0,1463500,0
P21964,43444000,108610000,20172000,24993000,19196000,39063000,34748000,32593000,1562600,29164000,33285000,87321000,34880000,47281000,87187000,91191000,22966000,14995000,42217000,45241000,29761000,29492000,53948000,30020000,38300000,4230700,6509800,8257400,31960000,74161000,10843000,35691000,16073000,6124200,33322000,28786000,16256000,18063000,94006000,63348000,51265000,50532000,77218000
P21980,2418800,0,9499600,2116000,3980200,148560000,0,0,0,3194400,4697100,4186500,2544100,4647900,6666800,5733900,1325000,297210,128260000,155070,0,0,177320000,5156600,8404600,3513100,848820,4302900,5535200,783440,2661200,0,0,8230000,10140000,11984000,4101000,4158100,0,5879000,225190000,6294000,19278000
P22033,0,0,0,0,0,0,0,14275000,0,0,0,0,3576800,0,0,0,0,0,0,5573400,0,0,0,0,0,961790,0,0,0,0,10663000,0,9427100,0,0,0,0,0,0,13725000,0,0,12510000
P22059,17182000,29082000,24821000,3035900,3783800,11169000,18258000,22192000,0,6175100,9846900,23537000,9927300,31239000,0,29493000,17570000,5764100,18342000,11256000,15799000,23644000,28779000,28496000,25141000,2953700,558330,18015000,8595600,41692000,23458000,0,12739000,11066000,5533400,26215000,17001000,2044700,12220000,29174000,23761000,18338000,21578000
P22061,166820000,216560000,67138000,63072000,198820000,28508000,227520000,474300000,125060000,264290000,334700000,79565000,65926000,95742000,172350000,164360000,69193000,98862000,35969000,116670000,142870000,25987000,49338000,82414000,78795000,14195000,19492000,90484000,70234000,109040000,242690000,157120000,249110000,143570000,82204000,69404000,306030000,106320000,256270000,73191000,49278000,227940000,133080000
P22087,18759000,79163000,56234000,7827500,3170400,34780000,22936000,26038000,0,0,0,57414000,39307000,42508000,16309000,81914000,10105000,28128000,18124000,16818000,25936000,32897000,38891000,42594000,45211000,3965200,2913100,19111000,16480000,84191000,29731000,34279000,7172000,15879000,3566900,57336000,37770000,38800000,58218000,34567000,30790000,52326000,22184000
P22102,5684100,7340900,4191000,1085700,0,23856000,27350000,6328600,3190400,0,0,5689900,4928700,52063000,6416000,14386000,3019600,14839000,31485000,8479700,1884800,13202000,37072000,13610000,8184000,619720,1419100,5930200,14682000,33213000,11235000,0,5532500,1120300,5220700,0,0,4314000,28606000,5597800,45725000,18738000,0
P22105,0,0,0,0,0,0,0,0,0,0,0,7664200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7104300,0,0,0,0,0,0,0,0,0,0,0,0,0
P22234,61822000,204920000,352390000,91000000,19593000,118270000,78886000,84207000,28830000,22013000,24112000,107070000,147440000,370210000,313070000,132820000,167810000,111680000,109470000,49763000,50485000,145680000,244720000,169430000,89130000,21595000,14060000,99625000,89913000,138460000,112190000,58572000,16760000,54196000,184890000,118520000,137170000,149940000,81737000,182050000,159380000,125510000,126970000
P22307,4551800,43913000,47407000,25996000,0,22966000,8666500,15584000,0,0,0,25986000,28667000,35105000,55492000,13811000,25847000,17958000,13904000,15514000,15532000,20497000,16948000,44271000,17943000,2849900,826110,9701100,22092000,29676000,9637400,14674000,8201900,5334000,8814200,16987000,8183400,14309000,34468000,72054000,31400000,24647000,22367000
P22314,533630000,1348600000,633700000,291240000,409510000,905860000,748270000,597890000,1507100000,817040000,667880000,938720000,789510000,751690000,725720000,850010000,437370000,1151000000,1049800000,521100000,869610000,931250000,1280900000,1492300000,494100000,149610000,117350000,461500000,364570000,1404400000,786250000,460020000,596650000,487300000,487800000,535060000,2771700000,3268600000,720820000,609730000,886280000,1066000000,637500000
P22352,3284300,0,13127000,2767300,0,0,0,6508300,0,0,0,2047400,0,7213000,0,3852900,8106000,0,0,0,0,2818100,0,0,730470,779670,0,2132900,2740900,0,0,0,0,0,3977300,0,0,4536600,0,9134300,0,0,3862100
P22392,309020000,1030400000,802710000,165300000,223490000,908470000,433930000,470320000,153310000,333820000,473060000,401960000,385730000,764600000,519880000,886640000,398390000,406050000,707020000,232530000,485420000,471530000,929470000,567340000,415430000,58469000,48599000,338830000,258010000,517610000,254720000,425400000,298960000,298480000,432960000,528170000,724780000,655210000,785510000,682320000,751280000,758160000,591660000
P22570,4722400,11657000,26736000,218370,6509700,76881000,5371500,54974000,5688700,9870300,8209400,0,2303600,36186000,16499000,34129000,10037000,34658000,51409000,3215800,21023000,3563300,218640000,15088000,0,753110,362210,3575700,4900200,335840,31223000,1906300,12941000,0,7020400,1285200,2464100,4368700,25535000,6089500,161350000,7847100,10696000
P22626,978280000,2581900000,1763500000,524640000,434830000,989540000,1414400000,1696100000,251720000,590030000,514470000,1390100000,1361800000,2037200000,1007100000,1961200000,1118900000,1111300000,717860000,785640000,1545400000,1937000000,1285600000,1710000000,1580300000,150600000,158880000,947300000,807180000,2015700000,1630200000,1220600000,845830000,793410000,714840000,1601200000,1498000000,1495100000,1277600000,1283800000,962540000,1535900000,1141600000
P22694,10657000,63638000,30571000,14227000,41380000,69793000,46269000,81059000,26661000,60050000,105040000,25440000,24478000,31433000,25216000,62772000,18600000,15848000,48595000,30821000,53807000,34310000,69291000,23407000,6810000,2297200,8053700,31819000,10282000,30503000,82811000,41360000,12113000,14762000,10439000,18144000,63455000,44351000,81430000,22058000,47662000,90015000,22858000
P22695,62866000,92909000,92576000,32438000,166230000,42754000,80367000,310030000,74745000,241590000,297710000,36220000,38921000,70024000,34346000,41296000,53570000,203970000,71972000,113950000,116810000,38176000,128530000,128330000,63304000,6030000,19723000,65929000,21631000,65015000,284210000,74400000,70967000,49773000,21863000,55151000,141440000,61231000,68547000,74227000,58020000,96944000,88032000
P22748,0,0,0,0,9982100,16196000,7967400,0,3790700,18601000,40391000,0,0,0,0,0,0,17675000,7515800,0,0,0,7894800,10900000,0,0,0,0,0,0,0,4333800,0,0,0,0,8179000,3746200,0,0,3495500,0,0
P22830,0,0,0,0,0,0,1934500,5311500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3839400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P22914,0,0,0,10982000,0,0,0,0,0,0,0,0,0,0,51424000,0,0,0,0,9757500,0,0,0,0,0,0,0,0,7093000,0,0,0,0,0,22504000,0,0,7067200,0,0,0,0,0
P23141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534900,0,0,17971000,1597500,0,0,0,0,17293000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23142,0,42949000,29705000,47031000,0,28443000,0,0,0,0,0,0,9476200,76043000,92440000,20324000,12744000,30296000,17936000,0,0,6194500,0,40719000,0,630970,0,25864000,43691000,0,0,0,8567700,0,39776000,0,23031000,25664000,0,21037000,11443000,13506000,8261800
P23193,5158000,12309000,7074300,0,0,0,0,0,0,2947700,0,7976700,5926800,8670200,6240600,12214000,3120200,4517100,0,0,6740400,5949900,4907200,6428500,4250100,218780,0,3433700,0,10035000,8243000,0,6456600,4804200,4596700,6683100,10442000,7801100,9349600,7375600,0,6823700,0
P23219,0,0,0,2136200,0,0,0,0,0,0,0,17849000,32131000,0,0,0,0,0,0,0,0,3734500,0,0,9481000,262340,102060,0,0,23718000,0,3045200,0,0,0,9529800,0,0,0,3249400,0,0,4016700
P23229,0,0,0,2365400,0,0,0,0,0,0,0,0,0,0,0,0,2029600,0,0,0,0,0,0,0,0,0,0,3133600,2770600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P23246,408450000,795770000,736420000,180620000,109240000,274270000,423500000,681540000,91630000,172480000,244270000,619150000,498480000,875860000,372510000,683910000,468060000,408350000,215910000,216500000,488860000,666130000,426530000,645130000,465460000,46556000,29996000,260700000,359370000,1004600000,476110000,174260000,279430000,264560000,148990000,714270000,699480000,573240000,496780000,629450000,256070000,512640000,528760000
P23284,121820000,383430000,944170000,80715000,45320000,150200000,232370000,158650000,27099000,55176000,101220000,253820000,242330000,892950000,429960000,473850000,492530000,329720000,134610000,69654000,261190000,672880000,176400000,604020000,411670000,41056000,23034000,200240000,155850000,449410000,214080000,156240000,132990000,120760000,223670000,349310000,410020000,300240000,250100000,425770000,125850000,286640000,402590000
P23297,7253600,4867100,0,4740800,5362700,786370,8033300,0,14010000,17518000,21686000,1305000,0,0,12928000,1563700,0,9609700,5329200,13234000,9452300,0,3412200,1392000,6381000,1647500,2561700,4950800,4458500,1327000,1598500,29278000,10789000,7179100,2765600,7993000,9504200,14421000,11238000,2030700,4083500,16406000,9156100
