proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21
P28676,52885000,157250000,49297000,0,14679000,70561000,53636000,30404000,25332000,1983800,0,23667000,30431000,100380000,7704200,3648500,0,0,94248000,12736000,81213000
P28799,84535000,89336000,0,36945000,0,0,67094000,0,30110000,0,0,0,17110000,11352000,0,18199000,0,0,173960000,0,297750000
P28838,8482700000,13018000000,2174400000,1802700000,316480000,1012800000,2190800000,896560000,4007400000,74118000,294600000,1108500000,1526300000,4471400000,100620000,14943000,25008000,74049000,8997000000,1406000000,3294400000
P28907,0,0,1462600000,0,0,140750000,215880000,65622000,0,0,0,11329000,6453200,0,0,0,0,0,11813000,0,114510000
P29074,0,23255000,0,0,0,0,0,0,0,0,0,0,0,0,4774800,0,0,0,0,0,0
P29083,0,0,0,0,0,0,0,0,0,0,0,0,702270,14166000,0,0,0,0,0,0,0
P29144,730300000,1390300000,417800000,588730000,106240000,194290000,338730000,144090000,458040000,11768000,93489000,141190000,52485000,306990000,35919000,2086000,0,0,700120000,48331000,591610000
P29218,594450000,1042900000,1737500000,604520000,480350000,359710000,300430000,335820000,174190000,16391000,110310000,302060000,85494000,351810000,50267000,32012000,8702700,0,711400000,82522000,2321300000
P29279,9245800,0,0,0,0,0,0,0,24294000,0,0,0,0,0,0,0,0,0,0,0,0
P29317,0,0,0,0,0,0,0,0,8327900,0,0,3623100,0,0,20219000,0,0,0,0,0,0
P29323,72078000,54777000,24421000,267090000,14822000,14646000,130380000,45905000,82341000,4508800,28530000,0,15523000,51039000,5683200,0,3989100,0,62172000,0,88525000
P29372,125320000,0,0,54396000,5634400,0,75626000,16104000,42889000,6944800,0,15138000,0,0,2873200,0,0,0,11419000,0,139730000
P29373,0,0,18948000,21505000,113520000,524280000,147720000,49612000,740290000,742200,34787000,13465000,234990000,532730000,220420000,0,27536000,0,3262400,3138200,387370000
P29401,17036000000,14244000000,9742400000,7385800000,5324500000,7522000000,5312600000,6305100000,7811000000,229770000,1079600000,5940500000,3976400000,7526900000,1146100000,538600000,315030000,155150000,27932000000,2992500000,25812000000
P29475,10019000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P29558,0,0,6195200,39698000,0,18368000,0,0,69872000,0,0,0,0,61181000,0,0,0,0,0,0,0
P29590,515950000,899050000,0,265460000,37321000,27861000,251130000,196590000,527750000,48763000,47121000,83105000,32422000,309890000,16121000,11411000,0,0,544750000,81486000,665850000
P29622,0,415320000,0,21269000,56261000,0,34092000,0,35807000,0,0,3925600,13765000,0,0,0,0,0,0,1155300,0
P29692,1498700000,2724200000,1756500000,1203900000,564130000,899250000,1146400000,601100000,1985400000,140260000,592200000,582370000,514090000,1110000000,200460000,100530000,59393000,32563000,1829700000,597210000,1789500000
P29762,227410000,87316000,0,153190000,1385000000,10203000000,8636700,2360700000,10792000000,1357400,1226500000,81455000,1760500000,1218000000,3764700,2423400,743660,37515000,115580000,1734500,32112000
P29966,43708000000,27457000000,8865600000,7935300000,1225300000,5064800000,10653000000,10706000000,1701600000,280660000,157420000,2186600000,543240000,3084600000,226760000,264800000,79939000,114800000,40207000000,6413700000,27518000000
P29972,1319000000,30470000,522440000,13836000,34161000,142470000,285200000,93542000,0,30945000,37528000,13781000,77451000,0,46352000,6004400,26046000,0,435520000,215630000,262930000
P29992,982470000,471440000,658750000,511480000,112460000,795900000,361310000,696380000,358580000,6300400,107450000,291250000,124960000,312380000,14039000,42915000,8882700,0,1316200000,430530000,582870000
P30038,207260000,221550000,2297700000,48332000,0,198730000,524220000,136960000,240010000,13987000,0,110310000,30859000,154780000,74430000,3653300,35457000,0,494190000,16833000,391870000
P30039,50629000,50545000,71016000,137760000,0,0,0,0,30894000,0,0,36440000,0,15680000,0,14171000,0,0,61670000,0,298670000
P30040,904330000,1357400000,541560000,1068300000,561370000,578160000,427970000,835790000,1133600000,12778000,235740000,467740000,215540000,445980000,36558000,16781000,15682000,17290000,1352000000,433410000,1168000000
P30041,24723000000,9177400000,8004900000,4989800000,13027000000,8379600000,6411000000,5156800000,7201000000,307570000,3078800000,1869900000,11067000000,4796000000,780390000,233890000,237450000,231530000,18690000000,3614500000,8030400000
P30043,2028000000,254700000,688180000,1643600000,4060000000,788800000,1608900000,467750000,1792600000,98815000,5091300000,1436100000,3239600000,399670000,224360000,199060000,44807000,231880000,1875300000,2705000000,2152400000
P30044,8196700000,12181000000,9893000000,6499400000,1912400000,7045100000,3306800000,4466600000,5190700000,211260000,738830000,3412400000,1542600000,4033100000,546610000,204150000,167160000,317650000,17337000000,2483600000,10919000000
P30046,2643900000,2190000000,1933300000,874000000,547140000,1195300000,992050000,899350000,1206000000,21646000,396430000,433880000,550980000,422420000,139970000,65174000,36662000,57573000,2729600000,865920000,1994700000
P30047,37881000,0,24135000,0,0,97836000,0,20803000,0,0,0,0,0,0,0,0,0,0,39616000,0,0
P30048,3222800000,7536700000,2194000000,1445200000,855670000,1869200000,2252100000,1461400000,1686600000,83839000,417830000,473950000,438840000,1807100000,208330000,118090000,74727000,229820000,2400400000,676130000,1961700000
P30049,3385000000,2948300000,1121000000,331250000,286580000,637850000,342730000,823620000,368500000,23123000,122860000,153140000,194100000,417080000,31301000,11810000,6785500,27123000,1626800000,422060000,437570000
P30050,3297700000,4979800000,844360000,1463100000,733530000,583110000,1137600000,661500000,1553600000,122230000,167140000,712510000,145190000,2066000000,216600000,105630000,73785000,100360000,4046200000,269270000,2332500000
P30084,1629400000,3723300000,2094500000,747750000,498960000,1456600000,870780000,1095900000,1488400000,29502000,101540000,368650000,528630000,1529300000,53145000,34742000,34267000,20118000,3243100000,260100000,1595900000
P30085,2091500000,2853200000,910260000,2421700000,237410000,525420000,614100000,699570000,672990000,13732000,247840000,877140000,164150000,584260000,68382000,38916000,11678000,12302000,2524500000,112280000,5670100000
P30086,58248000000,34365000000,26421000000,27827000000,6793300000,38555000000,9499100000,20583000000,13668000000,622380000,5676500000,16535000000,7250400000,10019000000,1980700000,1560900000,571990000,1862800000,50314000000,12233000000,57633000000
P30101,17028000000,16080000000,3199600000,7986500000,7404000000,3220500000,7127400000,4930000000,14677000000,440080000,1616700000,3664600000,2943100000,4029200000,789040000,275450000,203670000,424770000,14768000000,4282600000,12793000000
P30153,7802300000,7438100000,3333600000,5033300000,4220800000,2810000000,4607800000,2722200000,3902500000,145610000,1140900000,1048900000,826570000,2479400000,243390000,189980000,97599000,51575000,11027000000,662170000,7538600000
P30260,14369000,0,0,0,0,0,38855000,0,21347000,0,0,13077000,0,17860000,0,0,0,0,12463000,0,24637000
P30279,0,0,0,0,6182200,0,7592000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P30405,366260000,333430000,227810000,36680000,0,0,344160000,39053000,64466000,0,0,47172000,8171600,23525000,0,0,0,0,105290000,26955000,66554000
P30419,194320000,244260000,26067000,163010000,0,71540000,86498000,73720000,114720000,7841700,26676000,75602000,14755000,74299000,23693000,5103200,4489800,0,234140000,0,212510000
P30519,199250000,122540000,209370000,190410000,0,104010000,122100000,194140000,104150000,0,0,17424000,0,12084000,13342000,6593000,3231100,0,362280000,0,247130000
P30520,409780000,583350000,86039000,53644000,168200000,146200000,149980000,40857000,81249000,4126900,36029000,146780000,51123000,135410000,4301500,3972900,2181300,0,252840000,23490000,89860000
P30531,279800000,0,277790000,0,0,342910000,0,292030000,0,0,0,0,0,0,0,0,0,0,347910000,0,0
P30533,0,0,36495000,0,38796000,12008000,0,32302000,68676000,0,0,31065000,0,0,0,0,0,0,0,0,17216000
P30536,57837000,76387000,7193800,0,0,0,45091000,0,30772000,1728200,0,0,0,0,1529300,0,0,0,113540000,0,0
P30566,1153900000,1024600000,8983900,37132000,118080000,1927000,135790000,5196900,65267000,0,12091000,11861000,20980000,121550000,5482400,0,2401300,0,182640000,30491000,475240000
P30613,0,0,0,0,0,0,0,0,0,0,80361000,0,13097000,0,0,0,0,0,0,0,0
P30622,85968000,26139000,36879000,306800000,18679000,16040000,23277000,39812000,838510,0,0,12427000,0,0,0,0,1450500,0,210430000,10919000,210330000
P30626,5280100000,6032800000,1063300000,547720000,164950000,593840000,768030000,867800000,957130000,95216000,127380000,287300000,682380000,727060000,129820000,34655000,36188000,107260000,7791500000,1190600000,2482600000
P30711,37766000,391480000,65016000,0,11791000,91515000,0,64273000,30044000,0,0,24489000,157740000,5318700,11833000,0,0,0,0,239740000,48565000
P30740,145450000,468330000,76805000,130590000,180710000,89849000,162750000,0,75425000,4223900,11982000,32431000,350920000,54914000,27241000,0,0,0,141840000,137120000,386070000
P30837,678380000,1751200000,55377000,240110000,34147000,48165000,48878000,67728000,60573000,27104000,60257000,62771000,29161000,247310000,16846000,0,0,0,1139500000,807880,119030000
P30876,223410000,1021600000,81004000,265260000,75877000,25022000,296970000,53343000,205580000,12903000,27288000,58622000,0,197060000,27167000,11235000,1889200,10611000,561290000,27621000,832770000
P31040,4095400000,5892200000,2135800000,1022800000,616520000,1666400000,1004900000,1887600000,1528500000,18788000,175190000,443330000,326590000,1432200000,71376000,38663000,16949000,52563000,3671900000,559480000,1443200000
P31146,1482400000,771380000,747840000,523030000,129610000,1098100000,745450000,834700000,1005100000,20881000,243790000,172700000,235130000,354490000,13883000,23868000,7761400,7047100,2306700000,490700000,404040000
P31150,20099000000,32506000000,12688000000,13259000000,2180500000,11504000000,4120200000,10109000000,6709200000,419890000,1975300000,7617100000,5044500000,5961600000,588970000,823150000,253770000,659240000,31163000000,2890100000,18481000000
P31153,1445700000,1934000000,293300000,824500000,368940000,364020000,625090000,178420000,549660000,23869000,0,341550000,251020000,567170000,53280000,42592000,12190000,0,1135600000,193470000,2266400000
P31260,69268000,363520000,0,0,7673900,0,0,0,0,0,1846400,0,0,18878000,0,0,0,0,72714000,0,0
P31323,183370000,490700000,43072000,385940000,14466000,43280000,135070000,57203000,24704000,10400000,136840000,236400000,0,14783000,66302000,112610000,37166000,0,263230000,8936100,1495900000
P31327,0,0,5584600,0,0,0,0,0,0,0,0,0,0,27418000,0,0,0,0,0,0,0
P31350,0,0,0,56125000,0,0,12081000,0,6855100,0,0,0,0,6692600,0,0,0,0,0,0,0
P31415,0,61826000,19628000,13599000,42058000,89234000,16954000,9376900,0,0,0,15213000,10558000,0,1184300,0,0,0,48792000,1891300000,0
P31483,643640000,332810000,20173000,145650000,14876000,27956000,121540000,0,142220000,16729000,0,27580000,0,0,36042000,10687000,2777000,0,517410000,0,1018500000
P31644,0,0,0,0,38271000,0,59000000,0,0,0,0,0,0,0,4527900,0,0,0,0,0,0
P31689,798620000,980380000,413170000,739150000,284390000,133000000,308670000,205030000,483890000,18962000,27584000,346810000,141200000,346960000,40875000,24672000,5852500,0,1446400000,61998000,1175300000
P31749,0,59078000,0,10928000,0,0,6495700,0,17386000,0,13646000,0,7759400,0,2908300,0,0,0,51878000,0,26704000
P31751,0,7935900,0,0,0,0,0,0,0,0,0,0,0,6063900,2190900,0,0,0,22987000,0,10729000
P31930,6653200000,5533800000,6082100000,951070000,1197900000,5423400000,1661900000,4489800000,1940000000,106650000,280720000,611760000,364680000,691870000,224730000,137480000,74151000,57708000,8074200000,1099000000,3383300000
P31937,645270000,940870000,522910000,86962000,72916000,347930000,302960000,384290000,182160000,2787500,25826000,55425000,214010000,190410000,80469000,7092700,9547900,27109000,848100000,158140000,366540000
P31939,8180800000,5523100000,1027700000,947400000,389450000,533650000,1215600000,523190000,1543700000,40301000,284140000,129040000,402140000,1509300000,79814000,3173700,7139200,60970000,2498900000,197550000,1669300000
P31942,5013400000,4513400000,232460000,4163700000,1561600000,413750000,1640400000,614440000,2207900000,99889000,547780000,1633100000,141980000,1494100000,296450000,204440000,140840000,254790000,4047800000,2579100000,4553700000
P31943,15781000000,25039000000,2427700000,10355000000,4081600000,2697000000,7447300000,3438500000,11006000000,705190000,2067000000,5400900000,1167000000,6916400000,1351900000,595740000,306290000,621760000,19821000000,1048400000,13861000000
P31946,12637000000,2829300000,3935900000,3192100000,1161800000,3204200000,2416400000,4324800000,1665300000,142350000,595020000,606390000,475150000,943110000,266620000,278570000,47863000,178330000,6313500000,3117100000,16783000000
P31947,31459000,0,152510000,0,3116600,0,0,0,46273000,42437000,0,0,0,27365000,53218000,106460000,0,62127000,75196000,0,15891000
P31948,8109300000,7974900000,2205900000,8874200000,1886800000,1787300000,2768000000,2171700000,2330900000,150900000,1859600000,2536300000,793540000,3179200000,347750000,177520000,76835000,192080000,8014000000,1376100000,7852000000
P31949,154300000,732220000,28583000,185850000,20105000,1301100000,268890000,534040000,1021600000,32068000,131150000,20404000,146760000,426320000,23995000,13278000,4725900,19234000,599700000,388670000,95692000
P32004,2528400000,63567000,3510500000,1461700000,1477800000,3351900000,1669400000,5450800000,116760000,13403000,309590000,310820000,0,110760000,48345000,1435800,313030,0,3618600000,117690000,483330000
P32119,20233000000,28187000000,11753000000,19839000000,58763000000,10500000000,13162000000,8121000000,10290000000,701320000,20090000000,7694700000,7558400000,7167300000,2225300000,1192100000,490680000,2689100000,32546000000,5740400000,36622000000
P32121,153590000,50299000,0,0,0,0,0,11202000,0,1450000,9163600,0,0,23188000,0,0,0,0,202150000,0,0
P32189,46901000,0,99399000,0,0,59881000,31270000,13556000,0,0,0,0,19426000,11689000,0,0,0,0,25002000,0,39719000
P32242,3163000,13208000,0,0,0,0,0,0,25725000,0,0,0,3077100,3705900,0,0,0,0,0,0,0
P32243,9721000,0,0,300850000,243900000,0,100340000,0,653710,0,25611000,239200000,0,0,55016000,21381000,20121000,0,13041000,0,465730000
P32320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P32321,0,254050000,0,0,0,0,0,96611000,98731000,0,0,0,0,62032000,0,0,1441200,0,94898000,0,0
P32322,837980000,240920000,0,182730000,63512000,0,483480000,10323000,70023000,9800900,305550000,60695000,32605000,139390000,21478000,0,256900,8787900,230310000,0,105650000
P32418,0,0,8192000,0,24409000,0,0,19759000,0,0,0,4059900,0,0,0,0,0,0,8142100,0,0
P32455,3901100,20954000,0,2039600,3782300,0,0,0,0,1934400,0,0,15867000,52710000,3595600,0,5842700,0,4793100,5505800,19985000
P32780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P32856,0,0,0,0,0,0,0,0,0,0,6082700,0,0,0,0,0,0,0,0,0,0
P32929,43949000,78567000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60265000,0,0
P32969,864810000,2895600000,166000000,352930000,478460000,233540000,792290000,207400000,1059500000,35640000,96979000,215290000,14614000,528890000,63562000,13779000,15724000,0,876290000,40957000,719070000
P33121,30525000,440780000,31181000,57986000,0,51014000,49064000,23996000,21806000,5166100,0,15630000,1074700,30998000,14706000,0,370090,0,55958000,52070000,48620000
P33176,2037300000,3677300000,1956000000,3225100000,502570000,456730000,1476300000,851770000,1398100000,68137000,277780000,708230000,159220000,1502200000,150360000,139240000,33221000,70428000,3635300000,3038100000,5359600000
P33240,402800000,346410000,65837000,396440000,53230000,163390000,213850000,42172000,152740000,3228800,37700000,117640000,20719000,157610000,16261000,4632300,0,0,265710000,0,261820000
P33241,0,258110000,0,58035000,23677000,24645000,45871000,0,73989000,0,0,10722000,0,0,0,0,0,0,353180000,0,29315000
P33316,2012700000,1317300000,174320000,667420000,67960000,265280000,388130000,137160000,450870000,15830000,28315000,565920000,99625000,437670000,32652000,0,6882300,27310000,1246300000,77140000,485600000
P33897,0,0,0,0,0,0,37744000,0,27506000,0,0,0,0,0,0,0,0,0,0,0,0
P33991,2731400000,1384200000,53176000,1104800000,48999000,332650000,441170000,32080000,497140000,72314000,47161000,198830000,8638700,554750000,32944000,0,1727700,0,2233400000,15908000,633650000
P33992,1098400000,857600000,0,926370000,153670000,6021500,276780000,0,731220000,40001000,130960000,158170000,11800000,439670000,23778000,2235900,1567200,17935000,1192700000,0,513340000
P33993,2060300000,1598700000,52481000,1612900000,124160000,30274000,451580000,19133000,984690000,105980000,100930000,164010000,6053500,606940000,53581000,2744200,9496100,35859000,2063300000,207930000,681330000
P34059,0,0,0,0,0,0,13606000,0,0,0,0,0,0,0,0,0,0,0,30673000,0,0
P34741,0,0,0,0,0,0,0,13303000,16532000,0,0,0,0,0,0,0,0,0,24959000,0,0
P34896,0,38296000,39954000,20556000,11011000,24800000,0,20328000,15075000,1182900,0,24416000,14175000,26533000,1364300,0,0,0,0,0,0
P34897,3000500000,1994300000,108480000,645830000,108200000,183110000,802200000,250270000,773500000,65948000,341430000,149080000,124080000,235650000,81895000,57132000,28367000,16600000,725510000,32088000,568300000
P34913,105070000,21945000,10788000,0,90423000,29892000,3816500,53724000,52907000,0,0,0,13924000,20877000,0,0,626020,0,226300000,709440,260370000
P34931,0,103730000,34903000,0,0,43770000,20400000,31046000,0,0,0,0,116230000,17031000,0,0,788260,0,0,0,0
