Protein_Id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65
P62328,2.320995,2.542553,3.181452,1.64142,3.777491,3.353972,2.609289,2.945794,2.660357,3.356632,2.503321,2.843093,2.62449,2.510038,3.110837,2.565347,3.154685,2.715739,2.831601,2.996709,3.197441,2.63423,3.033009,3.258455,2.896203,2.655942,2.765856,2.581506,2.391155,3.065314,2.993997,2.702126,3.115532,3.000891,2.442391,3.591464,2.437138,2.237605,2.466752,2.445945,1.763889,2.077785,2.031656,2.586059,2.65243,2.342228,2.785768,2.862512,2.320468,2.503367,2.796923,3.048028,2.35612,2.504269,2.425129,2.303871,2.821723,2.73058,3.050737,2.680924,2.775969,3.208289,1.016337,2.393287,2.651383
P62333,0.05982982,-1.97787941,-1.19651275,-0.75972759,-1.00324471,0.09527267,0.31920078,-1.01016836,0.18130068,0.32908179,-1.01560527,-1.35958449,-0.67328067,-1.72101049,-0.9315146,-0.32986224,-0.7741987,-1.83177598,-1.51468207,-0.96188099,-1.00314192,-2.01468969,0.12322218,-0.93053264,-0.97907793,0.09227793,-0.02529544,0.15229452,0.3815729,0.88219982,0.21529232,-1.67583923,-0.92101825,-1.12722473,-0.28792628,-0.81210598,-1.02082247,0.07410363,-0.07418401,-0.08892765,-1.00081814,0.13737994,-0.60292767,-0.40254558,0.01723855,0.33287079,-0.98541238,-0.05572453,-0.49862626,-0.07198816,0.26560314,-0.06962678,0.17182513,-1.34993634,-2.09122232,-0.27547891,1.02721455,-2.02636999,-1.35145597,-1.31315245,0.46621194,-1.20560112,-0.68584012,-1.93019426,0.23093366
P62424,0.50836596,0.2943476,1.58582579,1.50512645,-0.5357169,-0.9777219,-1.17270997,1.80445477,0.61910006,-0.69488019,0.74989444,0.94105459,-0.20575285,1.09119652,0.71666747,-1.92409614,1.40360859,0.96615785,0.66502104,1.0646284,0.77400724,0.62481273,1.74783666,-0.46300483,0.84596358,-0.98730942,0.7019219,1.0095787,-0.07387762,1.78778187,1.05338243,-1.20831179,1.55192875,1.40967635,-1.52618591,1.19918274,1.36491803,0.92668197,0.82016085,0.95986411,0.22248153,0.7957496,0.32510992,0.76182591,0.99940377,1.02599982,0.90538127,0.88766959,0.78770172,1.14968755,1.42829916,0.58788879,0.70312178,0.8744595,0.97365389,0.84338825,1.51555315,1.02838623,0.88327615,0.73679976,1.13419378,1.24896848,-0.2183123,0.44670378,1.34946226
P62491,0.427502664,0.455004871,0.76662013,-0.364344118,1.550680261,1.131864282,-1.244854307,0.901145471,-1.449080598,1.060474919,1.196778955,0.94793862,-0.277897201,0.746869519,1.124792687,0.096848884,-0.378815233,0.740323611,0.70397129,0.132472473,0.82766321,0.265899948,0.952391722,1.117923597,0.933250716,0.559239785,0.177083232,-0.781165634,1.149412209,-0.637787101,-0.567175248,0.318580422,1.619314305,1.283642571,0.008211437,1.517134773,1.912868765,0.677851094,0.113581016,-0.042700882,0.818738901,0.368429411,-0.176767154,0.263637627,0.329381513,0.574681117,0.461078146,1.019546016,0.474820764,0.234824579,-0.692613892,0.85543852,0.938315046,1.255143993,1.005455075,0.882843038,1.390567119,0.885633898,0.697732034,1.229074752,1.146848542,1.47502701,-0.290456653,0.673433486,0.624038994
P62495,0.061941868,0.523126294,-0.38388482,0.052900386,-0.190616749,1.048752289,0.556221075,-0.197540397,0.592260976,0.786539456,1.191242915,0.152013393,0.139347304,0.438795533,1.118261444,0.308866931,0.038429271,0.299821982,0.476983104,0.69126666,-0.190513965,0.418333209,-0.34559905,-0.117904675,-0.166449968,0.93414398,-0.921244567,0.580485781,0.859868971,-0.220542599,-0.149930745,0.316803343,1.245274222,1.231968933,0.16334106,0.000521989,1.02344615,0.345140276,0.157264546,0.069908145,-0.188190176,0.169339258,0.453740793,0.27893143,0.039249411,0.038075156,0.373830692,-0.326503978,0.079970003,0.231777369,-0.275369391,0.138157325,0.067354075,-0.537308459,0.563988697,-0.093157181,-0.447897475,0.390231666,0.685759494,1.112623196,0.417378112,1.04339589,0.126787852,-1.117567619,0.404358617
P62633,0.8075419,0.02786031,0.65428155,-1.74317835,1.55994029,1.23774816,0.9860497,0.76215816,0.7445241,1.40423753,1.06735912,0.73582807,-1.65673162,0.71760399,-1.91496466,0.68272385,-1.75764942,0.87748105,1.0043579,0.94359799,0.34356552,0.72232249,-2.14167473,0.92999941,0.88621663,0.93797073,1.16671107,1.51415343,1.26246931,-2.01661987,1.11347665,0.90650166,-1.90446838,1.32984936,0.24973002,-1.79555659,1.66468765,0.17721212,0.65715225,0.68170623,-1.98426773,0.61831591,0.47126598,0.56456282,0.39398108,0.31261272,0.19303823,1.00326738,0.61591396,0.79344882,1.77704041,0.48132236,0.7265407,0.23576554,0.78785245,0.59853612,1.00470184,0.5220497,0.40584227,0.97768699,0.91781599,1.31426442,-0.97032144,1.39482148,0.8557626
P62701,1.26977613,1.43364357,1.66409712,-0.02297216,-0.2664893,1.790419,1.5952558,2.10935488,-0.22157277,2.14815082,0.90960398,1.50954383,0.06347475,1.4203903,2.1239485,1.32983284,2.52299272,1.36475989,1.7048693,1.81253929,1.9621885,1.62401322,2.42028048,-0.19377723,1.70362689,2.15648444,1.60127319,1.49352405,1.90065866,2.51239289,2.39079152,1.44632045,2.32932431,2.37724342,1.41686091,2.50192899,2.05876176,1.28022214,0.95817388,1.12512958,1.92430166,1.32200298,1.29927688,1.41306144,1.23542669,1.41752218,1.37755209,1.70941364,1.31958987,1.71904472,1.8984845,1.10066363,1.51943528,1.74574816,1.44111332,1.64179908,1.6446492,1.57045106,1.78461775,1.0878827,1.76448045,2.27078525,0.74988531,1.56329303,1.59038
P62736,0.42553776,-1.22486691,-0.44349864,1.82850828,-0.25023057,-0.69223558,0.86340463,-0.25715422,0.01319029,-0.40939386,-0.26259114,-0.60657043,0.07973348,-0.96799684,-0.17850045,-1.63861078,-0.02118455,-1.07876267,-0.76166811,-0.20886685,-0.25012779,-1.2616775,1.28319033,-0.1775185,-0.22606379,1.01788793,-0.98085838,-0.42353496,1.0217178,-0.28015642,1.43750342,-0.92282549,-0.1680041,1.36435611,-1.24069973,-0.05909183,1.20800883,0.22666896,0.19606346,-0.15913608,0.83590825,0.14411924,0.26672321,-0.41319354,-1.290693,-0.01821544,-0.23239824,1.69983689,-1.44831224,-1.29519779,-0.33498321,0.42498412,0.42984255,-0.59692228,0.760934,0.07843441,0.84514749,-1.2733579,0.68097261,-0.56013837,0.48670667,1.40477504,0.06717403,-1.17718143,0.2804875
P62750,1.127565026,0.298954949,1.257693162,-0.358273863,1.434409221,-1.043795989,0.923898367,1.264302591,1.329589068,1.617890338,1.264828483,1.095183308,-0.271826946,0.982248865,0.168909123,0.944793396,-0.372744978,1.205671923,1.110200893,0.491828526,0.404239419,0.550496075,1.723478885,1.908163347,-0.577624215,1.249260642,0.69091324,0.378635993,1.190770016,-0.631716846,-0.561104993,-0.53445194,-0.519564532,0.964027142,0.922775944,-0.41065226,-0.619368756,0.964788431,0.717483177,0.955165166,0.953516382,0.918993843,0.680951317,0.900701476,0.2128373,-0.627972911,1.03247523,0.017247203,0.239715929,1.105895696,-0.686543637,0.973298804,0.771022875,0.414657842,0.783654041,-1.627985478,1.014355588,0.794807719,-0.950002325,0.005783162,0.111292009,1.609108512,-0.284386398,0.860056794,1.121520894
P62753,0.29942273,0.12325911,1.455503671,0.13848271,1.697472565,1.209755893,1.089208406,0.861623735,1.08360934,-0.26419772,-0.117394992,-0.461374286,0.224929628,-0.822800701,1.016563856,0.589384336,0.124011595,0.298199074,0.589075044,-0.063670702,-0.104931642,-0.005628164,-0.260016726,1.888210729,0.61810236,0.947690768,-0.016365027,-0.278338811,-0.34216515,1.722164597,-0.064348421,0.174954687,0.914472599,1.36662634,0.765931801,0.086104313,0.899110547,-1.108787979,-1.194682523,-1.161166041,-0.102607853,-1.024700587,-0.193129916,0.383000043,-1.145496886,0.729854859,0.663340663,-0.240921654,0.514970667,0.730960895,-0.189787067,-0.752524777,-0.704890919,0.944100211,0.472011285,-1.131229211,1.496344711,0.922098671,-0.453245765,0.814703812,0.899090256,-0.307390867,0.212370176,-0.222761685,0.763520104
P62805,2.389551,2.432584,2.712416,2.749225,2.912389,2.772909,2.478935,2.943978,2.293963,3.013313,2.504232,2.372748,2.500053,2.571416,3.18403,2.153482,3.366781,2.240625,2.403413,2.716503,2.709431,2.423203,3.306824,2.319688,2.566056,2.771385,2.320529,2.635223,2.870644,3.546875,3.443827,2.303623,2.960403,3.025574,2.423755,3.584495,3.166866,2.231506,2.058766,2.148447,3.880108,2.478983,2.249166,2.23882,2.163053,2.434828,2.256487,2.971851,1.966542,2.087559,2.793313,2.751308,2.061423,2.310225,2.231658,2.330823,3.065644,2.113054,2.500915,2.706637,2.493711,3.019877,3.581971,2.595937,2.376575
P62807,1.3200442,1.5651287,1.7565861,2.6442139,2.3220974,2.021379,1.4478518,2.1514391,1.2807333,0.5755881,1.7174761,1.9583383,1.0647155,1.7074403,2.0284301,1.4175547,2.5245616,1.8261975,1.6006318,2.2879112,1.9616784,1.4515833,2.6266832,1.5064335,1.7351885,1.4365249,1.8981632,1.8228763,0.4976207,2.6297616,2.5250587,1.839136,2.6742779,1.929727,1.6726208,2.4522311,2.498844,1.1197486,1.5782053,1.5277162,2.7643907,1.3547454,1.4121123,1.7114277,0.8878294,1.3352815,1.6022449,2.0415784,1.1227722,1.3062217,2.3319836,2.0538091,1.4717949,1.4214191,1.5165112,0.91049,2.0813252,1.2229538,1.9350447,1.5704034,1.9470011,2.1839179,1.052156,1.3031362,1.6781511
P62826,0.846041,1.1721745,1.737814,-0.2423887,-0.4859059,1.6568961,1.4504186,1.8900364,1.4067819,1.7704051,1.6093002,0.9546285,1.7608888,1.3569794,1.021794,0.9050197,1.6396189,1.3524705,0.9771716,0.5716991,1.6206906,0.9049243,1.6627823,2.138999,1.4430807,1.3559319,0.9511518,1.2667378,1.6022196,1.7138177,1.1635691,1.2360741,-0.4036794,1.6734146,1.0238665,-0.2947671,0.4091704,0.5536313,0.9468554,0.93851,1.5849816,0.3298631,0.4585035,0.7954308,0.1609431,0.8240453,1.2856934,1.307399,1.2127088,1.3842221,1.8096057,1.3156747,0.3789888,1.7273849,1.0180489,1.1057319,1.9016396,0.8259855,0.4226635,1.6521983,0.9235686,1.5597532,-0.1685013,-0.7138867,0.9329126
P62829,0.8402878,0.8298211,0.6699227,-0.6516701,-0.8951872,1.2647429,0.2626003,-0.2031409,0.8977957,1.3318957,1.256553,0.6037635,-0.5652232,0.9073635,-0.8234571,0.9876389,-0.6661412,0.7450629,1.0240741,0.9889047,-0.8950844,0.4673465,1.7930645,-0.8224752,0.7360963,1.1042363,0.9972028,-1.0684916,1.2866254,2.1831841,1.9553663,0.2803105,1.0500748,1.7321247,0.5459943,1.3857697,-0.912765,0.7607247,0.4560345,0.4319616,1.4958616,0.6613224,0.7530651,1.1860191,0.9962901,1.1596828,-0.8494143,1.4357832,1.0305618,0.8035501,1.5092543,0.9233527,0.7121516,0.9873923,1.0449931,1.2274594,1.3343163,1.1836681,1.3546465,1.2043751,1.3885693,1.9674864,1.5377353,0.1071236,0.5934485
P62837,-1.09E+00,-8.39E-01,-5.73E-02,3.79E-01,1.36E-01,-3.06E-01,-5.01E-01,1.29E-01,-7.05E-01,-2.32E-02,1.24E-01,-2.20E-01,4.66E-01,-5.82E-01,2.08E-01,-1.25E+00,3.65E-01,-6.93E-01,-3.76E-01,1.77E-01,1.36E-01,-1.77E-01,1.08E+00,2.09E-01,1.60E-01,-3.16E-01,-5.95E-01,-3.74E-02,-1.01E-01,1.06E-01,1.77E-01,-5.37E-01,2.18E-01,1.19E-02,-8.55E-01,3.27E-01,1.18E-01,-1.77E-02,-9.54E-01,-9.20E-01,1.38E-01,-7.84E-01,-8.08E-01,-8.52E-01,-9.05E-01,-1.02E+00,-5.45E-01,3.42E-05,-1.06E+00,-9.09E-01,5.12E-02,-5.12E-01,-4.64E-01,-2.11E-01,1.94E-01,-8.90E-01,-1.21E-01,-8.87E-01,-2.12E-01,-1.74E-01,2.87E-01,-6.64E-02,4.53E-01,-7.91E-01,-3.17E-01
P62851,0.93340651,0.78253339,1.27475194,1.79762788,1.39207057,1.48277938,0.6701414,1.30499334,1.0083692,1.36361267,1.5512955,1.1047236,0.45446345,1.04384216,1.27500024,0.85299929,1.91233939,1.09784911,0.93326035,0.95245874,1.3300065,0.86963893,1.75060903,1.00217057,1.02319403,1.09927172,0.88857006,0.65016502,-0.11263133,2.34420282,1.55556883,0.93585046,0.20672586,1.64553087,0.75194068,2.24049788,0.10692164,0.88227971,0.76943934,0.4780166,1.73236766,0.81489593,0.60047771,0.67357626,0.64100602,0.83929938,1.10922883,1.18062944,0.73143162,0.99205993,0.03974676,1.06541739,1.13107524,1.01110576,0.69221516,0.80710861,1.28792299,0.82484671,1.13790365,1.14739073,1.03186342,-0.07785704,0.441904,0.77256065,0.74361135
P62857,2.281284,2.301515,2.412823,2.214103,3.143708,2.939948,2.2976,2.04936,2.255548,2.898685,2.52573,2.403745,1.598067,2.226207,3.036306,2.282374,2.916293,2.288981,2.494538,2.328008,2.021157,2.46031,2.750179,2.811608,2.656283,2.668168,2.572392,2.453991,2.326933,2.921843,3.027164,2.189622,2.860216,3.240165,2.11471,3.195989,2.756924,2.080029,2.163135,1.908475,1.9695,1.931149,2.162492,2.129567,1.996462,2.087884,2.071894,2.860604,2.03461,2.107661,2.695551,2.429296,2.023676,2.075203,2.239513,2.115448,1.782134,2.359562,2.320785,2.449105,2.382141,3.170269,1.585508,2.633709,1.686862
P62861,1.4837499,2.0291867,2.2439155,1.4717191,2.7786741,2.5413681,1.5222447,2.2026486,1.8446621,2.2048205,2.0201823,2.1318141,0.859196,1.7856026,2.1853485,1.7001146,2.5630435,2.0645971,1.9399865,1.9782647,2.4452702,1.9524598,2.2995366,2.3980637,1.9249476,2.1074718,1.9447479,1.8903762,1.5866892,2.6936528,2.2806057,1.5657518,2.1274801,2.8663364,1.6326181,2.9080811,2.1623705,1.5107294,1.8032181,1.2942658,1.4188048,1.4058886,1.4248532,1.5547309,1.7228733,1.7737172,1.8912086,1.917258,1.9099047,1.9139669,2.1304001,1.642133,1.5721483,2.016564,1.8209191,1.5484215,1.8460911,1.7192487,2.1605764,2.3733081,2.0424014,2.3890252,0.8466365,2.1045071,1.7961086
P62873,1.40845633,0.55221355,1.7071839,1.21386345,2.08031027,1.52457385,1.81637602,1.7013999,1.76995624,2.24882463,1.05469565,1.30000057,1.76029958,1.11713878,2.23022261,1.39309952,2.50299052,1.2678394,1.62064087,0.91894646,1.27210883,1.43187289,2.58857576,1.83575781,1.84521655,1.96356619,1.86782959,1.34860161,2.25872716,2.02363254,2.30282698,1.48870992,1.65607084,1.60070955,1.71320274,0.56134142,2.43988373,0.86389504,1.39780698,1.00947303,1.64702521,1.34792754,0.83578454,1.44989565,0.99052599,1.15028417,1.20004652,0.93330936,0.93673134,1.42609507,1.7689642,1.27776039,1.33106129,0.75144236,0.86804804,1.51518485,1.5964492,1.04698441,0.97442418,0.88356378,1.01245947,1.56913548,-0.01136272,1.54338451,1.38644101
P62879,1.69530697,1.00359045,1.40026275,0.99396758,2.63789735,2.07776077,2.4085887,-0.09493526,1.78055289,1.66489491,2.1776986,1.36314089,1.70258997,1.71972451,2.16590341,1.82585465,1.79936166,1.59933373,2.52168575,1.80269709,1.19947053,1.99461145,2.61158001,2.02810949,2.19163358,2.14224784,2.08243499,0.84333925,2.62789967,2.35856932,2.08499574,1.98329178,2.05192209,1.25203945,1.74714649,1.76741892,2.2043532,1.18979579,1.6379901,1.46292779,2.08379167,1.81784694,1.27152501,1.52379595,1.57128466,1.33917068,1.04469513,1.68314056,1.58699921,1.44315635,2.30236539,1.6916294,1.70855207,-1.13367329,1.64216936,1.67170879,-1.04426232,1.3489039,-1.13519292,1.85634377,2.06802417,2.36720469,-0.46957701,2.0314181,0.79725542
P62888,0.362272184,-2.087181462,0.774207894,-0.869030756,0.964647334,1.095489533,-1.749540414,0.822093515,-1.953765863,1.381840175,0.791774348,0.541803028,-0.782583842,-1.830313318,-1.04081776,0.466721041,-0.88350187,0.59600713,0.712701631,0.782011702,-1.112445086,-0.030214842,1.009833356,-1.039835805,0.916279111,-1.564140183,0.75171879,-1.285852217,-1.349678532,1.242529455,-1.071861871,0.558777402,1.215907967,1.295858753,0.305013199,0.695415448,-1.130125627,0.449648439,0.508385141,-0.095434701,-1.110121297,-2.032211887,0.392788467,-2.100105917,0.181373172,0.301484993,0.351743162,-1.248435071,0.236636541,0.002142801,-1.197300496,0.531988464,0.142553395,0.170809753,0.425271975,0.182754178,-0.67085862,0.424413523,0.35605172,0.99647524,0.336732979,1.621155045,-0.795143293,-2.03949653,-1.565294642
P62899,1.05925202,1.00983225,1.97113828,1.65835247,-0.29376626,1.41825696,1.09068012,1.78569281,1.16073809,1.59287755,1.51551578,1.08505694,0.03619779,1.70285354,1.44574034,1.08542064,1.69814598,1.31076487,1.45171735,1.4595292,1.45811787,1.09950209,1.59621437,2.17870489,1.07453379,1.23384589,1.23659633,1.40937273,1.24567721,2.35780478,1.76574526,1.15933489,1.37047604,1.99425984,1.09810977,-0.10262752,1.81037161,0.65626098,0.63634272,0.83888151,0.40763032,1.30870144,0.78243575,0.8708539,0.73268653,0.52682134,0.50175768,1.29534918,0.76574378,0.97050586,1.75871669,0.10539302,1.01571125,0.88171457,0.85634377,0.91961379,-0.55104699,0.85402164,-0.6419776,1.15833478,1.16969004,1.61324222,0.02363834,0.5720869,1.16216364
P62906,-1.32965677,-1.07595044,-0.29458215,0.14220306,-0.10131408,0.88343495,0.77672648,1.30466976,0.62132797,-0.26047737,0.58529536,0.70894338,0.22864997,-0.81908035,-0.02958396,-1.48969447,1.64488667,0.52708739,-0.61275162,-0.05995036,-0.1012113,-1.11276104,-0.25629638,0.96686775,-0.0771473,-0.55290661,0.42002388,-0.27461846,-0.3384448,1.38104618,-0.06062807,0.73407639,1.44268018,1.06505257,-1.09178327,0.08982466,1.43235689,-1.10506763,-1.19096218,-1.15744569,-0.09888751,-1.02098024,-1.04502717,-1.08887507,-1.14177654,-1.25865694,-0.78245175,-0.23720131,-1.29939583,0.59430434,-0.18606672,-0.74880443,-0.70117057,0.70864694,-1.18929451,-1.12750887,-0.3585948,0.82532377,-0.44952542,-0.41122188,-0.85512894,-0.30367052,0.21609052,0.56271855,-0.55406107
P62913,-1.566736604,-1.313030399,-0.531662157,-0.094876952,-0.338394087,1.077873672,0.850462016,0.889621634,-0.480643575,1.16076586,1.118606671,1.083329045,-0.008430034,-1.056160347,1.482955941,-1.726774122,-0.109348067,0.97186126,0.670893317,0.966070347,1.147559478,-1.349840987,-0.493376387,0.490413581,0.957117208,0.656554215,-1.069021892,1.069172727,-0.57552481,1.48771748,0.786866686,-1.010989,-0.256167622,-0.46237412,-1.328863217,-0.147255349,-0.355971846,-0.091387783,-0.003644408,-0.131836352,-0.335967514,-0.151650983,0.159098688,0.308186278,0.001096629,-1.495736824,0.585789555,-0.474281315,-1.536475687,0.136995026,1.091793066,-0.985884428,0.144274512,-0.685085794,-1.426374426,-1.364588806,-0.595674811,-1.361521385,-0.686605424,-0.648301884,-1.092208931,-0.540750527,-0.020989486,-1.265344925,-0.791141076
P62917,1.19000102,1.10119343,-0.34398331,1.65401744,2.03211794,1.55029398,1.37008683,1.7327216,1.04707925,-0.30987853,0.5358942,1.20099328,0.17924881,0.53873359,1.90153604,0.61878208,2.21559154,1.33734975,0.37550577,0.99619133,0.73670872,1.27952186,2.42930376,-0.07800317,-0.12654846,1.71679454,1.181166,0.60367119,1.33109423,2.2419803,2.13491194,0.5216778,1.3005838,1.63086293,1.29051308,2.5505319,1.21819788,1.07207624,1.23082185,0.870006,1.73099091,1.42396599,0.90604727,0.97852314,1.10971344,1.39320587,1.43523378,1.32833171,1.13307455,1.48740213,1.08119938,1.23225437,0.89168478,1.66868226,0.94252057,1.34615371,1.7975065,1.36525317,1.58378952,1.13769979,1.49318776,1.65680858,1.5310404,1.34452543,1.5738874
P62937,2.140503,2.731064,2.519042,3.117481,3.292458,3.350642,3.001613,2.37812,2.721543,3.361026,2.885723,3.242377,2.763686,2.4813,3.374839,2.696034,3.774915,2.761483,2.850764,2.919169,3.019096,2.847046,3.456171,3.036446,3.29969,2.751742,2.871838,2.723383,2.881806,3.53898,3.841671,2.96498,3.857356,3.721041,2.788531,4.160794,3.534651,2.613103,2.566053,2.534939,3.256169,2.512884,2.826004,2.796615,2.443451,2.655317,2.663636,3.176476,2.532242,2.5294,3.272224,2.687415,2.65944,2.559723,2.285714,2.667511,2.874853,2.905198,2.881281,2.56184,3.086009,3.375581,3.119378,3.246485,2.624376
P62942,0.82969355,1.322560168,1.511548418,1.768334865,1.710039191,1.214541499,1.096275921,1.852590114,1.377126537,1.301932482,1.00855993,1.513230594,0.313938575,1.301065783,1.144489154,1.107745678,1.465683983,1.131724807,1.333796609,0.926862242,1.437900536,1.141556084,1.797819016,1.481502628,0.008141303,1.249651169,1.118577609,0.509640139,1.397940009,1.537186695,2.064587818,1.511396623,1.574640519,1.913989897,1.187691226,2.222718382,1.808967,1.138361216,0.950422637,0.745974461,1.206900273,0.674578663,0.954252554,1.091551706,0.959957729,1.008073207,1.412764752,1.250847489,1.307305166,0.87100735,1.314493404,0.97940775,1.126327468,1.266401034,1.137967214,0.949282662,2.162700172,0.987467927,1.373491685,1.121051609,1.463603384,1.967745405,1.315972783,1.362998418,1.289984015
P62979,2.237829,2.344146,2.877281,2.277038,3.315067,3.023751,2.644678,2.907415,2.487353,3.163383,2.894564,2.768895,3.935476,2.670347,3.225494,2.430222,3.547856,2.442624,2.663231,2.623503,2.807816,2.594019,3.242659,3.18348,2.875627,2.825809,2.826006,2.691012,2.868254,3.464857,3.445265,2.729437,3.156169,3.112127,2.438059,3.669405,3.038238,2.197411,2.180571,2.252369,2.933246,2.309705,2.284853,2.313418,2.224022,2.298257,2.459175,2.914105,2.192927,2.250042,3.038623,2.623406,2.49644,2.481327,2.216701,2.425659,2.837704,2.324174,2.606347,2.707571,2.74004,3.368185,2.993962,2.652269,2.474331
P62993,0.94860096,0.8224006,2.03319574,-0.03596957,2.21528934,1.30499618,1.57579638,-0.28641035,1.06411631,0.86722499,1.313256,1.21472897,0.05047735,1.38471359,-0.20775658,0.92794673,-0.05044068,1.00349399,-0.79092424,1.21945597,1.41009451,0.71191973,2.00099276,2.35860269,-0.25531992,1.55649732,0.3633649,1.32457707,1.7045836,1.84193461,1.03481656,1.20295189,1.28633827,1.2547822,1.50886459,0.61062204,1.35749735,0.98021124,1.04589731,1.06328789,0.91253445,1.15412675,0.04502407,0.75227135,1.1590233,-1.43682948,1.2983839,1.12280683,1.02097002,0.02001036,1.71648319,1.3439233,1.01264379,1.23517869,0.76841049,-1.30568144,2.07354429,1.34511891,1.58244348,1.31769562,1.35198027,0.79833438,0.0379179,-1.20643755,1.65472187
P62995,-2.30350627,-2.04980517,0.79269885,-0.83165402,-1.07517114,-1.51717597,-1.71216377,-1.08209479,-1.91638937,-1.23433441,-1.08753171,-1.43151089,-0.74520711,-1.79293672,-1.00344103,-0.40659271,-0.84612514,0.42508562,-1.58660843,-1.03380742,-1.07506836,0.02515105,-1.23015341,-1.00245907,-1.05100436,-1.52676349,-1.80579822,-1.24847549,-1.31230181,-1.10509699,-1.03448514,-1.74776551,-0.99294468,-1.19915115,-2.06563782,-0.88403242,-1.0927489,-2.07892203,0.29524194,-1.07098571,-1.07274457,-1.29586727,-1.10272932,-2.06272966,-1.17924775,-2.23250856,-0.28857495,-1.21105835,-0.11263795,0.31747813,-1.15992377,-1.722661,-1.67502724,-0.04619926,-2.16314762,-0.51400397,0.54346757,-0.21877253,0.40152484,-0.65656658,-1.82898518,-1.27752754,-0.75776656,-2.00212015,0.50564258
