proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48
Q8TAC1,5324200,0,10286000,9425600,7104700,9889400,0,0,0,0,0,0,0,0,0,0,5691000,9043600,0,0,5100900,7835000,0,0,0,6861800,0,6613400,8293800,8236600,0,0,0,0,0,0,0,3786700,0,4181200,6682900,0,0,0,0,0,0,0
Q8TAC2,0,5324600,31263000,0,652130,0,0,0,0,0,0,0,12854000,43830000,34250000,4195900,0,15560000,0,0,3671300,0,0,0,0,20496000,0,10273000,7291700,4635300,0,0,5375400,42135000,22726000,47842000,46923000,62730000,35623000,49583000,33382000,28097000,0,9159600,0,7354100,25871000,0
Q8TAC9,251520000,284170000,271250000,89480000,55600000,80427000,15997000,27546000,24553000,55552000,47387000,0,44656000,35777000,35560000,748460000,575890000,533560000,28527000,52519000,76366000,947130000,1044900000,975890000,1084400000,760810000,725650000,1057200000,1348800000,930620000,353330000,280470000,397360000,1701400000,1366700000,1582800000,709170000,1301400000,731540000,1395800000,1479400000,845800000,492050000,368910000,478010000,1372900000,1118100000,1264500000
Q8TAD4,6339400,5630900,0,0,0,0,0,0,0,0,0,0,33232000,61799000,62726000,0,12235000,9998700,0,0,34493000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TAD7,37954000,46440000,25972000,12247000,8894100,7921900,4599700,10112000,6207500,0,16155000,0,20767000,26206000,21609000,0,29645000,15659000,0,2661400,0,0,0,0,20947000,15711000,40735000,16311000,23626000,27186000,7938800,11473000,4691000,0,0,0,0,0,0,5633900,9901800,20542000,0,0,0,12333000,11114000,6849100
Q8TAD8,15055000,0,0,112410000,102920000,175620000,994280,0,0,7309000,9688200,4939100,21722000,82568000,126760000,0,5874300,0,0,0,7040300,0,0,0,0,0,0,5229800,0,0,0,0,0,0,0,0,0,0,0,0,418470,5833900,0,0,0,0,11055000,0
Q8TAE6,0,0,33760000,79473000,69998000,42589000,0,0,0,0,0,0,39455000,0,0,147270000,118360000,173070000,40007000,16842000,52708000,99217000,43141000,161010000,82176000,125530000,15734000,111090000,184330000,158720000,51198000,79451000,43549000,103220000,114130000,151190000,68108000,5186100,34438000,24178000,21903000,38860000,23241000,97327000,59381000,29338000,11943000,24747000
Q8TAE8,13668000,17523000,19201000,39522000,85216000,55158000,0,6293300,0,0,13473000,0,132700000,101400000,169820000,60231000,62494000,123260000,43739000,43125000,67572000,66977000,90459000,136030000,17709000,18919000,23217000,0,12025000,20915000,7203800,0,5095700,14284000,3203300,7550300,29661000,0,6707900,42914000,27533000,48837000,6897700,7323000,2010100,17322000,13974000,0
Q8TAF3,590230000,456070000,543320000,607610000,615020000,488060000,135800000,172750000,187980000,599460000,528120000,490410000,1111700000,1187500000,1053800000,332520000,355410000,408550000,139160000,135940000,69353000,676760000,433340000,658670000,1024900000,1191000000,1193100000,1162400000,1329200000,1063600000,435560000,338340000,261470000,1087500000,650110000,1329500000,1040800000,977610000,940240000,1188700000,909780000,992540000,235240000,275950000,419420000,569090000,822160000,781440000
Q8TAG5,0,0,2169000,0,0,0,1224200,854270,1256500,15073000,0,4378400,77516,62113,154500,0,0,0,0,44403000,0,50445000,46063000,71095000,25622000,23310000,5891400,29785000,14829000,39492000,1324300,1261600,968450,30587000,12391000,32931000,941500,54889000,49992000,71248000,8080800,64689000,16120000,21158000,4714500,36482000,23139000,22457000
Q8TAG6,50174000,6696000,43629000,1969900,0,3718300,14226000,11328000,23565000,13084000,2810800,781940,0,0,0,0,0,0,0,0,0,0,0,0,18312000,25975000,25416000,13942000,52015000,32504000,8229300,27817000,25514000,124440000,87218000,11850000,0,0,0,65616000,73215000,55310000,0,11990000,0,0,0,0
Q8TAG9,22345000,13892000,47979000,75385000,107760000,95214000,0,0,0,15283000,0,4110600,47068000,79619000,68733000,21340000,35065000,39033000,24236000,20515000,3854500,73087000,56216000,58493000,54446000,122570000,42673000,40004000,82293000,53017000,6794500,23038000,5514200,63548000,7218900,21938000,227540000,270210000,265490000,223190000,213250000,243310000,49883000,76015000,75021000,159720000,173910000,163730000
Q8TAK6,6271900,0,0,66832000,51240000,70396000,0,0,0,0,0,0,0,0,0,26932000,18121000,33205000,0,0,0,27509000,6011600,19913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814700,11440000,13517000,4627300,0,3065100,0,6302700,7908400
Q8TAL6,0,0,0,14568000,0,3376500,0,0,0,0,0,0,0,0,0,19867000,23936000,20252000,6053400,3723600,7082800,0,0,0,5700800,3483900,2032800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TAM2,72493000,9810900,52957000,0,45658000,0,14531000,0,7969200,181520000,131710000,33157000,217780000,372230000,286390000,0,33079000,21204000,23483000,32456000,23425000,13267000,51597000,39041000,9832100,9981000,19023000,0,2196300,936820,0,3737100,0,0,50066000,0,21182000,0,31966000,15166000,23917000,37847000,0,0,0,21624000,7260900,215130000
Q8TAM6,4639300000,4699300000,4912800000,117350000,196200000,142080000,2601800000,2759200000,1650000000,1319000000,2014300000,1802700000,346000000,298500000,340370000,193090000,263600000,323150000,275670000,226190000,374480000,767330000,863870000,1451200000,8031600000,7834500000,6669000000,11606000000,13212000000,18112000000,3634300000,3398500000,3509800000,11184000000,8647000000,9916600000,10729000000,11665000000,11948000000,9053300000,10963000000,10602000000,6105800000,5137000000,3640000000,10993000000,11322000000,11938000000
Q8TAP9,0,0,0,47889000,74984000,50352000,0,0,0,0,0,0,23134000,35096000,12930000,10125000,22422000,0,15687000,31559000,43961000,21490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27441000,14801000,0,12455000,13265000,12421000,0,0,0,0,0,0
Q8TAQ2,1312000000,1565400000,1481000000,4476200000,4849500000,4587600000,149980000,274220000,173150000,618500000,574270000,475350000,3750800000,3733600000,3794300000,2133400000,2137300000,2242000000,787420000,827020000,816690000,1128400000,888750000,899900000,242330000,259820000,322680000,384800000,369080000,364430000,125460000,145820000,71475000,238720000,189940000,268920000,492600000,547180000,559400000,388890000,516610000,515590000,98851000,108570000,133720000,257390000,258930000,361920000
Q8TAT6,2404500000,2303200000,1819700000,1935800000,2023600000,2040700000,530650000,463280000,327270000,1165500000,1456900000,1547700000,1805000000,1829300000,1989000000,2411000000,2248300000,2196500000,735620000,764720000,765670000,2214500000,1116900000,1865900000,1155000000,1173300000,605680000,1591700000,1624300000,1390900000,454630000,456510000,644460000,1368300000,1670900000,1154600000,1429000000,1683500000,1534700000,1797400000,1862500000,1418600000,498780000,494380000,423100000,1133900000,1368700000,1920200000
Q8TAU3,0,0,0,18757000,0,0,0,0,0,0,0,0,6371900,7603100,421680,0,0,0,0,0,0,0,0,0,0,708600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TAV0,12476000,9016900,11959000,94985000,11884000,128230000,0,685640,0,0,929070,472910,29363000,28844000,0,0,0,0,0,0,0,0,0,5247500,6965800,9248700,12248000,4348700,6179600,6521500,1664200,1927500,1567100,0,0,0,0,0,0,0,0,0,0,0,0,5596100,0,0
Q8TB03,47838000,57892000,40644000,45550000,42056000,84179000,3083700,2017500,0,59238000,26109000,15614000,70224000,214020000,134340000,25183000,24946000,31633000,23878000,17689000,35706000,182450000,48734000,42970000,6513700,0,4438500,0,14106000,20412000,0,0,0,0,8620900,9912900,0,13353000,6553300,9297300,9196600,10924000,0,0,0,0,0,0
Q8TB22,245490000,89583000,67909000,0,0,0,99149000,90250000,82868000,168630000,198370000,180670000,831690000,716790000,1126000000,69711000,285020000,62925000,75669000,62720000,66963000,507050000,632150000,567780000,129590000,21910000,122780000,305510000,260320000,353800000,76060000,73979000,16424000,184870000,261380000,137720000,156700000,330980000,244410000,207650000,139850000,165500000,120330000,176020000,98801000,268060000,350820000,364750000
Q8TB24,0,4044200,2241900,0,0,0,0,0,0,0,0,0,95160000,64492000,78659000,20606000,19351000,7812100,14825000,19466000,15027000,0,8538300,7040900,0,15728000,312250,0,0,0,0,0,0,0,0,4910900,0,0,1823800,3015000,4008100,2009500,0,0,0,0,0,0
Q8TB36,566670000,560260000,762280000,638370000,390420000,610660000,183910000,240650000,107360000,570020000,527890000,468250000,1529600000,1580600000,1209000000,2558900000,2503200000,2392500000,678040000,669730000,551870000,4063200000,4540600000,3778900000,1631300000,1615100000,1413200000,1319800000,1891100000,1880200000,899110000,1041100000,1036600000,2472200000,1863000000,2313000000,5405000000,5898900000,5883800000,4904900000,4701700000,4184800000,2753500000,2309500000,2721500000,6471900000,6455400000,6185900000
Q8TB37,21658000,37272000,66404000,35351000,0,24015000,11901000,8330700,0,22352000,97734000,0,49021000,44973000,57030000,0,0,28617000,0,7561300,1907000,115340000,20440000,67942000,494280000,395610000,104630000,4241400,0,36990000,0,0,0,84854000,7727900,57174000,169720000,147900000,135060000,111090000,201240000,96187000,9166600,22316000,0,0,6191900,19286000
Q8TB40,0,0,0,0,0,0,0,0,0,22424000,0,0,42475000,26619000,47688000,0,0,10006000,5608300,4632300,3409600,29550000,122460000,74344000,1135600,0,0,0,202510,0,0,0,0,0,0,0,2656800,3825400,0,4490800,2997200,0,2472300,1916400,1527500,0,6869600,0
Q8TB45,29123000,46516000,32844000,6277500,0,4249800,34390000,27832000,12457000,304730000,396790000,239230000,0,9262600,0,8831600,7495400,6812200,0,4431500,0,161360000,121080000,85074000,75942000,41759000,88188000,123530000,116810000,139790000,47417000,39424000,21167000,173010000,99472000,131110000,85309000,105790000,61563000,145710000,125420000,94151000,57243000,55862000,34167000,55390000,70437000,49311000
Q8TB52,15594000,402830000,7367300,130300000,1672200000,68353000,32602000,6232300,5106300,43598000,50481000,55273000,554150000,544920000,441310000,65202000,76946000,73480000,54649000,50908000,43516000,32906000,68004000,56778000,5562700,0,329790,0,0,0,0,0,0,0,0,4450800,88583000,5042400,32358000,33119000,27459000,0,9807300,8389200,6483200,11610000,54610000,9756700
Q8TB61,24171000,0,0,23212000,25057000,5587600,0,0,0,0,0,0,90748000,95289000,71808000,35850000,41029000,7177200,48799000,19468000,58804000,54284000,0,13751000,0,0,0,0,0,0,0,0,0,0,0,5239900,0,0,0,0,0,0,0,0,0,0,0,0
Q8TB68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18754000,17838000,14866000,27266000,27813000,18092000,3755100,8771600,0,0,0,0
Q8TB72,66619000,71909000,44851000,85738000,91617000,81215000,0,0,0,11031000,3827400,2840300,127910000,127710000,222360000,103870000,158080000,125290000,40115000,68282000,70469000,64155000,29701000,9506300,0,0,870950,0,0,7027000,0,0,0,2298400,0,9760100,19346000,19138000,40978000,0,0,0,6768100,15836000,4759600,14465000,0,0
Q8TB96,123920000,116650000,144650000,12717000,38294000,13816000,37971000,52711000,45407000,74016000,74550000,136000000,176990000,200230000,180410000,418840000,362760000,311820000,30196000,49945000,48325000,233580000,127640000,172500000,243070000,309480000,152980000,416960000,233950000,125000000,126100000,156970000,125800000,402320000,391340000,178630000,632010000,500010000,471610000,554020000,845000000,478140000,198660000,177580000,127180000,529200000,528430000,450060000
Q8TBA6,157930000,250880000,186440000,616580000,775710000,492550000,19630000,20693000,36249000,84471000,125950000,107700000,370610000,545230000,434770000,74158000,80873000,110470000,165420000,129910000,140330000,175670000,198340000,210960000,26054000,74905000,52995000,101210000,185130000,126930000,49272000,16037000,9407200,29485000,60067000,131890000,51763000,81558000,55826000,54914000,90958000,72338000,23212000,20276000,23255000,34970000,67089000,71333000
Q8TBB5,23652000,16720000,6890900,0,0,0,0,0,0,14363000,0,4808200,83994000,125310000,110530000,3314800,0,5324600,55979000,67901000,44445000,0,12182000,0,0,0,0,0,0,1467400,3410800,1908100,0,3088700,0,0,16079000,0,0,0,0,11846000,0,0,0,0,0,0
Q8TBB6,45539000,6387100,5483500,0,0,0,0,0,0,0,0,0,0,0,15487000,515060000,397470000,538370000,44898000,19418000,20366000,30401000,190780000,319870000,347680000,222200000,96431000,390500000,196910000,352120000,79775000,92963000,76410000,447370000,376630000,277240000,745680000,401200000,377670000,563880000,576490000,770510000,381360000,258740000,398300000,830680000,800080000,430460000
Q8TBC3,0,3678100,2767500,8306000,10164000,6251300,0,0,0,0,0,0,0,0,47378000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TBC4,770110000,818950000,607760000,909600000,1159500000,1088300000,112490000,320480000,178300000,557740000,498980000,403550000,2760900000,2732000000,3109600000,859370000,1004400000,902560000,663120000,708760000,701880000,1447400000,1317900000,1284700000,592400000,291380000,395440000,236270000,255260000,303980000,108700000,33594000,154530000,322940000,457410000,592780000,874250000,1098100000,658490000,392420000,598810000,643280000,281220000,436100000,366930000,696750000,852970000,883440000
Q8TBC5,47886000,26143000,32896000,91702000,111460000,118030000,0,0,0,30721000,0,0,25269000,21838000,0,38900000,71224000,88073000,81423000,84777000,121200000,32322000,39374000,40572000,73002000,25124000,33963000,43044000,58781000,36207000,21182000,17093000,21887000,53676000,56963000,25828000,184830000,158190000,150850000,118580000,129840000,159330000,13294000,76891000,45615000,134200000,146320000,171390000
Q8TBE0,0,0,0,0,0,0,0,0,0,0,0,0,4656800,4466500,2287000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TBE1,0,0,0,0,0,0,0,0,0,0,0,0,40723000,162570000,0,0,0,0,0,6610300,2463400,0,8344300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8096400,0,0,20010000,0,0,10241000,0,3150700,0
Q8TBE7,0,0,5807400,0,0,0,0,0,0,0,15537000,0,0,0,0,8845000,4101100,0,0,0,0,0,0,0,0,0,0,52392000,87642000,99991000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16133000
Q8TBE9,62544000,61269000,17324000,28143000,57475000,46922000,0,0,0,66480000,0,0,126390000,271520000,113650000,0,0,21509000,10671000,0,0,0,0,0,0,0,0,0,13379000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57324000,28864000
Q8TBF2,0,22390000,109360000,130440000,249350000,251530000,59953000,0,35353000,0,160520000,12880000,351770000,580620000,570750000,174640000,175520000,199050000,89803000,86691000,51663000,247670000,168320000,263350000,351710000,269970000,297690000,271760000,60799000,207060000,135110000,110960000,59096000,284670000,330810000,339210000,374670000,354980000,395890000,454280000,529890000,455650000,69691000,147440000,133170000,362380000,333120000,404290000
Q8TBF4,12571000,19020000,17962000,65353000,91673000,31008000,6035900,5650400,3380800,8082700,14868000,7588400,37937000,14625000,10032000,5079700,5784900,0,4193700,5895700,6012700,0,0,6833800,13281000,0,3444000,1493500,740660,1141500,1567200,0,1115500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TBF5,0,0,4290800,15756000,23013000,0,0,0,1760200,31865000,29462000,20840000,0,56481000,24572000,0,0,0,21847000,0,0,0,0,0,0,7831700,0,8587200,16612000,24326000,0,685810,2935200,17460000,7887700,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TBF8,8956700,1037300,6322000,0,0,0,0,0,0,0,0,0,0,0,0,18137000,57172000,0,0,1506100,12332000,0,0,6985000,79854000,151490000,176420000,44217000,93691000,22340000,49488000,33033000,61159000,77503000,62289000,103000000,258670000,228170000,244310000,199300000,237370000,251260000,60508000,81846000,131890000,206630000,229390000,280200000
Q8TBG4,60967000,0,20630000,21939000,0,0,58461000,64505000,90512000,84047000,236520000,182960000,0,79140000,0,0,13384000,2188000,197330,0,2124200,134750000,73819000,119750000,169670000,186490000,86379000,113580000,127380000,162070000,33970000,46300000,58143000,104690000,218230000,139940000,183490000,235940000,106710000,77873000,114090000,109480000,23336000,19093000,27365000,61133000,114680000,89474000
Q8TBG9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7661900,0,0,8728200,8180400,73655000,212980000,38736000,40979000,83479000,27866000,41837000,0,21218000,97622000,88221000,132470000,109750000,400780000,1039200000,711110000,731270000,930870000,892780000,330740000,73831000,360310000,332710000,38501000,74744000
Q8TBK6,0,0,0,14355000,25131000,16880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8TBM8,46331000,25226000,59893000,41127000,53949000,51405000,12409000,17331000,8847500,36094000,37613000,17848000,71909000,64270000,62809000,61174000,103810000,110460000,27416000,4450900,17218000,38158000,7909700,4821800,110130000,113100000,107830000,65835000,102470000,105530000,33906000,40115000,55119000,98503000,60782000,133440000,68723000,57836000,91753000,61329000,55797000,50014000,12381000,26566000,38633000,26755000,20565000,0
Q8TBN0,1023300,0,7249800,0,0,0,0,0,0,0,0,0,6846600,6799600,23309000,6682200,7258300,10800000,6445200,0,6936500,5020500,0,0,0,0,0,2099800,0,0,0,0,0,0,5693700,0,3782800,0,0,0,0,0,0,0,0,0,0,0
Q8TBP5,0,0,0,1460400000,0,0,0,0,0,0,9642100,0,35012000,0,25069000,7976500,8667200,207090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25936000,13163000,19106000,0,0,0,0,0,0,0,252120000,244070000
Q8TBP6,11996000,20883000,11260000,6545700,11734000,16719000,0,1439200,0,0,0,0,0,9017000,13440000,0,0,0,0,2165400,2539100,0,3391000,0,20439000,26640000,48924000,26702000,28124000,27990000,15062000,7793100,7893400,56247000,37814000,0,31810000,19340000,0,53179000,31453000,32197000,1868100,13303000,0,1468300,12725000,0
Q8TBX8,642260000,660110000,532450000,513350000,595970000,600310000,90095000,118430000,123250000,411360000,473150000,396350000,638490000,850280000,756710000,490980000,406130000,432880000,127150000,246450000,168450000,683840000,655840000,835300000,748780000,629800000,856890000,597110000,604830000,447910000,215160000,287410000,340510000,803080000,552080000,592960000,698280000,596100000,910860000,895250000,660200000,644120000,152210000,175560000,201030000,706500000,717500000,574890000
Q8TBZ3,52259000,53540000,49029000,46555000,54257000,52711000,204230,4382800,0,24953000,40968000,4871800,202940000,102900000,44813000,0,3037900,23864000,17376000,12431000,9084600,41723000,16806000,31811000,44537000,70850000,44243000,3016800,43571000,11834000,0,0,0,90578000,27691000,52863000,114530000,89428000,96431000,47652000,85297000,24760000,46583000,8682000,19378000,16226000,42648000,71286000
