proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58
O00165,17047000,64413000,42331000,0,15145000,18745000,2027300,22665000,24476000,2264800,24274000,7359400,27309000,14898000,4100500,10871000,28975000,19712000,33285000,25561000,22141000,10798000,20561000,5074500,17024000,4197300,25203000,18763000,30915000,18244000,20203000,28898000,25972000,25813000,22347000,19730000,7858700,14314000,42984000,11471000,20774000,15341000,36159000,11726000,51522000,45285000,22271000,10819000,21529000,17283000,16282000,4355700,20740000,1383800,1979000,18279000,11542000,30918000
O00168,264680000,234370000,72405000,0,100450000,134340000,9755300,3601200,118750000,63132000,123440000,37255000,75875000,34487000,3172600,40391000,56176000,93507000,66247000,110400000,69488000,67336000,49350000,25826000,138220000,43442000,107380000,59418000,140440000,120690000,70163000,147550000,94927000,90761000,126670000,121040000,108250000,60131000,158370000,122920000,173290000,138180000,127950000,85409000,291490000,59216000,219380000,122250000,58535000,95377000,74607000,32647000,111360000,58317000,39481000,144150000,111240000,99731000
O00170,63212000,23969000,37046000,0,21473000,24793000,2538400,8480700,24900000,30104000,20941000,6502600,43630000,17935000,2663700,18060000,35739000,23964000,30997000,30014000,16836000,15275000,27633000,315300,24290000,5332900,25891000,19063000,31076000,24053000,25498000,54291000,40126000,28851000,34157000,0,28034000,11146000,37338000,23944000,34488000,35468000,40472000,24430000,44720000,36724000,33731000,22863000,32875000,20536000,14680000,3394000,27555000,10052000,4217100,23792000,19886000,20505000
O00178,14337000,36297000,12220000,0,0,2014300,822400,14757000,7112900,0,25642000,3640000,11669000,8564100,1575500,0,0,0,8419600,8730800,12112000,6027700,14766000,0,8164800,0,7175000,0,10221000,23016000,9373300,19011000,10319000,8015900,10961000,6887200,0,10525000,17132000,0,0,0,0,0,2299300,17128000,0,20878000,10890000,0,5841100,1381200,0,0,1667900,0,11668000,7473100
O00180,14625000,26109000,14116000,0,0,0,0,0,9172700,0,0,0,8295500,0,0,0,0,0,13534000,12585000,7134600,0,0,0,5801900,0,7765600,0,8736500,0,6613100,0,8536300,8110600,7582700,5300600,0,0,0,0,0,0,0,0,0,0,0,0,7238000,0,3520300,0,0,0,0,0,0,8730800
O00182,4221700,30966000,1858800,0,2601700,0,1778500,4181000,0,21573000,4117200,3222400,3503100,6310900,2152000,2762000,9483700,9533100,2048100,0,1809600,1274700,19704000,2309700,1640300,0,2670500,3849400,3570400,7497400,6342900,9075200,11476000,2368100,2514700,6375600,4520600,50690000,9579400,0,9529200,8544200,6389800,9228500,0,23320000,5204100,10703000,4344900,0,0,0,4293800,0,0,0,0,2395700
O00186,47832000,67468000,0,0,12510000,12928000,1757700,4127600,25350000,18730000,13426000,0,27314000,8415300,2370300,7638300,13005000,12492000,28785000,34238000,0,10603000,12258000,3517300,0,3449500,0,7046100,22189000,13463000,25595000,17571000,22686000,0,21106000,0,10687000,0,21984000,20321000,25981000,15843000,17926000,14739000,19488000,20001000,15793000,16291000,18321000,8547900,0,3637900,16870000,7268000,291000,16072000,16669000,0
O00192,31564000,25425000,24131000,611180,42749000,5017600,2342900,0,12928000,2230400,18947000,6965500,14679000,18576000,3102500,5670400,15565000,16257000,5893400,8740100,16411000,1792600,2616700,2486800,14841000,5962300,22511000,9150500,21132000,16662000,10294000,61281000,21989000,4659500,16498000,33935000,8427500,15979000,24103000,22598000,21764000,12626000,22687000,13476000,10196000,41142000,79357000,29464000,16888000,13212000,1844300,7210200,21333000,6313900,801820,28492000,97247000,26520000
O00193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9950600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7066200,0,0,4667700,0,0,0,0,0,7644100,0,0
O00194,0,0,50443000,0,16740000,9990500,4621300,10825000,0,5007100,21701000,11349000,32289000,15394000,0,19879000,18945000,18591000,35430000,58272000,0,6432600,0,5946700,0,0,0,0,0,0,0,14762000,0,29893000,36597000,0,30384000,54687000,16962000,15710000,38485000,10045000,19906000,0,37535000,23676000,13073000,12402000,29267000,11748000,0,15611000,9803000,8886600,0,10324000,0,34403000
O00213,41547000,83729000,58915000,353550,27107000,18809000,2110400,9664200,35844000,9886200,17991000,3712500,28598000,27108000,3042600,17519000,24198000,20392000,34189000,32081000,8365300,10579000,23749000,2053100,31051000,6868500,38950000,12470000,40507000,23109000,30434000,32932000,42189000,26835000,34379000,9290300,22137000,11957000,30763000,30118000,33609000,13295000,22300000,26827000,60499000,34697000,21842000,40578000,38228000,16137000,12842000,3822400,16048000,8333400,882140,24841000,21449000,34032000
O00214,27850000,83487000,26650000,0,0,8350200,2459100,4448200,20166000,5454700,5119000,2428000,24027000,0,377650,9456200,6173600,7733500,31149000,41887000,11095000,0,6372000,1059600,16105000,2195500,15120000,8584900,23390000,6963400,11677000,22068000,21823000,22365000,15614000,3112300,8824300,10525000,15055000,4922700,29286000,18342000,16134000,9658100,28010000,21206000,31921000,6648800,10517000,9762400,11641000,1581200,13878000,5063600,0,16365000,13687000,13072000
O00217,118140000,103480000,229590000,82808,111140000,150300000,12177000,150130000,157250000,102460000,194590000,43871000,120690000,114240000,14135000,184390000,299150000,184900000,188520000,196150000,68004000,79091000,138840000,3495200,143260000,29020000,169720000,128210000,162070000,195240000,119940000,250090000,150830000,144260000,167480000,47669000,127060000,94645000,40097000,62664000,341720000,83371000,107550000,85906000,218750000,317380000,118540000,76804000,158810000,81136000,87899000,20607000,176660000,103190000,27968000,209900000,143660000,126270000
O00231,96780000,40601000,193950000,50393,43930000,46868000,14109000,67359000,59514000,35895000,37267000,34692000,75034000,43334000,4013800,49201000,110610000,46331000,89713000,112810000,94378000,34746000,64814000,24932000,64958000,16412000,65212000,88413000,64896000,75962000,60788000,83483000,152080000,75174000,63769000,6012900,70684000,74000000,98023000,48771000,120950000,78790000,110080000,45209000,99786000,172150000,140820000,39785000,158670000,78626000,59126000,14721000,52407000,31763000,5747100,81549000,64765000,119200000
O00232,186980000,220170000,182070000,921630,94099000,92488000,11096000,55122000,129010000,88292000,98920000,40212000,151910000,96198000,4499300,94760000,177270000,110230000,186240000,150970000,73881000,72620000,96703000,14594000,106670000,14211000,105830000,82487000,140030000,98369000,122380000,147870000,89021000,117610000,47311000,12833000,94613000,90158000,139890000,66252000,172890000,140920000,188240000,84396000,196080000,219010000,209910000,52034000,75863000,98171000,25333000,9949700,124200000,38982000,12956000,145540000,61628000,21221000
O00233,0,68898000,0,0,9925500,12808000,2143900,7658900,0,17420000,13392000,7439300,0,11295000,1924400,12962000,15360000,18112000,0,0,0,9441700,14349000,8470200,0,4254700,0,11480000,0,0,0,24340000,0,0,0,0,19423000,0,35183000,14105000,24490000,30304000,22555000,12244000,0,37939000,19465000,20863000,0,12877000,0,0,16439000,7116200,3432300,18415000,19850000,0
O00264,790800000,2094200000,764910000,0,194120000,320400000,33284000,226560000,334170000,270500000,289920000,217070000,581950000,258620000,71247000,508450000,519840000,338190000,545000000,445520000,267720000,167620000,496820000,71465000,379140000,70069000,455950000,612120000,570120000,335660000,557550000,729720000,516900000,536780000,430790000,85649000,288420000,624210000,727290000,326150000,708950000,289570000,545220000,300170000,561210000,611830000,578020000,240180000,343870000,349960000,230960000,66807000,322430000,104340000,32506000,318890000,187690000,421910000
O00273,78148000,142150000,42774000,0,24080000,33260000,2777800,8488300,27644000,63731000,29545000,10109000,34236000,15975000,0,14610000,43135000,56745000,32436000,30836000,41137000,19571000,41886000,5028100,42694000,13683000,23471000,17660000,34719000,28084000,36268000,48285000,20817000,17028000,19538000,65726000,36990000,81429000,68968000,42405000,69051000,69757000,51029000,30524000,53888000,50458000,42892000,35556000,39727000,16905000,14820000,2937800,23183000,15449000,5992700,36988000,26450000,17961000
O00291,80319000,43824000,31737000,375070,7665700,12492000,688360,978170,0,62674000,10232000,3308900,44958000,5617700,1013200,10329000,17373000,5431900,25604000,0,2057900,8978300,24527000,1548800,21165000,0,0,6034500,4363100,12857000,42052000,17542000,33792000,5758400,8796900,23903000,3526200,21010000,8201100,28161000,12890000,6398800,6397600,13761000,9069300,5655200,4807200,3542500,35755000,7050000,5408800,1243900,12456000,1401800,1868300,22832000,13995000,13114000
O00299,20260000,188560000,16132000,0,21578000,18728000,2812900,6421500,23095000,35820000,28033000,3320100,16704000,26930000,4349100,10336000,44620000,25300000,22406000,22238000,31769000,17340000,49319000,14040000,21623000,6843200,31404000,11985000,43756000,14479000,38819000,45021000,33946000,18344000,10335000,125280000,8555000,251990000,62464000,10339000,17211000,95733000,37190000,12031000,21285000,54331000,40270000,26250000,50799000,18924000,11307000,1716400,19737000,2481200,0,16408000,32763000,25262000
O00303,42340000,78240000,39005000,0,16767000,29348000,3495700,21108000,14025000,25512000,19467000,16076000,26243000,17116000,2918500,27734000,33677000,19566000,15637000,16630000,14187000,14902000,15203000,11992000,21374000,6904600,26477000,21025000,25271000,23071000,29484000,58317000,22416000,25802000,27473000,27472000,24901000,45145000,52697000,21972000,29554000,11995000,22675000,19727000,23021000,41494000,43032000,17560000,34135000,27161000,14173000,2619300,32717000,14130000,4839200,18608000,37352000,25956000
O00305,30822000,30904000,11659000,0,4914000,4968300,532000,1228100,25241000,0,2853400,6274200,13935000,3513800,608120,7106100,29258000,0,13965000,33154000,17025000,0,13754000,2844300,14712000,9356000,24828000,12419000,25594000,12532000,13693000,30990000,27428000,15167000,21555000,70668000,3641900,0,29702000,6065700,32303000,19529000,28038000,5643900,29067000,22430000,29282000,25427000,12816000,25365000,12244000,11320000,21053000,5373500,1107600,11771000,5603100,82601000
O00308,0,0,0,0,0,0,87351,1157700,1346000,0,5100200,0,0,0,0,0,0,2143200,0,1458500,0,0,0,0,1474700,208640,2098900,0,1384400,0,0,0,2062100,1734600,0,5582300,0,0,0,2003900,3205300,0,2386700,1644500,0,2053700,0,0,0,672360,0,0,5013600,0,0,4131400,0,0
O00330,118360000,342500000,54918000,380270,162790000,139810000,14170000,151360000,53106000,88350000,160000000,79302000,48791000,136400000,10592000,144700000,255780000,242410000,68755000,68628000,33974000,87758000,126570000,20382000,45972000,28683000,57516000,143680000,90719000,169220000,35661000,245900000,51051000,60407000,55460000,26416000,125510000,50797000,221480000,142190000,252160000,150060000,302410000,70623000,362740000,257160000,264500000,166920000,59264000,148920000,45505000,3893000,231870000,55505000,9295200,191010000,204620000,48606000
O00399,51518000,0,51830000,0,6064100,25185000,1291100,7973700,29496000,0,11545000,5137000,35327000,6022300,1135500,22011000,30949000,10314000,34890000,37310000,15065000,1380200,0,0,0,3622400,34850000,17819000,33697000,27891000,25756000,0,34641000,31570000,29931000,5459700,12779000,61431000,0,25435000,31299000,0,0,22452000,0,0,0,0,31302000,18746000,21343000,0,0,5953300,2418200,0,0,28673000
O00401,66285000,290970000,103880000,0,19654000,44453000,6321200,60350000,51742000,31152000,29457000,26298000,68776000,28655000,2127800,81385000,165760000,94599000,135680000,91166000,22251000,13377000,114350000,4151700,69710000,8405400,60344000,90692000,73003000,57065000,54211000,154630000,62627000,71673000,54097000,21050000,123230000,17885000,80721000,52572000,133260000,108340000,232740000,41869000,97673000,161540000,125400000,14166000,186330000,43460000,44523000,8014700,69968000,12459000,6378900,97933000,185330000,64352000
O00408,572550000,227100000,436000000,3297100,253340000,232590000,48548000,187660000,202220000,95057000,200260000,94403000,257230000,306060000,59056000,484650000,252390000,410490000,336110000,195510000,144750000,75728000,206190000,53115000,139310000,54092000,143890000,437670000,312290000,373020000,114780000,394920000,298500000,170420000,134900000,18874000,254870000,276550000,132670000,231940000,511370000,370270000,296350000,191610000,571090000,555530000,429940000,172950000,227930000,244670000,66258000,67170000,107280000,95963000,15546000,155170000,52339000,333590000
O00410,277240000,284560000,25186000,0,138110000,59233000,11287000,36989000,112450000,135350000,39964000,42648000,111750000,123830000,12116000,38168000,71451000,86355000,108170000,96923000,2845200,107830000,120300000,21379000,116560000,66256000,155320000,86095000,200990000,79177000,65998000,57217000,139550000,121540000,160510000,50890000,67061000,144220000,217520000,173280000,223590000,74431000,106120000,155730000,147590000,155210000,103250000,129580000,152320000,59207000,31056000,22379000,88951000,103330000,38014000,267930000,259980000,35867000
O00423,8006100,8513000,6545700,0,0,4069700,0,1587400,5329600,0,0,3027900,4561000,0,0,4122600,0,3601500,4757100,6336200,3024000,2959200,0,0,5583000,0,3350500,8338300,6446100,0,4708000,12122000,5369300,5750000,6374900,0,4760500,5482000,0,0,0,7592200,0,0,0,0,10188000,3280000,4575000,2001600,3508600,0,2328700,1883900,0,5529500,0,3878100
O00429,1183200000,1411300000,1228300000,4335100,492590000,479000000,62337000,460490000,758560000,331550000,488340000,280500000,769730000,489260000,42291000,734540000,795080000,498560000,988050000,1001100000,386330000,367930000,852280000,103270000,612280000,193040000,694000000,592710000,975650000,676650000,478500000,891610000,993330000,819080000,644580000,174670000,801720000,1000000000,885090000,628760000,1313200000,527960000,922820000,525760000,1327900000,1141500000,890070000,448040000,826140000,508310000,405240000,117540000,519740000,335070000,81125000,591180000,484780000,520220000
O00442,61754000,4397000,49548000,0,41116000,65357000,19021000,37439000,32878000,46399000,50427000,43530000,40002000,61874000,24294000,60717000,62876000,58581000,25223000,28658000,14655000,68689000,71750000,21994000,33190000,35226000,35105000,44011000,37455000,45540000,36436000,70186000,36469000,38500000,41830000,31346000,19955000,36404000,115140000,84740000,96755000,41365000,22943000,18977000,43375000,27455000,43190000,26493000,33789000,31305000,20903000,5228000,46614000,42742000,6817800,49427000,18842000,6671300
O00445,87689000,60965000,88441000,0,18642000,20432000,5969000,22017000,29441000,5978800,33506000,20072000,46690000,23831000,6847300,37282000,39599000,42729000,83181000,67765000,43661000,9792300,35347000,5988900,54461000,8563600,53273000,60316000,70539000,38316000,50653000,55651000,62939000,45255000,56738000,11175000,43035000,27119000,55968000,11150000,67084000,43164000,33673000,17697000,62681000,103120000,82232000,26416000,42075000,38444000,16300000,5763600,22706000,7006100,4039800,25154000,16734000,65790000
O00451,79078000,84000000,64005000,0,16911000,27973000,342490,11019000,74030000,17006000,36798000,6115600,47757000,11025000,765530,18113000,23660000,13670000,77150000,84158000,4609500,15407000,19480000,2444900,53232000,7403800,71193000,16704000,71460000,36249000,35293000,12545000,44403000,45876000,75163000,0,17626000,16817000,15058000,27970000,31153000,4961200,22759000,33701000,56142000,15183000,31284000,10006000,17443000,14864000,72036000,3720400,27783000,26791000,4330400,33731000,5801000,35856000
O00461,981730,5420200,2648100,81118,1271800,1733000,91875,610830,858420,3408000,1584100,157410,1018500,1124700,0,737870,2707700,1094400,1277900,1244300,924980,1278300,2932300,0,1217200,143320,1911300,718240,1155000,1622300,1413300,3733300,1267200,1254300,1476500,1751400,639670,22556000,412500,1695500,1701900,5401500,2668300,1878600,5289900,3646400,3788700,279000,1630800,1809000,737990,129180,1653900,0,0,0,961320,1791700
O00468,373380000,870660000,218210000,653050,184630000,162660000,22014000,108370000,226020000,209730000,221130000,162810000,210690000,167850000,38827000,102090000,277860000,245380000,206340000,209250000,151470000,89472000,183250000,43429000,174080000,83683000,243230000,113170000,228630000,215730000,148320000,322290000,213960000,161830000,189800000,143220000,179490000,363640000,327200000,208760000,393320000,266570000,330970000,182440000,367880000,424780000,211050000,308730000,170620000,155210000,100210000,49123000,288130000,129930000,30752000,167280000,140060000,179460000
O00471,24503000,48376000,30316000,0,0,0,1630300,3746500,20361000,0,0,0,21631000,0,1344500,0,4673800,6496800,30001000,21791000,15374000,0,0,2419900,17776000,2475600,17188000,14872000,21019000,0,13844000,11455000,28812000,19525000,18468000,0,0,30404000,0,5048400,5741800,0,0,0,0,0,0,0,21734000,0,2435000,5003000,18216000,0,190990,33256000,0,3001000
O00478,5756200,22456000,7888500,0,6034600,0,1306900,2389400,5970300,0,0,2244600,2996400,4631400,1763900,11092000,34426000,3222700,4148300,3630200,0,0,17802000,2096100,8610200,2038100,10651000,6304300,4239900,10252000,5003400,19744000,5178600,9393400,7519800,1752100,4435100,0,12145000,9149000,22305000,8050200,14280000,5026100,20666000,23491000,14450000,0,8248100,18720000,3012300,0,13932000,3184100,0,8692600,21032000,5129600
O00483,731380000,988640000,277270000,194150,757000000,492510000,0,60577000,273960000,452700000,347170000,0,326910000,529880000,0,303090000,616370000,51374000,389150000,297900000,135090000,359520000,383200000,2506800,159310000,27557000,326130000,54511000,468330000,369470000,209910000,1014800000,255090000,262850000,314050000,0,125650000,186530000,454370000,678650000,1084100000,133580000,504450000,448050000,1772600000,685750000,894130000,565290000,344540000,167410000,182280000,7992400,459630000,205820000,37595000,401860000,269830000,140150000
O00487,0,0,0,0,0,973420,290180,0,0,5923500,0,0,0,0,0,0,8549500,3201200,0,0,0,0,2827300,0,0,594960,0,1904700,0,0,0,3726900,0,0,0,0,4651200,0,0,0,5804100,8371400,4576000,0,7841900,5439300,11089000,0,0,1722500,0,0,0,7893500,0,2156300,0,0
O00499,481910000,888570000,0,224080,147420000,299800000,24351000,83010000,154500000,366040000,147390000,85420000,410590000,152310000,0,136370000,194940000,150210000,325070000,193830000,0,202350000,219780000,58844000,189430000,0,150490000,104460000,219390000,171790000,340530000,227910000,374600000,188880000,204030000,0,187110000,0,223830000,233080000,257950000,159790000,242420000,203130000,179410000,234840000,168830000,181610000,296430000,110330000,141610000,34214000,163680000,103390000,42352000,324800000,204300000,145790000
O00505,12178000,57609000,0,0,3782400,0,0,2440000,10631000,5329600,4459800,0,31855000,0,0,11116000,13269000,11763000,31440000,11986000,5281800,0,27448000,0,10104000,0,25684000,25983000,7499500,25830000,29236000,39141000,31479000,8133700,8834100,0,35143000,27267000,42458000,28713000,32553000,23077000,38244000,22524000,29329000,32488000,31412000,8010900,30230000,42719000,20659000,3572000,17424000,2693800,1947700,0,14701000,29355000
