proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29
P28827,0,0,0,0,0,28995000,0,23228000,0,0,0,0,15510000,10196000,59411000,36824000,0,39923000,15270000,17871000,0,0,0,0,65270000,0,0,0,0
P28838,41019000,106970000,54507000,82421000,1049900000,3040700000,100760000,2724400000,139160000,854400000,1271600000,2352500000,2425200000,2987400000,2525800000,2095900000,718400000,2397600000,793630000,662030000,19732000,219500000,4326700,272520000,374960000,618760000,701260000,479940000,205630000
P29033,0,6421400,0,0,46779000,0,0,72348000,0,127900000,0,73820000,267570000,38633000,130600000,0,81886000,266480000,0,20421000,0,4741700,0,0,0,0,0,0,0
P29083,0,0,0,0,0,0,0,0,0,0,0,11463000,0,2716700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P29144,9091600,11419000,24611000,10613000,55750000,71529000,22747000,83262000,14928000,55400000,42317000,110060000,64513000,148660000,124910000,48924000,62868000,127690000,47877000,7890500,0,23870000,334210,14527000,38860000,14591000,0,0,0
P29218,0,25058000,75677000,34110000,158300000,314790000,0,211950000,0,174570000,5579100,233040000,160170000,72504000,409950000,174790000,12397000,379780000,131240000,0,22667000,43983000,0,32181000,148290000,0,8609400,49850000,0
P29279,0,2843900,4549600,0,0,695160000,0,0,0,0,0,0,0,101900000,32502000,27114000,0,0,0,0,0,13475000,0,0,0,10476000,23191000,9099300,0
P29317,0,0,0,0,0,0,0,0,0,0,0,9756200,0,0,8200400,3269800,0,0,0,0,0,0,0,0,0,0,0,0,0
P29323,0,0,0,0,0,0,0,0,0,0,0,7693400,0,0,0,0,0,15023000,0,0,0,0,0,0,0,0,0,0,0
P29350,0,0,0,0,1874300,30515000,6580000,30977000,17347000,10506000,53808000,19199000,0,42464000,39661000,85014000,0,32699000,0,28994000,0,4076700,0,0,0,0,0,0,3814200
P29353,0,0,0,0,4129700,0,0,0,25397000,20502000,0,25571000,6577700,20499000,51565000,0,0,36714000,0,8049900,0,0,0,0,0,0,0,0,0
P29372,0,0,0,0,0,0,0,22619000,4418600,0,0,0,0,11703000,184190000,36632000,0,30984000,0,0,0,0,0,0,0,12802000,0,9957500,0
P29373,72150000,74517000,831470,3547300,1268600000,1231900000,277110000,5648300000,780890000,328010000,16995000,5817400000,1352100000,1502500000,3160000000,1761700000,4735000000,8028100000,5553900000,633650000,0,13310000,137040,362820000,522830000,872440000,113710000,847880000,10134000
P29401,131900000,174160000,358010000,129330000,5236300000,8177800000,538430000,5099600000,1923500000,2831000000,2743700000,11228000000,1714100000,7854600000,12622000000,7015900000,3741000000,29398000000,2119400000,3274500000,253920000,1457600000,4346700,510040000,819700000,1844400000,847650000,1251400000,268970000
P29466,0,2890700,0,0,0,29493000,0,18807000,0,2245400,26406000,25924000,16251000,28732000,53814000,6274200,0,109250000,7900400,13465000,0,14540000,0,7528100,5587400,0,0,0,0
P29536,0,37580000,94730000,64931000,0,7105800,0,0,0,0,0,0,0,0,0,0,0,220320000,0,2865700,0,2977400,0,1496300,6499700,28849000,41292000,0,0
P29558,0,0,0,0,0,84474000,0,33297000,11472000,0,0,0,77171000,31012000,253150000,79561000,17628000,116220000,0,0,0,0,0,0,0,0,0,0,0
P29590,0,12281000,0,21454000,327610000,1206400000,21143000,315210000,526940000,243420000,114860000,795850000,170390000,373750000,1277700000,614530000,96600000,807760000,349960000,139230000,4914400,102490000,6066600,56672000,103990000,21701000,0,19785000,9742900
P29622,0,0,3493700,0,71049000,133160000,107100000,26984000,4001100,15880000,2645000,23560000,20516000,7311500,38323000,8953300,0,36058000,2641000,13627000,0,2556700,0,0,0,56998000,14609000,79718000,0
P29692,59214000,119480000,89954000,131230000,999500000,1923400000,203490000,879090000,537950000,476060000,514250000,849480000,536740000,1594400000,3315800000,1667100000,1005700000,2443200000,576870000,374770000,38949000,594900000,0,502920000,444520000,1748300000,667060000,531340000,490020000
P29728,0,0,0,0,0,0,0,0,57205000,0,2384800,18325000,0,0,0,2129600,0,19855000,0,0,0,0,0,0,0,0,0,0,0
P29762,2121500000,1332800000,22091000,1315400000,30353000000,20399000000,2194900000,1539800000,1733000000,27410000000,657060000,9119900000,10353000000,19238000000,33722000000,5192200000,31831000000,82646000000,474670000,17270000000,139620000,6467300000,10611000,1053900000,1854300000,4279000000,296230000,333710000,102020000
P29966,120500000,90562000,127290000,62925000,271430000,1347500000,0,1304300000,390970000,1936600000,109710000,1098100000,1016800000,2287700000,709050000,3825600000,174160000,2649600000,28020000,165570000,107430000,1359000000,0,93773000,1026700000,492440000,14820000,254180000,10523000
P29972,0,0,0,0,2004100,54549000,11432000,27597000,0,66152000,0,608440000,53155000,0,18615000,4370200,0,82601000,85584000,50172000,0,0,0,0,0,9333300,29176000,699820,7918000
P29992,7364400,39675000,22610000,3668900,274770000,354150000,0,363870000,83814000,388460000,6503000,435390000,496280000,169660000,854880000,248690000,63189000,518460000,268640000,127970000,77492000,44295000,0,39537000,103550000,30330000,33987000,22456000,7755900
P30038,5267900,30656000,55815000,36777000,0,76030000,0,193210000,0,5338900,13654000,137360000,44212000,38346000,69227000,62608000,17080000,214040000,146500000,0,0,0,0,0,5015400,0,0,26872000,0
P30039,0,0,0,0,0,0,0,0,0,0,0,0,0,46322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P30040,17153000,53622000,24637000,46213000,477470000,1546700000,13235000,1372600000,122700000,632150000,218000000,962460000,736220000,526800000,687300000,937850000,176240000,550040000,740690000,351720000,29383000,123890000,2046500,86942000,87758000,745080000,339980000,355930000,155250000
P30041,497200000,393420000,688000000,635410000,3040700000,8001600000,2398000000,8640500000,2667300000,4648300000,1971200000,3886600000,7297900000,5166300000,8134900000,4518800000,3476600000,8208300000,2865400000,4633800000,263310000,1104700000,34828000,627600000,2947800000,2000200000,1392300000,2313900000,793000000
P30043,351520000,46049000,221580000,42142000,1463100000,3295500000,3803300000,1870800000,250070000,1436800000,713710000,815080000,1506200000,1162000000,4379700000,1034800000,409280000,2410200000,1035300000,1730700000,40992000,291710000,0,151070000,99577000,591790000,720500000,880780000,1333400000
P30044,264960000,343530000,368520000,289200000,3419800000,3014700000,523970000,5211900000,811580000,2295400000,749620000,4254500000,4136500000,4591700000,5761800000,2526600000,1068900000,9456500000,2947200000,1688700000,442300000,549830000,18442000,254850000,491070000,1121700000,521080000,860490000,257260000
P30046,213720000,206160000,245030000,92739000,351100000,348590000,346630000,940300000,20266000,311210000,446750000,346280000,859560000,678140000,361130000,706510000,278700000,952930000,221870000,31579000,43054000,281880000,0,215450000,369740000,274190000,180850000,175480000,93424000
P30047,0,0,0,0,0,0,0,0,0,0,12073000,46400000,0,0,24309000,0,0,16683000,0,0,0,0,0,0,0,0,38578000,0,0
P30048,117860000,319910000,155330000,263480000,290790000,1607600000,96674000,1386700000,329390000,1255200000,612100000,424370000,1393200000,836160000,1629400000,790430000,995570000,2567600000,724200000,449440000,46924000,297810000,0,199840000,691050000,506780000,228870000,355400000,162500000
P30049,35641000,34738000,164020000,48896000,494160000,1269400000,112270000,1059700000,706770000,436970000,154070000,490860000,155590000,938520000,1808100000,640090000,284830000,1799600000,506230000,12103000,54674000,135140000,801060,45783000,143350000,150310000,66624000,62212000,61714000
P30050,35492000,62553000,7091500,17632000,751940000,1375600000,71657000,673360000,453810000,692840000,543900000,785820000,592570000,1227900000,2571500000,1128300000,723990000,2288100000,465780000,195290000,0,165770000,0,90287000,194690000,409620000,156840000,241680000,147730000
P30084,89592000,130230000,114940000,128990000,362740000,1459100000,10906000,1841200000,257070000,1339600000,167210000,672440000,1920100000,1693400000,1862100000,961350000,507340000,2744200000,637040000,390570000,6760700,27182000,1260900,86220000,239690000,361980000,105950000,222350000,31059000
P30085,5409100,20373000,13979000,13306000,355730000,960740000,27827000,429270000,101940000,395530000,141670000,746180000,595420000,468910000,634440000,407560000,151040000,1266400000,520920000,590370000,0,17500000,3946500,87453000,16436000,141050000,185170000,60251000,44602000
P30086,470900000,384130000,1237700000,545450000,5997700000,13510000000,1483800000,21445000000,1699100000,6529700000,1487800000,11556000000,10903000000,4525800000,11809000000,5865700000,3218100000,15410000000,8025000000,4079200000,30802000,1433200000,77619000,475290000,1068100000,4635900000,1779200000,3405600000,844140000
P30101,323460000,544790000,219170000,695580000,7397300000,21125000000,1161700000,9310600000,2680300000,11109000000,6159500000,10204000000,9126000000,10898000000,18732000000,15519000000,2947900000,9828500000,6277800000,5665200000,251630000,2574900000,113440000,1339000000,1125200000,5231400000,4268400000,2731300000,1025700000
P30153,40706000,162140000,182760000,66096000,1228700000,2397000000,429210000,3487100000,838030000,1660400000,487010000,2754200000,2235500000,3270700000,3083100000,1956000000,938610000,3916800000,1748200000,1349900000,86908000,88365000,1486400,164950000,338630000,198000000,46398000,306560000,76277000
P30154,0,0,0,0,2602500,0,0,0,936060,0,1115000,4674600,0,19338000,0,0,0,0,7480000,0,0,0,0,0,0,0,0,0,0
P30273,0,8645200,0,7923100,0,337930000,0,260700000,37532000,188630000,0,149940000,120910000,351930000,247510000,327650000,90842000,84579000,165180000,57868000,0,40430000,0,11443000,0,5236300,0,16586000,3890300
P30405,0,0,0,0,3085300,5978100,0,13865000,0,29549000,0,0,28207000,5358000,41644000,16298000,31215000,5749400,0,8569300,0,0,0,0,0,0,0,0,0
P30419,0,0,0,0,72737000,28874000,0,142450000,15756000,58976000,21914000,140480000,25196000,111040000,453440000,76444000,17717000,198740000,80375000,22731000,0,9305800,0,0,0,0,19302000,0,0
P30519,5145600,0,11429000,2352500,86905000,168190000,0,16204000,38863000,86299000,19709000,57588000,38219000,53530000,180890000,113630000,9535500,144090000,47907000,11197000,0,0,0,0,0,0,2344500,0,0
P30520,0,0,0,0,15693000,30142000,0,13697000,76598000,64807000,18598000,30692000,20078000,61961000,75289000,31759000,43586000,59458000,18469000,14776000,0,0,0,0,0,0,0,0,0
P30531,12068000,35908000,0,0,0,0,0,122940000,0,0,0,0,0,0,0,0,48843000,0,0,0,0,0,0,0,0,8798900,0,50284000,0
P30533,0,15988000,0,8013600,176660000,1071700000,24165000,287000000,18120000,146260000,80355000,274620000,520660000,241630000,590860000,484120000,248240000,478620000,441250000,44061000,735770000,41241000,0,59527000,14957000,82663000,96866000,49084000,40201000
P30536,0,0,0,0,0,0,0,18398000,0,0,16907000,2810700,0,1739300,364880000,0,22507000,18091000,10092000,0,0,0,0,0,0,20362000,0,3860100,0
P30566,0,0,0,0,12508000,0,13488000,21150000,0,0,6849800,21843000,8063700,18779000,0,7421400,1194900,48068000,0,3527600,0,0,0,0,4783200,0,56222000,750600,7515400
P30613,0,0,0,0,0,0,42961000,0,2643600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8168200
P30622,0,0,0,0,37525000,151280000,0,51192000,0,42939000,9638300,50927000,41291000,68266000,236240000,56143000,10733000,172700000,37244000,10668000,0,8362000,0,0,0,9133800,0,6593300,0
P30626,55752000,55677000,61571000,20174000,146010000,613050000,94980000,594240000,107490000,235440000,195940000,522180000,182150000,190110000,758620000,210110000,62062000,475700000,354680000,137670000,0,70644000,5147100,73846000,135090000,275460000,376570000,178770000,95734000
P30711,7376000,8886100,0,0,61313000,126740000,0,588260000,10035000,68502000,45501000,230990000,264740000,112410000,54092000,447790000,78730000,484240000,191850000,3810800,22783000,39560000,1857800,21823000,115730000,105310000,94890000,112720000,0
P30740,12966000,20821000,11428000,16676000,35378000,222630000,84487000,1925000000,247480000,523490000,77428000,801400000,549960000,314630000,203930000,379970000,345050000,1274100000,1030900000,697160000,2174600,79082000,0,38461000,127910000,300360000,218610000,361030000,58483000
P30837,0,12104000,51172000,13329000,12783000,0,0,0,0,0,17151000,0,0,12397000,0,0,8030800,0,0,0,0,0,0,0,4622200,0,33154000,0,0
P30876,0,0,0,0,27324000,225910000,0,185280000,8242000,28963000,29465000,78894000,111180000,49129000,295710000,101150000,0,321130000,66614000,0,0,0,0,0,7287100,0,0,0,0
P31040,133340000,202510000,259430000,166230000,619700000,2212900000,28895000,1283100000,324750000,830550000,324430000,386900000,1181500000,1730500000,3006200000,879210000,292710000,1882200000,527350000,157320000,15449000,179790000,0,168770000,174530000,243070000,162610000,137720000,54939000
P31146,415320000,208900000,43175000,33933000,385200000,2156100000,136150000,2042800000,229220000,556060000,1970100000,1167000000,473800000,1279600000,2672000000,2597700000,721730000,1540700000,420240000,763020000,12974000,502600000,0,152550000,97299000,355330000,178850000,262090000,114110000
P31150,28293000,82036000,314500000,19424000,420080000,1458700000,109120000,1666800000,155190000,802020000,366170000,643440000,856440000,610930000,1448800000,687750000,344820000,1579400000,451630000,384850000,10776000,68561000,0,69325000,108230000,262270000,253640000,328960000,67101000
P31153,3633700,21231000,19655000,19838000,446400000,619460000,33429000,228560000,77909000,59841000,72132000,339170000,209530000,134160000,677900000,206640000,81915000,1140300000,94559000,107780000,17023000,12357000,5063900,31184000,71443000,101910000,95915000,37814000,30291000
P31323,0,701190,0,0,314490,21883000,727590,81392000,13104000,3164600,0,27028000,1186300,161610000,156720000,12581000,2061900,136940000,1589200,18334000,0,1963200,0,0,5406800,3973900,0,8300100,6516500
P31483,0,0,0,0,0,0,0,0,1821200,0,0,8741900,0,0,62050000,0,0,55885000,12571000,16705000,0,0,0,0,0,0,0,0,0
P31689,7478300,21673000,0,0,153520000,295060000,11766000,143840000,90574000,78887000,18867000,92492000,76025000,138790000,618910000,116150000,54674000,210090000,0,43766000,393540,38705000,0,35349000,81809000,25868000,16897000,16149000,29324000
P31749,0,5724900,0,0,0,127450000,0,44309000,0,44531000,0,83652000,46082000,81603000,37844000,57839000,0,172930000,8114200,55656000,0,0,0,7327700,0,0,0,0,0
P31930,76380000,146480000,266550000,84752000,822170000,1346300000,107560000,1445500000,287240000,554470000,473870000,608200000,985650000,882190000,2572700000,914510000,330640000,2715700000,642830000,190780000,19689000,97856000,1367900,78308000,124920000,290250000,194740000,182250000,56055000
P31937,29921000,45487000,6299400,26858000,286720000,296020000,0,180150000,298390000,324680000,230810000,236440000,166960000,337200000,565360000,169020000,158940000,714830000,85028000,221700000,12462000,105640000,301280,25280000,91173000,94499000,0,37885000,19843000
P31939,32641000,31350000,50292000,14296000,1527800000,1599600000,301310000,1503000000,529600000,591700000,296470000,1989500000,670680000,1201300000,2172900000,1481100000,439890000,2683200000,847130000,790950000,11090000,179820000,1630400,192740000,465030000,542420000,158250000,171480000,119300000
P31942,3307700,11848000,778810,0,524520000,1488100000,60668000,1073700000,63598000,564920000,60814000,487280000,494610000,646610000,3424100000,775140000,50062000,949950000,509960000,191040000,0,58112000,0,13906000,14277000,286470000,86303000,99880000,0
P31943,38109000,111270000,114970000,41333000,2433300000,5018800000,164080000,3161200000,968650000,2354400000,607480000,2035600000,2005000000,2658200000,7593000000,2975300000,604760000,5876800000,1056100000,627140000,59814000,392130000,259220,294090000,257930000,864380000,199900000,310820000,122010000
P31946,164970000,325000000,439370000,177020000,1180200000,3481800000,179640000,3728200000,796800000,2371700000,840420000,2332000000,1944000000,1669200000,3132200000,2804000000,154370000,2894000000,521870000,1371900000,73401000,1689500000,0,21904000,92186000,287800000,297230000,81466000,16139000
P31947,0,0,0,0,0,0,0,0,0,0,579240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P31948,142470000,121710000,120930000,60836000,1915600000,2384100000,482090000,2948300000,564860000,1141600000,403960000,1717100000,1276500000,2457000000,3959400000,2587300000,444130000,3404500000,707710000,387910000,0,388710000,909060,230760000,351350000,600710000,371760000,122840000,74404000
P31949,81777000,109580000,36538000,201250000,15976000000,12145000000,287110000,7187400000,2487900000,6381500000,5836500000,5206600000,6725100000,8558100000,24084000000,13566000000,2338600000,6671100000,1916300000,1317500000,282010000,499270000,9039100,405810000,157220000,2683900000,845590000,875140000,194490000
P31997,0,0,0,0,0,0,0,0,0,0,83679000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P32004,0,8350600,49783000,0,48681000,16850000,21924000,13193000,0,13515000,27691000,7970900,13309000,12407000,0,3342400,0,0,44682000,0,4241800,737140,0,0,0,10426000,0,1547900,0
P32119,3573600000,1803700000,1213800000,1942900000,8799500000,9114400000,12810000000,11334000000,1876300000,8902500000,7358400000,8619300000,9492100000,12433000000,7954800000,4278500000,8408500000,14832000000,4963700000,12446000000,954740000,1061500000,100300000,2246400000,1622400000,2835000000,3473700000,3734000000,2833300000
P32121,0,0,0,392970,0,8509200,0,0,0,0,9193900,0,0,71747000,18406000,3291500,0,8768700,0,3698300,0,0,0,0,0,0,0,0,0
