proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65
P11310,1635600,0,0,28305000,0,0,0,0,0,2358900,0,0,0,0,1594000,11967000,0,0,0,0,411100,0,0,0,0,25162000,0,0,5606500,0,3410100,0,0,0,0,0,63564000,8132600,5701300,0,0,0,5497200,0,848690,654990,2753000,5531600,1879000,930400,0,0,1460000,527500,5824300,0,0,0,0,0,0,0,0,23551000,65114
P11413,4001600,0,0,0,10832000,8757600,0,0,96782000,0,0,5773000,0,0,37205000,0,0,0,0,0,0,20626000,0,15284000,459730,24046000,0,3448300,16452000,0,0,5469800,7788000,0,219270000,2388900,2803900,7307700,375870,825260,7479800,19927000,281470,1698100,32108000,0,9262200,0,0,59963000,0,23333000,0,19295000,8107100,1140500,10578000,18246000,11011000,4847500,0,2126700,0,36771000,156430
P11498,0,5832300,0,0,15031000,493080,23683000,3064700,0,6378500,0,4485800,0,0,5894000,3871700,11223000,0,241690,0,0,4554000,8370800,0,6940900,6984800,2455800,0,6686800,0,1020400,0,8252900,0,23331000,0,0,7021600,5445100,16219000,0,0,12004000,21489000,5353200,0,0,0,1242600,2130300,9274400,0,0,1157800,0,0,0,10190000,0,0,7420100,1357300,0,15322000,7207800
P11532,3974900,0,9959400,0,0,0,0,0,0,0,338720,0,0,0,2120400,5663400,305100,0,0,0,0,3952500,2481300,0,0,0,0,0,0,1641500,0,4306100,0,0,8494900,0,0,2156900,28321000,0,0,0,0,0,21080000,2384300,2528800,0,6076300,0,0,0,0,0,0,2690300,0,9660700,0,2175800,6483900,0,0,11272000,0
P11586,28350000,31045000,0,0,4405000,11177000,3883200,0,40417000,0,0,7001300,13900000,11616000,0,41749000,0,0,16978000,0,3553500,34483000,0,604540,0,0,22280000,0,0,0,38687000,17613000,9178300,26605000,26178000,4432400,6015400,26689000,4719600,2239800,2104000,6311300,6087600,6106300,10318000,10398000,4405100,6747000,15291000,15115000,2251800,3943000,4888400,709940,19334000,32118000,2710200,7106400,0,17580000,16230000,15415000,0,38878000,3781500
P11717,20954000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7293100,216760,1341900,833550,0,0,1316000,0,0,863450,0,2083000,451870,0,1291900,0,0,2092800,0,0,0,0,4264200,3715600,22006000,0,8022600,5661900,1902400,16012000,11311000,0,0,21702000,9482600,0,3789500,1629500,0,0,1664000,0,20104000,0,0,1374400,9839200,0,0,1886600
P11940,173930000,48030000,26107000,39258000,41370000,13658000,30773000,16610000,128990000,20755000,4067600,17865000,0,72627000,28251000,103570000,14488000,38490000,13656000,11895000,6508100,75086000,118410000,13792000,9038700,84024000,104630000,7299400,37910000,152560000,85326000,24374000,19626000,23624000,59965000,66637000,3053900,60375000,45736000,62447000,38640000,53588000,69507000,77502000,73415000,156530000,33626000,21069000,139320000,210240000,35910000,32189000,43644000,37096000,120280000,140780000,51326000,194520000,30971000,27311000,125460000,58844000,0,195750000,27531000
P12036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86675000,0,0,0,0,0,0,0,0,0,0,0,0,72658,0,631820
P12081,43003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3420800,0,0,3353800,0,31933000,0,62153000,0,60200000,5469600,0,0,0,2579500,40405000,0,0,3101200,0,0,0,0,0,26918000,1141000
P12107,0,60079000,0,0,6876500,4212400,0,0,0,0,6050600,4290900,0,0,0,0,0,0,0,6874100,0,39171000,0,16779000,0,7570400,0,6652500,0,0,0,4959300,0,0,2798900,0,0,0,0,12656000,0,14336000,5590700,56010000,9168100,0,0,5876900,0,0,81597000,5313100,0,421040,55041000,0,0,67864000,9824200,6856300,27985000,0,0,19221000,0
P12109,191370000,736570000,907000000,86902000,153260000,265830000,2288900000,390330000,1155500000,434130000,75554000,223420000,17084000,383250000,217790000,762150000,3035200000,183810000,286350000,116590000,9471700,361560000,1271200000,411460000,137540000,220840000,279920000,321010000,521500000,730500000,1301400000,699240000,390230000,8489000,363860000,210940000,253920000,47035000,1904700000,393530000,196370000,111200000,131250000,301960000,670460000,552010000,245520000,578020000,199400000,1179500000,850070000,430530000,329720000,35896000,926500000,728310000,364920000,625700000,188610000,36106000,591580000,120800000,8070000,93937000,411660000
P12110,192560000,782550000,832990000,59336000,38733000,183790000,2215000000,158950000,1025200000,366920000,190820000,280100000,0,311500000,644170000,1042300000,3133700000,318900000,609450000,158180000,17996000,631180000,1095200000,202310000,233860000,403320000,564780000,341700000,674710000,952590000,2310600000,729750000,502570000,12722000,162430000,465320000,473250000,29779000,2357200000,368450000,138870000,97786000,274350000,404270000,560520000,476280000,387250000,915110000,62910000,819620000,820210000,341070000,424320000,20750000,1077300000,638950000,212410000,288900000,177020000,31386000,457520000,412610000,30591000,270300000,317660000
P12111,357550000,1141300000,1431200000,141680000,190650000,581520000,2587000000,113260000,2500600000,452660000,341310000,301080000,6698700,540790000,599640000,1994500000,5807400000,365700000,785070000,236420000,9453000,928430000,1414200000,478330000,405160000,745960000,528520000,461070000,1087600000,1113500000,3121300000,1038000000,776450000,15256000,471240000,595770000,503220000,57572000,3125300000,629510000,308020000,239600000,300600000,542930000,1418700000,792430000,773100000,1255000000,232070000,1804400000,1400600000,701160000,564190000,30210000,1518600000,1355100000,248860000,799920000,239590000,104380000,950040000,514120000,41427000,334290000,471390000
P12236,50480000,2967300,0,0,0,3021300,37330000,4591200,14593000,6275900,2779400,5380500,0,26821000,0,38333000,0,5377100,8713000,1560300,720770,21434000,57155000,0,1626000,17010000,5935000,3693000,10297000,9640700,10956000,9840300,4437100,10950000,26870000,4903000,17216000,24927000,17348000,12174000,6339500,9107800,14360000,27172000,9298100,22607000,568530,7068400,39309000,27594000,16643000,4600700,4049200,11606000,6034900,0,0,12065000,4697500,9560200,41214000,6783600,0,41746000,312610
P12268,10503000,3853200,0,0,0,8949700,0,0,0,9028400,5578100,0,0,18189000,0,26527000,0,0,0,0,0,7071000,5975200,0,0,0,0,3257300,7238400,0,0,0,0,0,15105000,0,0,2518700,14736000,11372000,0,13875000,4866500,3949000,15887000,19546000,5810900,0,19256000,31334000,6390800,2976300,7143300,0,10112000,26508000,13666000,55632000,2713900,0,7542400,0,0,0,7268200
P12270,76447000,22505000,15999000,55959000,19183000,49109000,19179000,2072500,33771000,0,14000000,6712000,0,30528000,16896000,103140000,0,15015000,15592000,2420500,10833000,21447000,33300000,7351900,0,5635300,23514000,6161700,13438000,5861100,0,22643000,3770300,14482000,27234000,9559200,6824400,23518000,25646000,29142000,0,28448000,25022000,23631000,32840000,41252000,17281000,6926900,39567000,22263000,7400500,10974000,0,7852600,24511000,46681000,16306000,28624000,9177800,25126000,14359000,16881000,0,14956000,11250000
P12277,109320000,533150000,90155000,0,1017800000,46840000,555530000,11606000,0,135510000,49655000,252780000,0,12103000,52617000,152250000,0,135550000,57744000,71952000,52809000,15648000,367720000,16443000,555600000,233790000,1585800000,14647000,146920000,19180000,185090000,151730000,146670000,202320000,91983000,2381300000,6335900,217190000,293580000,190450000,18780000,46310000,183280000,1077700000,43572000,41699000,111220000,32843000,0,437040000,52980000,0,20122000,432510000,663030000,0,0,326880000,185640000,103430000,104610000,146060000,0,504340000,34219000
P12318,0,0,0,3092000,0,0,0,0,0,0,1669500,0,0,0,18327000,16688000,0,17757000,0,0,0,30069000,16641000,0,0,6059700,21489000,0,0,0,21010000,7611000,0,9064700,29210000,0,0,6236100,17719000,0,0,5000400,0,9185400,0,0,0,37745000,0,0,0,12715000,0,0,14545000,0,0,0,0,0,8897300,9468600,0,20874000,0
P12429,271800000,149220000,79774000,0,0,31241000,36594000,106980000,227370000,82167000,144870000,23105000,0,333540000,0,334570000,93835000,102350000,142350000,38459000,194300000,362770000,12790000,28092000,5343900,87771000,11537000,33363000,60800000,9587500,0,14994000,11756000,164270000,227350000,0,13126000,216970000,169170000,128610000,29207000,221210000,223800000,28497000,239000000,102790000,112050000,34517000,454640000,0,59802000,61070000,96400000,1439600,197970000,102740000,111360000,50853000,41404000,197210000,65923000,37853000,0,334710000,95098000
P12532,3548700,0,0,0,0,6153400,0,0,5650500,0,0,2625600,0,0,0,0,0,5799500,0,0,0,0,19117000,0,0,10647000,0,0,5382800,0,0,0,0,0,0,0,0,11747000,2586400,0,0,0,0,0,0,10159000,1149900,0,0,31288000,23688000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12724,75728000,49538000,386740,0,0,0,59778000,4055200,1809700000,18217000,2355000,2488200,269050000,0,0,14937000,381110000,5163100,0,5781300,0,0,80004000,5086500,2306200,0,0,0,40916000,14681000,64215000,0,31540000,45043000,0,0,29451000,2066500,0,23014000,14837000,0,57396000,0,565810000,4366700,0,747190000,0,19586000,0,37730000,12301000,0,302130000,23792000,1143800,434420000,649230,144240000,0,87508000,32077000,54745000,0
P12814,35218000,18904000,1532600,0,0,887050,7858100,0,13844000,0,0,0,0,0,13656000,29449000,40899000,5184300,2531000,0,0,10173000,17653000,5272700,1581900,272430,22776000,1721000,1461000,0,6700900,15289000,327070,2093800,16204000,13250000,0,13384000,10131000,4009600,2096500,0,11837000,14594000,60896000,14879000,19702000,0,17297000,23432000,7707900,12625000,9026900,0,26057000,18323000,1986300,7717600,4687400,3840700,20234000,26494000,0,8312900,6769300
P12829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526100,0,0,0,0,0,0,388620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P12830,15149000,5405600,5875500,0,10026000,41596000,38848000,8292600,0,10057000,22334000,10297000,0,27410000,0,40090000,0,14343000,10911000,3305700,6181100,0,0,14061000,0,23897000,10579000,0,28143000,0,0,5353900,0,8807000,0,8936100,6252400,11897000,2407400,3012000,0,1831500,23250000,11687000,0,17419000,2356900,0,0,0,2221000,0,5027300,560070,3003900,0,794010,12548000,1182000,0,0,0,0,29263000,13112000
P12882,3324800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4373700,2404900,2005900,0,0,643640,0,1575700,3039000000,0,0,0,0,4048000,0,0,167100000,0,0,0,0,0,0,0,0,555930
P12883,2110400,0,0,0,0,0,4333900,0,6616600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859600,0,0,4033800,0,0,0,0,0,0,0,0,0,865950,3707300,0,0,346510,0,3364300,0,0,2424200000,10689000,1371400,0,0,111100000,1308200,0,3085200000,4009200,847810,0,2489300,4070800,2656100,0,0,1481500
P12955,30201000,7683100,0,0,0,25625000,8414400,0,2918600,0,5030800,0,0,5864300,0,18651000,0,7510200,6861000,153390,0,27762000,0,0,0,18462000,13077000,0,0,0,10285000,0,0,0,2652800,0,0,5084600,1835300,3079600,4701000,7961600,8171100,13997000,6022400,29011000,0,872770,21424000,0,3093800,0,0,2561800,11449000,3195700,0,5053700,0,0,13987000,0,0,16391000,1210200
P12956,12390000,0,1149700,10963000,0,0,0,2967400,6870000,0,1652800,6655800,0,0,0,3977000,0,21090000,6378200,4574700,2370200,0,11697000,0,5413600,5892200,26985000,7743700,4181800,0,0,0,0,0,2919900,13427000,6583100,17736000,19794000,32772000,7644000,8505800,16331000,19729000,6066900,36249000,4089100,6959900,6243400,29037000,17683000,5639800,7482600,6078900,7747000,17431000,17989000,0,5541800,2233900,9232400,4469500,0,5499400,3892400
P13073,7927300,7813800,0,0,0,14099000,0,0,0,0,0,0,0,0,0,12107000,0,10198000,0,0,3223900,2955300,0,10374000,0,0,5239300,2541800,0,0,0,0,0,5493200,20142000,0,0,21628000,10281000,10371000,0,0,12409000,7653400,2947700,42090000,3387300,14558000,1936200,8225300,9934200,12868000,0,0,39069000,0,371720,3853600,7439000,0,0,0,0,14478000,0
P13473,66576000,45150000,27658000,0,0,91290000,36301000,4157100,99112000,0,17124000,17733000,0,39129000,23766000,113140000,13587000,30973000,34333000,5569700,17142000,41428000,17773000,0,14905000,28659000,0,23022000,36171000,15149000,21040000,16765000,33717000,46891000,24636000,14060000,31207000,38420000,26842000,33706000,2826400,18920000,34079000,25866000,50425000,27437000,24292000,31539000,39891000,75058000,0,17487000,25416000,7574900,78054000,45800000,5445400,30428000,22480000,85145000,36938000,27103000,0,42106000,14262000
P13489,229880000,56988000,71918000,0,146750000,133540000,177460000,40260000,195700000,26348000,9938500,92663000,0,29923000,135510000,677230000,62507000,84099000,160360000,20327000,56829000,255380000,105830000,0,53955000,3973400,317440000,14166000,190210000,81455000,106860000,190030000,186870000,164090000,179100000,47341000,142370000,115630000,69458000,143710000,34081000,154100000,215190000,120080000,151890000,147400000,34949000,62705000,83217000,108480000,25229000,118790000,63219000,3071600,235080000,148210000,40187000,29164000,4442700,55438000,161880000,207290000,0,243740000,1400700
P13533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11856000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13611,0,96912000,32595000,0,0,0,1195200000,0,30515000,65651000,13374000,8807800,0,0,0,125080000,280220,77550000,0,7706500,0,59426000,4011700,0,277370000,102590000,25743000,1193400000,39407000,291290000,76980000,0,12230000,106590000,0,29536000,10288000,12445000,48109000,399860000,5788900,0,144340,11813000,1155900,0,7292700,34549000,45391000,66228000,28872000,10380000,4509400,1447700,104460000,70306000,62006000,13761000,18720000,13922000,20075000,0,0,0,21000000
P13637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13639,352070000,71701000,54667000,126500000,23125000,54542000,87568000,11262000,210770000,101180000,33986000,18972000,4332600,79360000,25233000,584290000,65421000,90300000,33800000,28084000,30293000,126720000,88763000,8922600,11057000,129570000,75720000,43770000,74211000,41042000,16783000,98589000,8765700,66788000,137600000,127650000,20503000,69332000,53738000,79736000,22951000,102380000,51579000,97976000,94249000,43477000,27041000,14073000,142780000,133800000,69069000,24665000,26164000,28489000,284310000,165630000,49468000,156920000,26598000,50296000,51224000,111250000,1080900,187990000,27271000
P13647,13825000,14172000,0,5888400,0,10392000,2120100,0,8987800,5986000,0,4014400,0,6608100,7346000,31881000,0,897940,7233300,3034900,7282400,40707000,0,15006000,0,0,8844900,0,0,4011600,18618000,0,0,0,8713800,6296000,11902000,0,0,0,0,4420100,0,6373100,0,0,0,0,0,2778500,5187700,45147000,0,0,0,6820300,0,0,0,4504000,0,0,16897000,0,0
P13667,76876000,33943000,17036000,0,0,0,0,8164600,5220700,7759000,0,8275300,0,49937000,0,29433000,10381000,4938200,3384500,2266400,8811900,24043000,0,0,2776900,7813000,0,0,10554000,25861000,0,11122000,0,12542000,27563000,0,3844600,23613000,31772000,17965000,2101500,31242000,6161300,33301000,56919000,49505000,18722000,0,89253000,37865000,0,6224400,4779700,10494000,4937500,37579000,41815000,42548000,12037000,13791000,16606000,0,0,10271000,35155000
P13671,0,4633400,0,0,0,0,10245000,0,4479100,3546600,0,1118800,0,1159000,4598900,0,14458000,0,0,1027600,0,0,47235000,0,4998800,0,0,0,0,0,13788000,0,0,0,0,0,0,0,0,0,0,0,0,7754200,3737400,0,0,17383000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15329000,1494400,0
P13674,0,25919000,0,0,4035900,0,0,0,0,0,2294100,0,0,0,0,5571200,0,0,0,0,0,5547400,1365300,0,0,10903000,0,0,0,26313000,438100,0,0,0,329170,0,0,10505000,12812000,0,1503900,0,17864000,10802000,58071000,4339900,5330800,0,31105000,0,4408500,6677200,1470000,0,17501000,26939000,0,18256000,10958000,5567200,0,0,0,5862500,782230
P13688,0,0,0,0,0,0,0,0,39913000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7914800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9288300,0,0,10098000,0,0,0,0,0,0,10749000,0,0,10925000,0,0,0,0,0,0,0
P13693,5480900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9065500,0,0,0,0,0,3505400,0,0,0,0,0,0,0,0,0,0,0,0,597010,0,0,2767500,3715200,3086600,0,0,0,6644900,0,7174800,1212100,0,0,2939800,3450000,1845200,2385500,3338600,12956000,0,8537900,15665000,0,0,13214000,0,0,0,0
P13716,0,2694400,0,0,0,0,0,0,0,6960900,0,0,123980000,0,0,5825600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5372200,0,10213000,0,0,46007000,0,5470400,0,0,11030000,3608000,3804000,12488000,0,13221000,581770,4979600,6503100,0,0,0,0,927150,10495000,8513400,0,0,795570,2967800,5883200,15378000,0,23003000,658940
P13762,0,0,0,0,0,9058500,0,0,0,0,0,0,0,0,0,17395000,0,0,0,0,13498000,8139700,0,0,0,0,0,3692500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8604100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13796,12663000,48090000,8719200,0,509350,38958000,31093000,1281200,159730000,65355000,1933900,5726000,0,44946000,119830000,150740000,44264000,17627000,65025000,7811600,0,82435000,52372000,0,0,16604000,30541000,7697700,7878800,10930000,28758000,21893000,37588000,7060700,151410000,24713000,0,51512000,50630000,41108000,6749000,46777000,13448000,39166000,99279000,12325000,1851200,99735000,30889000,32930000,7635200,12168000,0,0,71246000,10940000,1600100,56297000,9549600,0,22530000,48739000,0,36528000,1573300
P13797,0,0,0,11956000,0,0,0,0,20599000,0,0,3790400,0,0,0,0,0,0,0,0,0,0,15290000,0,0,0,0,0,0,6361100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19207000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P13798,31447000,38323000,18866000,0,20516000,35942000,22062000,0,17985000,15099000,16596000,10931000,93691000,36855000,10134000,66081000,0,30427000,12544000,5876800,10271000,31571000,0,8995800,7455300,16901000,21220000,7548400,15463000,0,19228000,23097000,14396000,16153000,36019000,17203000,8980000,9940000,35711000,16713000,0,25629000,23408000,18520000,38631000,28593000,14158000,0,12503000,15086000,20837000,14644000,21007000,5012600,24241000,11122000,1490800,44344000,8015700,9633300,17776000,36448000,10462000,14851000,4035400
P13804,49880000,2765800,8339500,0,0,0,19551000,5489300,4673200,0,2124600,0,0,0,3081600,21966000,851640,4440900,0,1349200,0,0,29039000,0,0,5075600,0,2483700,5543000,0,0,0,0,0,0,33749000,8552200,66262000,8613500,20931000,4873100,18891000,37276000,28355000,25947000,83288000,11108000,9348600,44694000,14680000,31153000,0,15376000,1996400,139240000,56493000,3083600,5302400,0,3489900,0,14587000,0,6463000,3855700
P13861,23508000,22304000,16396000,0,17909000,24865000,40741000,13116000,13265000,22254000,1452000,19291000,0,7926600,0,77745000,0,29563000,30534000,1866500,6425900,25476000,0,3058600,6058300,7651900,11279000,9489600,24645000,0,17655000,34198000,16755000,1437200,53222000,23029000,22218000,18347000,48362000,41558000,11469000,16303000,31737000,24086000,37019000,40074000,45926000,11024000,35713000,17805000,10351000,19501000,14411000,5034400,37766000,26403000,14807000,15892000,7596100,4761900,17504000,13003000,0,19272000,10732000
P13929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268310,0,0,0,0,297500000,8231800,4997500,0,0,2235600,376040,0,46199000,0,0,0,0,0,0,0,0,0
P13942,0,31730000,0,0,0,7649400,0,0,0,0,0,0,0,0,0,8278000,42492000,0,0,12674000,0,4439200,0,0,0,0,0,0,0,0,0,5592900,22504000,0,11151000,0,11486000,0,0,0,0,0,0,11287000,0,0,0,13497000,0,0,0,28594000,0,0,10725000,7855400,4659500,0,2405600,0,0,0,0,27529000,0
P13984,6772800,0,0,0,0,0,0,1647900,0,0,0,1816800,0,0,0,4583900,0,3243100,0,0,1232900,0,0,0,0,3051700,0,779920,0,0,0,0,0,2719800,0,0,0,1500200,0,0,0,3891700,0,0,0,0,0,0,5629300,0,0,0,1007100,1097400,0,3679500,0,7171900,0,1252700,0,0,0,0,0
P13987,52257000,11308000,7356600,0,0,18236000,48439000,9998300,25686000,11679000,2698100,19888000,0,41874000,1051500,18331000,0,9361400,5466900,1491700,1204600,10496000,36364000,11285000,8114700,4711700,15009000,14694000,45962000,0,18214000,2256500,14372000,13920000,11770000,0,7575400,15228000,41021000,35247000,4828900,18900000,9124300,36902000,39921000,50913000,25466000,3762700,59100000,22936000,21222000,35306000,22431000,4855300,39670000,19318000,38321000,26132000,10124000,3095100,88789000,9689100,0,9995900,17901000
