proteinId,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25
Q8N8S7,1079400,15476000,2148900,2554300,187950000,2505500,18593000,117400000,24134000,,9111300,3518300,6990500,4439200,3226500,2751500,1197000,34826000,137260000,164200000,19909000,235180000,2591900,7649400,
Q8N983,,,,,3760500,,,6038700,2710700,,,,,,,,,,,,,2653900,,,
Q8N987,,,,,,,,,2169100,,,,,,,,,,,,,,,,
Q8N9N7,,,,770000,6073200,,20009000,,7916100,1517300,,,2971800,,,,,,2550200,1571100,290480,567970,1524300,2728400,21396000
Q8N9T8,,6955000,,,1392900,,,,,,,,,,,,,1082100,,,540420,,,,
Q8NA61,,,,,2834300,5984300,,,,,,,,1764000,1779400,,,,,,,,1598100,463860,
Q8NAV1,,,,,,,,5998800,,,,,,,,,,,,,,,,,
Q8NB37,,34331000,18268000,12924000,6726800,9105900,16356000,16792000,44084000,2710400,2252600,,11966000,16287000,,,2819500,2805200,10627000,14195000,1463600,24683000,7633000,,23149000
Q8NBF2,10702000,1351400,129030,47899,18936000,5605500,24019000,54140000,4057000,,2232200,,,,1424700,,,,4591600,28116000,2247900,13229000,3258700,5718200,
Q8NBJ5,,,16535000,3187000,4730700,5320800,,10014000,1663000,,,,,,2127400,,,,,4943400,6227800,4707500,,,
Q8NBJ7,,2082800,15667000,3806700,31526000,14488000,23368000,26759000,34966000,,,4536300,,2382100,7678200,7192400,1832500,15854000,28052000,24175000,8088400,11805000,1378200,,
Q8NBK3,,122850000,113240000,119360000,75515000,61359000,47534000,67961000,96210000,31485000,8256300,,,41989000,3502000,33153000,,36910000,66870000,172750000,32284000,43933000,23220000,,3243800
Q8NBL1,,,,,,,,6694300,7569500,,,,,,,,,,,,,,,,
Q8NBN7,,9414500,,,37248000,311410,18306000,130060000,63456000,30620000,,869240,,,,,473260,13040000,1891200,,5308600,13965000,,,967850
Q8NBQ5,,,,,5593900,4988200,1147000,36356000,4078400,,,,,136200,,236610,,27379,4554100,2866000,,3852300,,1792300,
Q8NBS9,441840,39794000,174650000,236420000,366740000,26351000,68064000,590920000,113660000,11817000,,2820300,5110600,81797000,92888000,54006000,22922000,63817000,218730000,216850000,130090000,247690000,4463500,29381000,6710700
Q8NBU5,,,,,,,,,,,,,,,,,,,,,,2074600,,,
Q8NBX0,,,5698900,,20494000,,22882000,162020000,61664000,,,2270100,847890,,,5808300,4191800,2880000,,,4827000,510820,11731000,88337000,73827000
Q8NC51,21398000,31102000,20630000,11900000,114550000,23743000,38395000,41319000,12260000,6359400,2893300,8468900,696840,61124000,2885200,18756000,4135800,21557000,46113000,126940000,88408000,146690000,11617000,60068000,258510
Q8NC56,,,,,26897000,8835000,487950,40031000,,,,,,125440,,,108540,2094800,452750,6141800,10896000,5144300,,,835790
Q8NCB2,,3296900,3924500,,,,,,,,,,,,,,,,,,,,,1699700,117780000
Q8NCN5,6948400,1263100,1016600,3953900,13645000,984350,,5604600,5777600,,,769160,,735010,,1183800,,2084600,752330,3294900,2038100,2709200,1463900,1164000,1106400
Q8NCW5,,641080000,94499000,101460000,132430000,40510000,99028000,286400000,167050000,20466000,47191000,56523000,61239000,95470000,30688000,26830000,16715000,25944000,35307000,82410000,22089000,82244000,24428000,34168000,72392000
Q8ND94,,,,2949700,,,5507900,,,,,,,,,,,4155500,,,,,,,
Q8NDC0,,5847.6,,,,,3606500,,,,,,,8311000,205870,,,,,,,,,,
Q8NDH3,,806940,1049500,,,341880,2001300,24342000,,,,1231100,,1037100,,,,337900,4234300,,20661000,6471300,3414000,18819000,
Q8NDI1,,,,,,,,,,,,,,,,,,,,2738500,1513900,,,,
Q8NE62,,,,,,,1360900,,994260,,,,,,,,,111910,,,,,,,
Q8NE71,,712480,26541000,11134000,13188000,,1031900,9382800,918490,,2074300,,,,,,,3538100,13015000,8620400,11854000,5096700,,719030,
Q8NE86,,,,,,,,18307000,7628900,,,,,,,,,,,,,,,,
Q8NEY1,,8260500,,3684300,8626900,,,5729200,1218900,,16613000,,,,,4662200,,,,242320,,24337000,104030,,
Q8NEZ5,,,,,,,,22000000,,,,,,,,,,,,,,,,,
Q8NF37,,,,6040100,579080,,,6216700,6675000,4734900,,,,,,,,,,,836090,1261900,,,
Q8NF91,,34461000,,19715000,23877000,582750,2819700,45580000,126270000,448610,,,10622000,29660000,889960,,,31307000,13624000,21676000,15011000,24449000,,163980000,8920000
Q8NFH5,,,,,12564000,197930,,1458500,,,,,,193030,263600,,,,,,1213700,,48886,,
Q8NFU3,,1996200,,,,298690,,15558000,11940000,,,,,,,,,,,3797800,,,,,
Q8NFW8,,949420,22815000,8648900,9163600,2800600,5080500,8123100,60093000,2583900,,,,2345900,,,,6470800,10187000,9642000,31392000,12646000,343620,1591500,
Q8NFX7,,,,,1962600,777800,1600700,3260400,,,,196530,,80401,,,,,,,1391700,11749000,121350,,
Q8NFZ4,,,,,,,,,,,,,,,,,,,,,,,899920,,3674300
Q8NFZ8,,,,,,,3493800,,,,,1317300,,,,,,,,,41401000,,11809000,3132100,58889000
Q8NG97,17837000,2566000,6106400,7890100,229510000,18489000,92685000,50169000,51105000,8009000,98406000,11809000,,17905000,81574000,35216000,10775000,3723100,12104000,137870000,75176000,110340000,218080,,
Q8NHH9,,,,,7540400,,,9657900,,,,,,,,,,,,,,,,,
Q8NI08,,,,,,360500,,,13880000,,,,47768000,,,,,,,,,,,,
Q8NI35,3770000,33394000,19590000,16927000,8677600,,60542000,29588000,725240,5504000,,,3125600,3673300,1848600,,,11244000,7983600,36715000,62078000,63178000,,5198900,
Q8TAC9,,,,,,,,,,,,,,,,,,,,,,,143410,,49456000
Q8TAF3,,,5162.3,,,,,,,,,,,,,,,,929020,,,,1204400,,3574100
Q8TAQ2,670310,32453000,6815600,22502000,25061000,4740700,28864000,59996000,5050600,,366210,1189800,1684700,,,1489400,1518200,16835000,12722000,28955000,33520000,17178000,952560,1591100,11685000
Q8TAT6,12005000,4975500,43320000,17343000,37289000,7143200,16436000,45379000,20214000,3915400,,6319800,1309900,,273630,,,2435000,16234000,40794000,26908000,38612000,6103800,5444600,5249300
Q8TB22,,423280,2361400,255810,7028500,298480,7240000,38050000,57938000,,,1361800,,,504850,,,,,,1232100,1808000,3522100,1151000,
Q8TB36,,,,,,,3507400,,6444500,,,,,,,1394600,,,,1214100,223550,1202300,8513200,9460600,199140000
Q8TB45,,,,,,,,,2535400,,,,,,825030,,,,,608330,,444940,,,
Q8TBB6,,,,,,,,,,,,,,,,,,,,,,,,,5098800
Q8TBC4,,8841100,4726700,26789000,5079500,1883000,3299500,,21864000,,,3508700,,953910,,,1260800,6378300,2357700,7007900,16569000,7423500,916320,2245300,
Q8TBF2,,,,,,1996100,3698400,,733720,,,,,,285650,,,,,3314300,876690,587290,1569900,,669000
Q8TBG9,,,,,,,,,,,,,,,,,,,,,,,,,79690000
Q8TBN0,,,,,5801000,330760,13253000,905460,1024700,,,,,,,,,5204900,5947500,5252700,4028000,14666000,5414800,,
Q8TBX8,5072600,15817000,8006600,1517100,19594000,637130,8460300,20750000,21701000,1608700,,3202000,,,1679800,886490,,2246100,5979200,11269000,14187000,12058000,209090,,5161900
Q8TBY9,,,,,22350000,2186300,49260000,46254000,,,,,,,,,,217360,1868100,30238000,44066000,83840000,,,
Q8TC12,,1400300,2323000,,,10803000,,22373000,18681000,9055.7,,,,673370,,2397700,,,5163900,9229000,3971000,10684000,4918700,2646800,8910400
Q8TC26,,,,,,,,,,,,,,,,559490,,,,,,,,,3005600
Q8TCC3,,,,,,,,1541500,695480,,,,,,,,,,,,,,,,
Q8TCC7,,,,,,,,,,,,,,,,,,,,,,,782200,,
Q8TCD5,,44550,2515400,3666100,5375300,6628800,26533000,2542000,5840200,,,12367000,153910,2036200,,1526200,,,7372400,3177500,,1453900,,1061400,
Q8TCJ2,1722600,3810700,4876800,4998100,7980400,2280000,7968300,9474400,20290000,,,,,,,,,1371900,6958900,18813000,7904100,16427000,537680,1238200,
Q8TCS8,,,40500000,,,,1020800,31758000,5949300,,748300,,,,,,,3874400,,,1371500,2791500,,327390,
Q8TCT9,2526300,8920200,12263000,10973000,8819200,1002300,6874600,31181000,24296000,8094400,,679350,,,,5460400,1812100,1862500,9853200,20427000,53710000,16751000,,3288500,3681300
Q8TD08,2784400,45764000,41351000,,25116000,2337100,22584000,38560000,45269000,1733100,,,34297000,727540,,,,11545000,22628000,44136000,,35057000,28422000,38747000,
Q8TD16,,,,,,11357000,60744000,5017000,,,,,6120900,,,,,,17581000,16217000,1953300,,,,
Q8TD19,,1370600,1087200,3234100,13278000,7048600,43138000,28284000,6352100,,9578700,84279,2679600,,15142000,2494800,1080200,2344500,18290000,70106000,17410000,38900000,2165900,321400,268470
Q8TD22,,,,,,,,2163400,,,,,,,,,,,,,,,,,4078000
Q8TD55,,2846600,2718100,,,2073300,3293000,,,,,1180400,,,2355600,,,,1666900,9529600,,2634900,,,
Q8TDB6,,2316800,12141000,599540,4431300,,,,1194800,,,,,,,,,,,,,,,,
Q8TDJ6,210580,1233600,2710900,279870,162800,,4640700,3979000,,,,1640800,2483200,,,,,10874000,6745300,,8133500,,1955000,591740,66064000
Q8TDL5,,,,,,29470000,,,,,,,,,,,,,,,2146100,,,,
Q8TDQ7,,34763000,8477200,5943900,959200,12265000,11075000,22829000,57945000,,2652100,,5537700,,1299900,,716490,7007500,9513400,46418000,7852400,3844300,2785800,,
Q8TDX7,,4271600,7659000,675850,9383600,2164700,6881500,,11479000,,,,,,,,,,,,,,,,
Q8TDZ2,,,,,,648520,,2003800,,,,,,,,,,,,1592400,2146000,,,,
Q8TE57,,,,,,3437300,,,2262600,1009600,,,,,,,,,,,5543800,3780500,,,
Q8TE77,,,1567100,1785700,4777400,911340,5379100,5562800,,,,949980,,586240,4330000,,,4640900,11319000,7697000,503830,4095000,,,
Q8TEA8,,8033100,38277000,8267900,2921000,1766300,1854800,10223000,12536000,,,,,152360,4821100,1071700,,8200100,9707000,710070,4762100,18136000,6271200,7672900,5118600
Q8TED1,,,,7071300,7650200,13475000,4898200,25211000,29729000,1078400,,,,2802900,665670,2319700,,7949000,27653000,17838000,6920200,6899500,,,18718000
Q8TED9,,,8051400,,,774170,9141500,2265000,,,,,,,,,,1186300,,3740000,30461000,1357400,,,
Q8TEM1,,,,,1685200,377720,,846150,,,,,,,,,,,,1230100,,,,,
Q8TEQ6,,,513350,819170,1050800,,1465700,1351000,1788800,442560,,,,,,,,,,57178,10116000,,,,
Q8TEW0,,,,,809380,,2464600,,,,,,,,,,,,,,1447100,,,,
Q8TEX9,,,4892900,952160,,,,2180400,297440,,,,,,,,,,,,,,,,861500
Q8WTS6,,,52441,10342000,3393400,199380,2937400,5551200,12081000,,,,,,1371400,,,,,,3614400,925210,,1680200,
Q8WTT2,,3125800,,,,,,,776530,,,,,,,,,,,,1608900,,,,
Q8WTV0,,,,,,,,2622900,1606300,27096000,,,,,,,,,,,,2916000,,357690,
Q8WTW3,,9037000,,,,,,7234800,3276500,4399200,,2022000,,,,2482900,,,824320,,,,,,
Q8WU39,,953600,,,,,,,,,,,,,63022000,,,,517700,,,465690,,,
Q8WU76,,,,5954300,,,,,7195700,,,227760,,,,,,,,,,,,,
Q8WUD1,,,,,,,,,1664900,,,,,,,,,,,303340,964070,,,,
Q8WUF5,,,592920,,,,,,,,,,,,,,,,,1773100,10572000,1135100,,,
Q8WUJ3,,3531800,552040,16165000,26522000,,,101020000,11500000,,,170190,,2573200,,,4191700,3734300,707850,5027900,242930,72327000,2450700,429770,
Q8WUM0,2482100,1033000,,,4421900,83214,6183200,14463000,1247200,,,,2943100,,,,,,2238200,12585000,12475000,,505600,,2367000
Q8WUM4,291840000,511580000,480500000,377530000,551640000,77670000,321070000,359370000,331670000,37654000,115970000,71759000,107740000,33071000,113710000,116390000,34626000,281160000,601330000,485260000,265830000,483830000,142960000,119100000,131370000
Q8WUW1,,,,,,,,,,,,,,,5819300,,,,878350,,148510,,,,1337400
Q8WUY1,,,,,,,,,1070000,,,,,,,,,,,444370,91443,,253650,,
Q8WVH0,,,,,,,,,,,,,,,,,,,,,,,1913800,,
Q8WVJ2,,2350100,8972400,10222000,13171000,5790900,6450100,8046700,21622000,211350,,,5007700,1475400,5958100,4133600,,3801500,14556000,21649000,8641400,12856000,2391300,588070,
Q8WVM8,10570000,16686000,19676000,14067000,15342000,11749000,13100000,34735000,8772200,,,,11477000,,,10709000,,,3067000,56273000,46699000,42124000,2107400,566320,1164800
Q8WVV4,,164690,,80166,296860,2423900,,20198000,,,,,,,,,,,630340,546330,,,,465240,
Q8WVV9,,,,,9033500,,9757600,12241000,,,,25317,,,,,,672120,2726800,149700,14883000,1033900,,,
Q8WVY7,,,,,,,,,9812000,,,,,,,,,,,,32259000,3781400,,,
Q8WW01,,,,,,295350,,,,,,,,,,,,,,,,,,,
Q8WW12,,3989600,14047,3252300,10896000,3562300,,2303100,,,,3848100,,235330,3290700,4325900,,3132500,3587900,9616600,4309700,14352000,618660,,
Q8WW59,,,,,15460000,7462700,5121100,57764000,61855000,2041500,561910,540110,,212080,626930,1230000,,1076200,567920,1720200,583450,6463300,4257600,1802800,
Q8WWI1,,,357110,108880,,237080,,,,,,,,,34498000,,,,2260100,8112600,4271900,,,,
Q8WWI5,,,,,,,,,,,,,,,,,,,,6027800,4117600,,490850,7154600,2260000
Q8WWM7,2205300,22668000,3040600,4158900,7934000,,6607600,,,,212630,,,,,,,2192600,,7190000,5484300,10885000,,,
Q8WWP7,27481,,,,18473000,2934400,5438500,3899700,,,,,,,1463300,,,4761300,4109400,2599100,531120,9821400,,,
Q8WWT9,,,689340,375100,,,903410,,,,,,,,,,,,,,,1015200,15166000,17287000,415190
Q8WWY3,,8366300,,,356470,6867800,,9294200,6646100,,,,13768000,,361590,5540800,,1391600,2705400,,13612000,1472700,,,
Q8WX92,,,,,2936800,2125500,3671300,6528400,,,,,,,,,,,,,6713800,2683200,,,
Q8WX93,,,4873400,,2448200,8139800,,4406400,655010,,,,374690,257500,4445900,,,1214400,14512000,37511000,13363000,1449800,28932000,206480000,1575000
Q8WXD9,,32898000,,,,,,,,,,,,,,,,,,,,,,,3567400
Q8WXE0,,22918000,,,,,,10651000,,,,,,,,,,,,,3477600,,,,
Q8WXF1,1635700,45853000,,12100000,15760000,14500000,,,817620,1101200,,,1868200,4053200,,18147000,,22168000,19634000,27768000,43457000,15188000,1836300,,9319500
Q8WXF7,,,,,,,,,3965400,,,,,,,,,,,,,,,,28051000
Q8WXG6,,,,,,,,,,,,,,,,,1030000,,,,,,,,3949400
Q8WXH0,599180,,29031000,,322970,860940,8793400,18813000,266940,,,,,,9361800,14301000,,,,,,746600,2004500,4595800,
Q8WXI9,,,,,,,,1501100,,,,,,,,,,,,,,,,,
Q8WXS5,,,,,,,,,,,,,,,,,,,,,,,,,6234500
Q8WY22,,,,,967620,198530,,708200,3219000,1716000,,,,,,,,338100,501530,530430,361510,721810,191660,,
Q8WYA6,,,57415000,2049800,,1665900,,,,,,,,,,,,,,2587400,,,,,
Q8WZ82,,5558800,1499500,925770,2465400,,,5501400,9320600,697830,,,,,,,,711420,808230,1630400,,820630,,,
Q8WZA0,,,,,,2794400,885270,,635340,,157650,,,16146000,900760,,,,,6737000,1077100,1128600,2294600,,
Q8WZA9,,,,,3838700,841030,1463800,16350000,,,,,,,,,,,,,17088000,11250000,844860,,
Q92481,,,,,,,,,,,,1745900,,,,,2233500,,,,,,,,
Q92499,71022000,89268000,148190000,150090000,250730000,41227000,194700000,645600000,83346000,26581000,31290000,14696000,18557000,59796000,15688000,12424000,8920300,40308000,122990000,305330000,333890000,280460000,16026000,24896000,36658000
Q92504,,,176180,,3864100,465360,2715100,,,,,,,2236700,451520,892660,262140,204010,6068800,6570500,7978700,,,1071300,
Q92506,,1672800,4544200,8421600,37763000,1676500,22181000,45776000,44670000,,29403,,,,,2758300,2923900,2840400,,474660,,3302600,13129000,32331000,
Q92520,,6729400,,3534200,9942900,5281900,3299800,6791800,,1931100,,,1340200,,,4192400,494830,,847530,4226300,3374200,5507600,12423000,,2449000
Q92522,11762000,362350000,20906000,52152000,3424300,2872500,10023000,2074500,61541,19395000,3666300,17415000,28837000,59344000,136620000,107820000,1082100,82424000,30112000,,246310,,26155000,101840000,13207000
Q92530,,36562000,1613600,8386800,12115000,7100500,6683300,6837200,17388000,,,,,,4870700,3520200,,,3925100,11169000,2583900,21898000,8577500,3959100,14559000
Q92538,,,1950000,1470600,393570,806210,4638100,10900000,838880,,,,398130,,,,,,2730700,9638500,4392500,24733000,,,
Q92542,,9170900,3054800,,3820100,865680,8554700,9834900,4939400,,,,,,,41404000,,1835500,566840,6874900,7563000,10741000,935190,1124500,2804200
Q92544,1812000,2597800,2628900,13907000,19040000,2417000,7676800,15135000,20674000,,,1393100,,,,,337060,,390050,10361000,9600200,8355700,,,477500
Q92556,,,,,8255900,8059700,2622100,5233800,698410,,,,,,13130000,11524000,,3151900,12906000,16606000,6526500,16581000,,806920,
Q92558,,,,,,,,,,,,,,,,,,,,,,,3668700,,18824000
Q92572,,5248200,7659600,8401100,17600000,7282400,5131600,2378700,40279000,1471100,576320,,12006000,,,,602830,9494500,19815000,11073000,6937700,10733000,1828700,,2867800
Q92575,,,5021700,6593500,599580,1043300,,597230,6388000,,,,131490,,,3221300,,2929700,5357700,,4996400,1102400,,253240,
Q92597,1439500000,9520400000,244440000,1480300000,2415200000,55940000,2040500000,2781900000,2335500000,501090000,372410000,546360000,119200000,1090200000,431320000,1325000000,266030000,852120000,1885800000,3177800000,1969200000,1380000000,187490000,369890000,39910000
Q92598,5038300,221850000,144240000,35788000,23110000,3745700,11173000,66293000,36300000,7449100,7949100,31022000,5458000,2257500,23323000,,9887500,13754000,11170000,26166000,16358000,20952000,135650000,10830000,190020000
Q92599,1829500,20844000,85091000,42430000,2499900,2059900,89041000,43394000,58041000,596780,14498000,,1459500,12915000,3675000,3871300,,13357000,188970000,107360000,601230000,33788000,85011000,29055000,407410000
Q92608,,,443940,,,1575300,,3298500,,,,,467120,,,,,,4799300,,123120,,,,
Q92614,1433600,29071000,14848000,3233500,2137200,4271300,3495600,13536000,6276800,,,617010,2338400,,10350000,,3290200,,1451100,20304000,6565500,15286000,817800,733490,15653000
Q92616,1918800,8200300,13078000,10154000,20674000,1655800,1291700,10282000,2563200,3625800,2601600,3394400,,,,1109700,1163700,1422100,5088600,18038000,10688000,12313000,,,30657000
Q92619,152400,,,,,,,,,,111340,,,,889660,,,88800,2598400,,,,,,
Q92620,,,610880,479010,861350,,,17204000,77545,,,,,,,,,,,,4280800,275710,,,
Q92621,,4500900,904900,1260800,24115000,1769800,4459900,75326000,2426100,19634000,,,,,,,137100,499090,1524700,9643000,19821000,6961200,594650,590070,
Q92626,,,9922800,454080,,,144790,,,,,,,,,,,,2198300,24495000,4797100,4416000,,,
Q92629,,,,,,,,646170,,,,,,,,,,,,1659600,9687000,,1626200,6061100,
Q92667,,,,,,,,14404000,,,,,,,,,,,,8475300,,,,,
Q92673,,,,,,,2340100,6623900,1133400,,,,2959200,,42071000,,129150,,342690,13607000,549410,889590,,,
Q92688,4403400,196560000,178230000,106380000,182760000,48447000,28227000,233540000,160440000,9261400,22821000,3480100,14304000,71566000,72700000,67295000,12517000,68102000,51010000,19975000,55864000,60490000,,18529000,
Q92692,,132080,826260,7491600,,,4626000,,,,,,2644200,,3009200,,,382460,1881300,,41639000,5246800,,,
Q92729,5204200,,,,,,27975000,,,,,,2823100,,,1380600,,,,1482100,30147000,,,,
Q92734,9021200,138870000,86940000,66503000,119860000,5686000,66852000,142490000,158250000,3948000,23456000,25587000,18838000,88356000,6193800,14829000,,54990000,128020000,104680000,115700000,36122000,8494500,,31028000
Q92736,,,,,,,,,,,,,,,17323000,,,,,,,,582140,,63971000
Q92743,,,,,,90545,,,,,,,,,,,,,,1320500,761830,,13569000,18923000,
Q92747,,11661000,,16446000,,,,,22183000,,,,,,,,,202240,4956000,,,1701500,7018000,8878800,19518000
Q92752,,11020000,14975000,,,,,1345500,,,95563,294620,,,374000,,,,156870,,1156600,,412760000,2514500,1572700000
Q92765,,,,,,676590,,1598500,7203500,,,,,,,,,,,,,,9412500,22346000,
Q92769,2943900,13820000,81189,12334000,13589000,,2045900,8938000,1323400,,,,3964900,,,,,1054500,,1488000,6015600,12519000,159580,,
Q92777,1029600,190290000,31290000,330460,,,308520,14990000,2065900,,,17805000,,,117840,,17536000,,,159490,525680,553990,602710000,1019500,1764100000
Q92783,,8086900,11305000,13337000,14255000,8650700,18252000,15259000,20143000,,724700,1979700,7798000,4746300,4171400,611190,1380100,5884400,10288000,23912000,24624000,22931000,3350800,1096000,2309600
Q92797,1338400,993480,1274400,4183600,2369300,572950,4175400,4597700,,,,,16522000,620730,22993000,,,,,1285400,8809300,3340400,6262100,15478000,
Q92804,,6722100,2320200,7875400,29996000,4398500,12958000,8440400,5328600,,,,1879600,7904500,534900,11603000,1095500,23189000,14532000,15622000,27910000,34684000,,,
Q92805,,10925000,,8285600,12809000,12399000,,,,,,,,,,,,,,,,,,,
Q92820,,2671700,4401600,,5501300,175830,,1101800,,,,,,,123590,,,,,377180,,1232800,2661200,3210800,
Q92823,,6422600,29733000,,,258480,,,215210,,,423270,298830,,,,,,992940,139090,,,214830000,9634000,422360000
Q92835,,,,,,,,,,,,,,,,,,,,3737300,,,,,
Q92841,107330000,673150000,311780000,398630000,672380000,236340000,296540000,572330000,232800000,34071000,11525000,49202000,49703000,22317000,31816000,95085000,34914000,160550000,187740000,392910000,698220000,344760000,15458000,25514000,18829000
Q92859,,,,,,,,294240,,,,,,,,,,,497990,,,,699200,,4434400
Q92876,,,,,,,,,,,,,,,,,,,,,,,2170100,3578700,
Q92878,493610,42588000,35356000,28569000,113360000,7253400,73795000,155540000,40521000,290400,,2139800,13387000,,14461000,841740,882710,36833000,18733000,82249000,97555000,62895000,1149600,2108400,1370600
Q92879,,1203600,867490,,10687000,,2732800,8687500,4927700,554520,106120,577390,,,188800,,538380,,,,4976600,,,479030,
Q92882,182720,192830,11114000,12277000,22983000,29361000,802570,,2687900,,,,,12801000,23700000,12296000,4732000,13148000,27528000,5999900,,18085000,1460100,,4776000
Q92888,,,,,,,,2673900,,,,,,,,,,,,,2460400,,,,
Q92890,,9878300,12491000,9311200,12294000,230590,3165900,10537000,,,,,,,,,,,7020000,,,8147300,1340000,,
Q92896,33401000,27809000,11144000,212750000,353990000,31067000,106150000,141650000,159290000,5421600,3774400,17324000,8825700,3633800,11134000,11818000,2219700,89443000,61039000,268950000,133870000,476940000,25282000,16667000,61081000
Q92900,1361400,27810000,18273000,15872000,46430000,6953800,58781000,44920000,5440700,6127700,,,2378200,4146700,9030500,,490540,4105200,13827000,85664000,175420000,46263000,3311900,1722900,1455700
Q92905,6183900,,,19266000,42587000,29629000,8609400,38593000,46626000,8319600,,8548700,,,1195300,,,14218000,7161900,13329000,6731000,23164000,,,3070600
Q92930,2081300,94639,534410,457130,1505100,3559200,,1200900,42375000,2636500,725460,655400,16205000,16609000,6710300,,2624300,,63688,2475900,335710,1486300,1046700,82982,7763500
