Uniprot,Control,Control.1,Control.2,Disease,Disease.1,Disease.2,Disease.3,Disease.4,Disease.5,Disease.6,Disease.7,Disease.8,Disease.9,Disease.10,Disease.11,Disease.12,Disease.13,Disease.14,Disease.15,Disease.16,Disease.17,Disease.18,Disease.19,Disease.20,Fold Change,t_test_p_value
Q16698,0.7915939,0.8206462,0.8129052,0.7318217,0.8640342,0.9695432,0.8150951,0.8756145,0.8631965,0.6157204,0.8070131,0.8810196,0.8336615,0.6922553,0.7379522,0.813798,0.8032874,0.7974487,0.7688665,0.7376647,0.7312644,0.7738217,0.8538404,0.69582,0.981545848,0.822277884
Q16718,0.5272659,0.6581205,0.534701,0.7099532,0.577385,0.6270434,0.6082488,0.5351535,0.5623213,0.5414438,0.4694885,0.4344005,0.465533,0.5938074,0.5515178,0.4755382,0.5672782,0.460411,0.5218116,0.4355755,0.5820028,0.6939434,0.71814,0.4510367,0.961914045,0.215397191
Q16720,-0.299569923,-0.031956273,-0.486920372,0.034766712,0.005441303,-0.723107963,-0.406226447,-0.651590415,-0.428829398,-0.173336546,-0.518732105,-0.54494044,-0.662989076,-0.558189541,-0.375899039,-0.421814576,-0.772486857,-0.58029544,-0.561689496,-0.087886438,-0.57296496,-0.41419719,-0.499287646,-0.549005982,1.651781019,0.189109681
Q16762,0.12233671,-0.91054851,-0.03808463,0.46242325,0.58776163,0.28029421,0.38131568,0.39115947,0.35265626,0.04925487,0.27617709,0.38947675,0.51524952,0.55698706,0.3790842,0.40604376,0.44473957,0.07840603,0.46727938,0.19520466,0.34839354,0.37493228,0.57086908,0.36578931,-1.361237119,0.315287255
Q16773,0.001214785,-0.244024533,-0.722812075,-0.235441787,-0.225805011,-0.104747347,-1.049338147,-0.863735104,-0.265561093,0.046637058,0.188972781,0.037775448,-0.015504469,-0.436334692,-0.019288908,0.02218199,-0.114925755,-0.372490953,-0.078265844,-0.212963891,-0.553907618,-0.330555494,-0.121467092,-0.127490577,0.714899292,0.406034792
Q16774,-0.19763894,-0.6964735,-0.33731431,-0.45690385,0.02244232,-0.91347853,-0.81538893,-0.69118302,-0.06837112,-0.11163623,-0.82769523,-0.39044027,-0.74681643,-0.28365253,-0.50523284,-0.81828799,-0.59395374,-0.80176576,-0.46617318,-0.3510342,-0.663679,-0.29315104,-1.03255007,-0.27647649,1.286014446,0.797150519
Q16775,0.582407,0.4922195,0.5071229,0.5697987,0.5289226,0.4775041,0.5769083,0.2801134,0.467499,0.5019353,0.4936229,0.497203,0.5089062,0.5191674,0.5494456,0.5664617,0.4556505,0.4254088,0.4552711,0.5084648,0.5098051,0.5484418,0.3886776,0.2909147,0.914008123,0.189597425
Q16777,1.0603903,1.0260771,1.0702264,0.9033596,1.1970775,1.3991717,1.176673,0.9734913,1.0670978,0.6560483,1.3124014,1.1395921,1.2328357,1.2925543,1.1185313,1.1755094,1.1500942,1.187681,1.1215283,1.1764457,0.762315,1.0496636,1.2032045,1.1145992,1.059421045,0.104290955
Q16778,0.24009016,0.043457546,0.281271978,0.102560721,0.250420588,0.402342686,0.070448515,-0.008223891,-0.104482174,-0.22336466,0.289470921,-0.157885834,0.082383667,0.385237378,0.088583613,0.204007102,0.158016635,0.432616511,0.187124861,0.146064348,-0.015621711,0.126759232,0.131186438,-0.051114429,0.63143553,0.797751981
Q16795,0.6527685,0.4356601,0.3474367,0.799936,0.5587551,0.6596967,0.6491631,0.6604242,0.1979554,0.4835112,0.4004098,0.4311174,0.4689595,0.4925375,0.4605879,0.5123519,0.4293494,0.2613712,0.4559256,0.3982533,0.6181882,0.6612941,0.5924351,0.5473854,1.068505322,0.846856468
Q16798,0.8922844,0.887065,0.6049985,0.902868,0.5569933,0.5591517,0.5497324,0.4102794,0.6613955,1.0140601,0.4898539,0.4288806,0.6579502,0.4705008,0.70728,0.644472,0.5787945,0.5330298,0.5976963,0.395723,0.9028918,0.9569533,0.78818,0.5907148,0.80269934,0.204884414
Q16799,1.0962967,0.9531427,0.8918854,1.0656309,0.9371325,1.0579294,0.9372495,0.788092,0.944703,0.9634026,0.928604,0.9118641,0.886204,0.9381626,0.9703914,0.8481799,0.7313031,0.8551134,0.9518604,0.7632762,1.0160646,1.071781,0.9754038,0.9843722,0.948392886,0.45912943
Q16822,0.24701755,0.26573975,0.45205873,0.18343689,-0.02397429,0.23341214,0.34294557,0.07767301,0.48052314,0.50287627,0.46337131,0.37756683,0.31627239,0.07293758,0.12930292,0.31109117,0.27815435,0.42883706,0.26960083,0.47925087,0.25988377,0.2042278,-0.31758751,0.36133683,0.804170915,0.701560324
Q16836,0.6998303,0.7359125,0.8146726,0.8360369,0.9313133,0.8526661,0.7054359,0.9559021,0.7276181,0.8444416,0.8409815,0.6654424,0.6265059,0.7362551,0.7314027,0.7943711,0.7682985,0.7760785,0.8466452,0.5229494,0.7335795,0.6997286,0.9176129,0.7827232,1.034474949,0.584621799
Q16849,-0.14248407,0.0827118,-1.09163588,-0.07518761,-1.06758422,-0.53361591,-0.87093568,-0.46185409,-0.59338897,-0.35939401,-0.83882087,-0.67785514,-0.96613338,-0.70866417,-0.52002945,-0.98220758,-0.5464778,-0.56214131,-0.80675506,-0.73179639,0.05912406,-0.33837963,-0.76674208,-0.71038127,1.620279427,0.517171537
Q16851,0.8912463,0.8241825,0.8668556,0.8050834,0.9555562,0.9132408,0.9255457,0.6617806,0.9351568,0.7742994,0.9340827,0.8840673,0.9159258,0.9239097,0.8415666,0.9586233,0.9917899,0.8458678,0.9723479,0.8274015,0.8203393,0.7106358,0.9363538,0.9200288,1.020890268,0.096318256
Q16853,-0.97473275,-1.15157565,-0.93687823,-1.08184899,-0.93912928,-0.46087938,-0.92019943,0.48097571,-1.20857376,-0.87680994,-0.76916316,-0.79281082,-1.07871541,-0.74871273,-0.26560979,-0.82175911,-1.29127213,-0.06722471,-0.90620489,-0.75979019,-0.53322522,-0.72821489,-0.8007376,-0.96636991,0.724561777,0.009799522
Q16864,0.13010459,0.39299902,0.21963262,0.46105061,0.04290581,0.16461753,-0.11367613,0.06865286,0.12906657,0.25574038,-0.21042749,0.02866277,0.09446336,0.0892408,-0.11908956,0.11690254,0.1350079,0.21234464,0.07469955,-0.03261236,0.32753175,0.38139942,0.17393617,0.04661746,0.447579501,0.04649444
Q16881,0.5112064,0.1401817,0.5018624,0.1164946,0.4486253,0.7021026,0.5385588,0.2603271,0.2505105,0.3038923,0.5504459,0.5432297,0.5778271,0.4296624,0.2545732,0.5399886,0.4147711,0.3199466,0.4280286,0.3263709,0.4081705,0.3802457,0.6684471,0.3629912,1.093209374,0.278022372
Q16890,-0.7474455,-0.7708771,-0.4189995,-0.5632535,-0.2742221,-0.4730441,-0.4377964,-0.5351687,-0.5487179,-0.6526007,-0.4941364,-0.5216998,-0.7164817,-0.402559,-0.4999245,-0.5681811,-0.5737951,-0.5673362,-0.5971913,-0.5587626,-0.4255614,-0.5990926,-0.4286627,-0.5166891,0.807807031,0.593443008
Q16891,1.0995042,1.1803499,1.0170958,1.1695672,1.1794364,0.9241833,1.1603196,1.2199181,1.2088884,1.0733819,1.0089181,1.125617,1.0802494,0.9386531,1.0800796,1.0453797,0.9387722,1.083255,0.9438694,1.0973644,1.1071577,1.0696492,1.0395489,1.0152321,0.975336139,0.408036134
Q17R89,-0.40636987,-0.08424171,-0.25112141,-0.52366887,-0.4847883,-1.11249633,-0.66679283,-0.47616324,-0.28462957,-0.22010395,-1.12132584,-1.02261356,-0.76875821,-0.82989667,-0.7341416,-1.10415178,-0.56988443,-0.75592458,-0.20819428,-1.02894929,-0.39960502,-0.38051545,-0.18937274,-0.76614918,2.628617403,0.076158133
Q1KMD3,-0.003857877,0.242328279,0.005543668,0.057692305,0.594786403,0.102969366,0.283360437,0.306972132,0.618279545,0.166440842,0.595093352,0.342326087,0.560223725,0.571375163,0.568917718,0.631876804,0.401727069,0.417769991,0.211957644,0.49294169,0.220735754,0.001601301,0.599307961,0.550699118,4.85748009,0.024139489
Q27J81,-0.5630693,-0.9584047,-0.087505,-0.5911898,-0.6339584,-0.2810568,-0.4785233,-0.9268334,-1.4023529,-0.3100057,-0.9403717,-0.4161925,-0.3860979,-0.7666532,-0.7073218,-0.7071733,-0.672228,-1.0615966,-0.5102473,-0.4594209,-0.3902387,-0.8592992,-0.4157859,-0.5555657,1.196154562,0.738192019
Q2M2I8,0.218387848,0.269943454,0.575335827,0.355684689,0.629933206,0.060825966,-0.449487003,0.146881102,0.411656732,0.400822851,0.412203948,0.049343082,0.255617104,0.415179848,0.70303162,0.301911522,-0.009803711,0.132985566,0.254930305,0.455107987,0.203668518,0.255453653,-0.089556154,0.508193577,0.725869462,0.245083943
Q2M389,-0.9381052,-1.1158971,-0.7372241,-1.0815692,-0.6424573,-0.6553727,-0.5349076,-0.6448993,-1.4518273,-0.485136,-1.2926814,-0.2442763,-1.3527092,-1.1067154,-0.8506068,-0.4799211,-1.0185883,-1.755496,-0.7617961,-0.7682932,-0.7777731,-1.1477352,-0.5688456,-0.6944419,0.937429665,0.47203679
Q2TAA2,0.063726735,-0.069715939,0.064608953,-0.090942133,-0.244340667,-0.117719476,0.061138295,-0.065078263,-0.010629982,-0.109289918,0.324192135,-0.002842402,0.15182728,0.066193168,0.076798505,0.202928109,0.178072068,-0.035118954,-0.228401907,-0.380021459,-0.026195235,0.011228592,0.029393351,0.117136947,-0.223405806,0.624062587
Q3LXA3,-0.08113693,0.09704694,0.26508335,-0.25467154,-0.21083711,0.16989336,0.14790952,0.01246847,0.25844521,0.20409849,0.21900217,0.16792214,0.04728847,0.11094188,0.38079746,0.19762277,0.34274743,-0.02878628,0.05875032,0.30797893,0.01107242,-0.07740808,0.17033716,0.22521042,1.251063426,0.583720112
Q3MHD2,-0.4090679,-0.471099,-0.6819352,-0.5097104,-0.3475148,-0.4839463,-0.6784473,-0.6935194,-0.4397211,-0.9600868,-0.9087006,-0.5751467,-0.7294783,-0.5529876,-0.5819507,-0.6845764,-0.753496,-0.568575,-0.6778969,-0.7452608,-0.7000779,-0.5851219,-0.6331328,-0.6539634,1.231244844,0.284720687
Q3SXM5,-0.09137288,0.253690931,-0.053959997,-0.136620791,-0.519275803,-0.048366654,-0.202497819,0.135952509,-0.043813172,-0.032315654,-0.138488206,0.113061649,0.124409564,0.027008176,-0.070114692,-0.007472135,-0.014874834,-0.050537419,-0.068795038,0.039291828,0.100397974,0.055667388,0.022404394,-0.094796438,-1.067591778,0.695021322
Q3YEC7,-0.8774156,-1.2051951,-0.7744031,-0.7474621,-0.7652438,-0.3315892,-0.7293115,-0.8073257,-0.8362589,-0.7970852,-0.7750641,-0.7690397,-0.8052303,-0.7251633,-0.8744272,-0.771597,-0.817966,-1.1116303,-0.8203913,-0.7456333,-0.7175543,-0.7795507,-0.6896589,-0.6921299,0.80550202,0.443417629
Q3ZCM7,0.9612803,0.43832,1.2133263,1.3089994,0.8049164,1.0251849,1.0477889,0.9317076,0.6628006,0.9361888,0.8940584,0.8752317,0.6843707,0.9168473,0.8642118,0.9238315,0.7645286,0.2871901,0.6779556,0.0869764,1.0893229,1.1167169,0.9436832,0.5629154,0.951610958,0.579499592
Q3ZCQ8,-0.110153574,0.022434716,-0.670641131,0.042193321,0.146813214,0.019779961,0.123779206,-0.009536245,-0.113886832,-0.109073225,0.023362023,-0.168357618,-0.361124279,0.1182745,-0.001288279,-0.27680923,-0.097423757,0.149492221,-0.209533686,-0.287434015,-0.083643772,0.147522562,0.162215129,-0.097877599,0.166252819,0.576049447
Q3ZCW2,-0.05333192,0.09426574,0.04988339,0.14504346,-0.014913,-0.04519999,-0.06576124,-0.02617091,0.02658839,-0.05603352,-0.07594808,-0.14010862,-0.23128777,-0.05272816,0.1618532,-0.06641355,-0.02752898,0.14858473,-0.05584557,-0.04156353,-0.09767557,0.02494852,-0.26759512,-0.20910003,-1.520881245,0.006320856
Q4G0F5,0.281033669,0.275629542,0.008143658,0.14646418,0.075115715,-0.134531811,0.197788852,-0.360326613,-0.243822667,-0.243358004,0.179566399,0.497566034,-0.324610976,0.145943308,0.516982319,0.150790595,-0.169521821,0.170721809,0.308252087,0.215933785,0.210717045,-0.260546702,-0.039357185,-0.213312301,0.209035815,0.313682365
Q4G0N4,0.3023974,0.5149669,0.439124,0.5951961,0.6802355,0.5482704,0.6444259,0.5526199,0.6091393,0.1073121,0.5556075,0.465288,0.6853614,0.6449509,0.5783689,0.6638726,0.5375231,0.3624881,0.3062009,0.4683242,0.4356119,0.5206438,0.4614308,0.4668174,1.238109272,0.976663018
Q4G0X4,-0.8708347,-1.1102118,-0.9920099,-1.0295534,-0.9662346,-0.5710992,-0.9748116,-0.6807836,-1.0501913,-0.6300843,-0.8461509,-1.2221886,-0.9669494,-0.971946,-1.1241382,-1.0264007,-0.7094043,-1.0622063,-0.9934195,-1.233378,-1.1524599,-1.1335231,-0.8038158,-0.9431036,0.965425071,0.13098642
Q4G176,-0.57911539,-0.15646375,-0.32555912,-0.31544827,-0.43648087,-0.35263085,-0.4268098,-0.380327,-0.35605369,-0.28183265,-0.38408251,-0.25303067,-0.14069661,-0.14094162,-0.26082133,-0.40023416,-0.5184108,-0.38172566,-0.39034218,-0.137748,-0.76271481,-0.41558442,-0.19932039,-0.06891729,0.942943447,0.352690458
Q4J6C6,0.094963117,0.009314535,0.109029107,0.172109457,-0.181604876,0.047860693,0.234093317,0.038547832,0.36470902,0.450022814,0.321914282,-0.066340577,0.160270007,0.142461399,0.232361656,0.424375405,0.186254063,-0.151018326,0.096829328,-0.494653601,0.292505538,0.392129081,-0.047754188,0.094970755,1.814987078,0.681665796
Q4V328,-0.190120426,-0.135958985,-0.245603907,-0.277254735,-0.104563547,-0.364464432,-0.681653794,-0.547562185,0.127981715,-0.538798442,-0.02069114,-0.545838356,-0.211926487,-0.004217159,0.029758312,-0.721113436,-0.574087682,-0.064268387,-0.292453298,-0.144405621,-0.310394789,-0.238159259,-0.432270226,-0.248069529,1.540426387,0.310747537
Q504Y0,-0.4884607,-1.2582219,-0.7261492,-0.8172809,-0.7921924,-0.5700765,-0.7612671,-0.7254007,-0.7277815,-0.5103195,-1.0891054,-0.9159404,-0.6315852,-0.4982319,-0.969308,-0.6077902,-0.3430837,-1.0753476,-0.770454,-0.7779754,-1.0386796,-0.8491371,-0.7374704,-0.4463634,0.904387715,0.363173152
Q52LJ0,-0.22063577,-0.36648574,-0.33631564,-0.50331783,-0.7108083,-0.42791822,-0.37929488,-0.19243413,-0.48920339,-0.5250451,-0.04081411,-0.66689484,-0.25196183,-0.51018407,-0.028806,-0.0170555,-0.53093536,-0.01940807,-0.19836876,0.01567855,-0.41133472,-0.98744342,-0.28680619,-0.45997728,1.179186671,0.574364263
Q53EL6,-0.4638297,-0.6176932,-0.4782357,-0.5777728,-0.1586679,0.161297,-0.4299685,-0.4243428,-0.1581172,-0.868194,-0.7985287,-0.5731205,-0.1723578,-0.219106,-0.3686073,-0.5371919,-0.5857824,-0.4763784,-0.1496112,-0.3094489,-0.7582261,-0.7262635,-0.4467264,-0.3684455,0.819317334,0.073671822
Q53FT3,-0.3262327,-0.915981,-0.4065885,-0.6109722,-0.4102626,-0.7023177,-0.4028783,-0.7703829,-0.7205732,-0.626766,-0.8172752,-0.7481863,-0.9123978,-0.4587741,-0.5553915,-0.6803711,-0.5671948,-0.5060016,-0.4335318,-0.4951778,-0.9269625,-0.3454006,-0.6090313,-0.4883569,1.108008347,0.834922855
Q53GG5,-0.3938425,-0.7709781,-0.9628165,-0.7482617,-0.4931021,-0.4252528,-0.4317764,-0.58799,-0.9829816,-0.6551841,-0.6731228,-0.6883583,-0.8536753,-0.8434976,-0.8862108,-0.6211692,-0.6616887,-0.6796109,-0.7987954,-0.8271857,-0.7155173,-0.7556613,-0.6793569,-0.4725367,0.972301661,0.158269934
Q53GQ0,-0.09659302,-0.03133946,0.05565601,0.25128606,-0.27721433,0.33527721,0.19166226,0.34014187,-0.2816275,0.06903237,0.26449096,0.17851103,0.09096039,0.0793801,-0.05557905,0.29007828,0.29609349,-0.15423554,0.29052158,-0.29143074,0.2069338,0.01617544,0.34462101,0.14607906,-4.607620374,0.906782995
Q53H12,0.19787258,0.57780371,0.14860787,0.38115273,0.45897406,0.15732546,0.20450206,0.20791566,0.26999374,0.12959114,0.09331407,0.06746926,0.03708285,0.38173346,0.46721846,0.0978325,0.06393786,0.33981222,0.07387644,0.35890938,0.32572639,0.38733892,0.39997845,0.12957979,0.777940242,0.386368508
Q53H82,-0.4982081,-0.8970717,-0.8655903,-0.4584716,-0.6380883,-0.6437387,-0.6538332,-0.691976,-0.8774833,-0.7616604,-0.4137129,-0.4369752,-0.7777493,-0.6691403,-0.6792703,-0.446206,-0.9331291,-0.2086431,-0.7059687,-0.6600008,-0.6184627,-0.6714629,-0.9997652,-0.751737,0.865499589,0.640046149
Q53H96,-0.5754411,-0.242668,-0.556422,-0.4929877,-0.5584133,-0.4743458,-0.3773977,-0.4506936,-0.4833052,-0.6720496,-0.3923968,-0.3211805,-0.742391,-0.6469586,-0.830461,-0.7099637,-0.6151446,-0.2932595,-0.3874829,-0.1590716,-0.510533,-0.4770039,-0.5502241,-0.6745676,1.124521841,0.473429028
Q53T59,-0.192585684,-0.25100831,0.06229864,-0.365981708,0.205251936,0.330341849,-0.242031248,0.184017919,0.052386416,0.018400286,-0.88136578,-0.096903447,-0.000635083,0.090276071,-0.959660677,-0.227890417,0.081482234,0.081986038,-0.147881431,0.009245075,-0.617987486,0.155686874,-0.010320427,-0.137991896,0.929004202,0.626349148
Q53TN4,-0.5186413,-1.142789,-0.3347422,-0.5229517,-0.2266251,-0.3131928,-0.545745,-0.3180607,-0.5283922,-0.325838,-0.4824243,-0.4167366,-0.6949943,-0.5569609,-1.0526239,-0.4953182,-0.7587434,-0.5945296,-0.349255,-0.7826187,-0.5829431,-0.5161216,-0.8562786,-0.4760839,0.815592097,0.666233837
Q567U6,-0.012616942,-0.395688333,0.161525051,-0.204277947,1.10275395,0.437995583,-0.15138265,-0.235050817,-0.191781814,-0.126888582,-0.005828502,0.066592508,-0.140399357,-0.099628485,0.096809953,-0.158153542,0.017075997,0.371461825,0.089220154,-0.281663225,0.033689852,0.265909776,-0.083746952,-0.222954734,-0.335609777,0.379352788
Q56VL3,-0.9904901,-0.869945,-0.9899333,-0.9239625,-0.6722556,-0.5101508,-0.756152,-0.5674057,-0.550411,-0.8173605,-0.6483588,-0.7797358,-0.7973764,-0.7724563,-0.7592034,-0.7904602,-0.5165582,-0.4186451,-0.9712284,-0.6415157,-0.7665811,-0.9565434,-0.5308648,-0.4106459,0.729623561,0.001293908
Q58FF8,0.24363007,-0.25045226,0.27456862,0.14272484,0.29996997,0.37207581,0.32575227,0.21528985,0.15126982,0.38322446,0.33831823,-0.31089982,0.12723318,-0.38352313,0.1136629,0.38526758,0.22096884,0.0985181,0.14523934,-1.14025156,0.28037305,0.27927808,0.08335113,0.12274306,1.200808861,0.795803065
Q5EBM0,-1.43742785,-1.46201063,-0.17933129,-0.74288023,0.15435797,-0.65891945,-0.19783665,-0.33678484,0.01257767,-0.35049087,-0.31869165,0.02799922,-0.21542681,0.03375881,-0.27218286,-0.19664188,-0.14092868,0.0506667,-0.26532001,-0.19830887,-0.70579166,-0.47075636,-0.09754795,0.16312705,0.219290807,0.248250202
Q5GLZ8,-1.2166906,-0.4717579,-0.4867687,-0.5700938,-1.0929442,-0.351304,-0.6419265,-0.3209865,-0.3502162,-0.7295108,-0.6296252,-1.006621,-0.5725398,-1.0266368,-0.5008179,-0.937689,-0.9494545,-0.6377075,-0.7005107,-0.5869892,-0.7118301,-0.8483293,-0.7421264,-0.7161998,0.960433429,0.004920616
Q5H9L2,-1.4824168,-1.1934125,-1.1750075,-1.0316747,-1.0661523,-1.1594193,-1.3508344,-1.0081973,-1.248571,-1.167657,-0.9379054,-1.0990322,-0.8749288,-1.086964,-1.3443937,-1.1142209,-1.6066024,-1.3254355,-1.17378,-0.930871,-1.3238322,-1.1859837,-1.2066558,-1.2453442,0.908465097,0.565874918
Q5H9R7,-0.8920174,-0.9899672,-1.0338567,-0.9825311,-1.0704165,-1.1288844,-1.1717376,-1.1127585,-1.1157348,-1.2816401,-1.1712081,-1.1417298,-1.1579792,-1.1694953,-1.2456924,-1.1845467,-1.0203317,-1.0013249,-1.3352367,-0.9114466,-1.3093325,-1.015211,-0.7985566,-0.7716712,1.131624673,0.012424051
Q5JPH6,-0.7966843,-0.8823327,-0.8287448,-0.3851199,-0.7382223,-0.8884969,-1.0207592,-0.652844,-0.7083686,-0.8606431,-0.9016454,-1.0176266,-0.6554406,-0.8849791,-0.3756868,-0.3296526,-0.9305311,-0.380864,-0.7467876,-1.1432798,-0.2706442,-0.7825281,-0.5057458,-0.935388,0.861055447,0.838286534
Q5JRX3,-0.15430993,-0.332282046,-1.036767723,0.068575294,-0.319317154,-0.612457988,-0.828867771,0.359974568,-0.213578275,-0.516624339,-0.61684002,-0.978767166,-0.104211933,-0.136653972,-0.703929192,-0.36814233,-0.452489361,-0.451939651,-0.543061096,-1.148336976,-0.008493029,0.294039891,-0.462828465,-0.376337338,0.761501634,0.948416919
Q5JSH3,-0.32630227,0.03088664,-0.46967122,-0.51779141,-0.32357891,0.08577925,-0.04497853,-0.31858566,-0.30922313,-0.49358359,-0.59658111,-0.40442166,-0.641,-0.08182507,-0.19834695,-1.1155202,-1.03733638,-0.156302,-0.41719302,-0.53327017,-0.45622602,-0.30608328,-0.38619858,-1.06674811,1.740047931,0.572932037
Q5JTJ3,-0.740021,-0.7562044,-0.5611587,-0.9728665,-0.4333865,-0.7850631,-0.6990735,-0.5858214,-0.7634111,-0.6865277,-0.8609622,-0.8199112,-0.974896,-0.7776549,-0.8273765,-0.7456078,-0.7601362,-0.678444,-0.7356805,-0.5226713,-0.723596,-0.6763195,-0.4133982,-0.5551552,1.041402825,0.657848525
Q5JTV8,-0.2580197,-0.3937288,-0.6563239,-0.7844539,-0.37028,-0.5969458,-0.6715802,-0.598968,-0.4958333,-0.9363696,-0.362883,-0.541877,-0.2040889,-0.2896406,-0.433965,-0.5092298,-0.3055803,-0.3652044,-0.8430136,-0.7079246,-0.4056459,-0.2733392,-0.5235617,-0.1786201,1.135695645,0.376521346
Q5MNZ6,-1.0013054,-1.0913389,-0.9601086,-0.6558009,-0.8681852,-0.8267753,-0.6891278,-0.7480987,-0.8350245,-0.4044544,-0.7184563,-0.9383636,-0.951669,-0.9049354,-0.7201493,-0.8779848,-0.729215,-0.6452033,-0.4247376,-1.0597345,-0.7105354,-0.8452365,-0.6810456,-0.9771845,0.758655648,0.43870544
Q5RI15,-0.8387601,-0.7770569,-0.9076717,-0.7137356,-0.5283488,-0.8869869,-0.6897413,-0.5721682,-0.4590528,-0.4273661,-0.6749544,-0.8256565,-0.8975427,-0.7703179,-0.738151,-0.6980269,-0.6879074,-0.896124,-0.6914556,-0.8459372,-0.7607564,-0.7088545,-0.6433695,-0.77275,0.842892263,0.248201938
Q5SQI0,-0.8128311,-0.3345876,-0.1625816,-0.3134413,-1.1953777,-0.1842563,-0.4431433,-0.7729865,-0.5810564,-0.641774,-0.9700747,-0.6573519,-0.4738336,-0.9070498,-1.0253446,-0.9854898,-0.6874383,-0.6656022,-0.4066684,-1.007205,-0.6200015,-0.536721,-0.4443765,-1.122088,1.596649667,0.000428394
Q5SRE7,0.35080104,-0.12887089,0.17574036,0.28394138,0.54549374,0.49017398,0.50914472,-0.02344814,0.12703024,-0.05447117,-0.086993,0.25062201,0.26493048,-0.07169985,-0.02991473,0.04611852,0.27919224,-0.29202998,0.30680886,0.32428407,-0.11327164,0.38072222,0.06582865,0.22161253,1.230047433,0.752463805
Q5SSJ5,-0.2913821,-0.10448098,-0.14801067,-0.61587943,-0.1750338,0.0435775,-0.55413028,-0.21989519,-0.0721001,-0.6992107,-0.97125733,-0.48471867,-0.50046776,0.10426627,-0.18595017,-0.5204843,-0.31868515,-0.09921838,-0.64807932,0.05768618,-0.77188584,-0.5179865,-0.41776907,-0.4009691,2.0929729,0.691004234
Q5SW79,-0.2379505,-0.889872,-0.4671274,-0.3323358,-0.8793921,-0.9469809,-0.4087307,-1.0435463,0.1358129,-0.8447678,-0.7750412,-0.1410387,-0.4253439,-0.1703847,-0.4263643,-0.316543,-0.4566543,-0.5445052,-0.4258003,-0.7268971,-0.3955911,-0.4122142,-0.5507565,-0.2943475,0.929847631,0.761498556
Q5SYC1,-0.5057136,-0.5775655,-0.7151983,-0.5913093,-0.4173023,-0.5918257,-0.6727269,-0.4917776,-0.4747033,-0.3865566,-0.7572741,-0.7222062,-0.820957,-0.7077702,-0.7037162,-0.6652066,-0.7109427,-0.4500248,-0.771673,-0.1744942,-0.69102,-0.6469378,-0.153252,-0.2766133,0.943519525,0.340748905
Q5T013,-0.15774762,-0.11635086,-0.25911436,-0.19008604,-0.27266363,-0.67486272,-0.03188301,-0.63391696,-0.22067747,-0.24186682,-0.23720443,-0.02001043,0.05917145,0.22311587,0.11580296,0.07589224,0.23155656,-0.77614763,0.05897281,-0.31596896,0.07618843,0.07969223,-0.26492696,-0.14515783,0.831879105,0.58685781
